% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1286 +6.103463641e+01 +6.103463641e+01 +4.177546364e+02 +4.177546364e+02 -6.0266e-01 +1.2501e+00 -5.3074e+00 +1.0575e+00 +2.4413e+00 +4.4251e-01 -1.5089e+00 +3.4968e-01 +5.2887e+00 +7.2871e-01 -3.9148e+00 -3.3868e+00 -3.0766e-01 +3.5173e+00 +1.4527e+00 -2.5389e+00 +1.0279e+00 +4.1693e+00 +1.2488e+00 +2.8364e+00
1292 +5.867778506e+01 +5.867778506e+01 +4.153977851e+02 +4.153977851e+02 -5.1639e-01 +1.4291e+00 -5.2813e+00 +9.6891e-01 +2.4890e+00 +7.7628e-01 -1.5035e+00 +6.3161e-01 +5.2696e+00 +6.4912e-01 -3.8310e+00 -3.3643e+00 -2.2501e-01 +3.6844e+00 +1.2365e+00 -2.4529e+00 +1.2272e+00 +3.9937e+00 +1.3830e+00 +2.8678e+00
1322 +5.624618499e+01 +5.624618499e+01 +4.129661850e+02 +4.129661850e+02 -5.5748e-01 +1.4190e+00 -5.4061e+00 +1.0631e+00 +2.7098e+00 +7.8741e-01 -1.5070e+00 +5.6853e-01 +5.2359e+00 +6.7934e-01 -3.8106e+00 -3.4939e+00 +2.9604e-02 +3.3224e+00 +1.1629e+00 -2.5344e+00 +1.1279e+00 +4.0572e+00 +1.5788e+00 +3.0584e+00
1327 +5.409100451e+01 +5.409100451e+01 +4.108110045e+02 +4.108110045e+02 -5.5019e-01 +1.4197e+00 -5.1432e+00 +9.3034e-01 +2.8319e+00 +5.4651e-01 -1.4800e+00 +3.1581e-01 +5.0577e+00 +6.9210e-01 -3.5864e+00 -3.2225e+00 -9.1219e-03 +3.5084e+00 +1.0701e+00 -2.7299e+00 +9.1699e-01 +4.0762e+00 +1.4342e+00 +2.7678e+00
1339 +5.244996053e+01 +5.244996053e+01 +4.091699605e+02 +4.091699605e+02 -5.6296e-01 +1.2635e+00 -5.1498e+00 +8.5342e-01 +2.7410e+00 +6.2178e-01 -1.4526e+00 +2.0334e-01 +4.9719e+00 +6.5593e-01 -3.7180e+00 -3.3981e+00 +2.5991e-02 +3.4421e+00 +1.0475e+00 -2.7293e+00 +7.0203e-01 +4.0121e+00 +1.2912e+00 +2.9316e+00
1342 +4.953663582e+01 +4.953663582e+01 +4.062566358e+02 +4.062566358e+02 -2.5941e-01 +1.1537e+00 -5.1656e+00 +6.1828e-01 +2.8259e+00 +8.9247e-01 -1.5045e+00 +4.5047e-01 +4.8786e+00 +7.5937e-01 -3.5987e+00 -3.5309e+00 +3.9284e-01 +3.6270e+00 +1.0688e+00 -2.8068e+00 +8.6462e-01 +4.1558e+00 +1.4658e+00 +3.0873e+00
1354 +4.870870531e+01 +4.870870531e+01 +4.054287053e+02 +4.054287053e+02 -1.0367e-01 +1.0374e+00 -5.1683e+00 +5.5712e-01 +2.8578e+00 +9.9865e-01 -1.4491e+00 +4.7610e-01 +4.6875e+00 +6.4014e-01 -3.2802e+00 -3.7067e+00 +5.4886e-01 +3.6401e+00 +9.3462e-01 -2.9367e+00 +9.9949e-01 +4.2021e+00 +1.5581e+00 +3.1898e+00
1361 +4.515072348e+01 +4.515072348e+01 +4.018707235e+02 +4.018707235e+02 -1.0703e-01 +1.1923e+00 -5.1650e+00 +4.4119e-01 +2.8862e+00 +9.9135e-01 -1.5914e+00 +6.1522e-01 +4.5635e+00 +8.0289e-01 -3.4415e+00 -3.6464e+00 +6.3391e-01 +3.5985e+00 +1.1597e+00 -2.6081e+00 +9.7678e-01 +4.2462e+00 +1.4166e+00 +3.0348e+00
1370 +4.236006993e+01 +4.236006993e+01 +3.990800699e+02 +3.990800699e+02 +8.6136e-03 +1.3621e+00 -5.1956e+00 +4.1525e-01 +3.0455e+00 +1.2920e+00 -1.5849e+00 +7.8127e-01 +4.1689e+00 +1.0474e+00 -3.2587e+00 -3.7364e+00 +6.8088e-01 +3.6396e+00 +1.1545e+00 -2.6843e+00 +1.0790e+00 +4.4374e+00 +1.4382e+00 +3.1171e+00
1378 +4.128190474e+01 +4.128190474e+01 +3.980019047e+02 +3.980019047e+02 +1.7052e-01 +1.2809e+00 -5.1587e+00 +4.0528e-01 +3.0582e+00 +1.0010e+00 -1.7112e+00 +8.2201e-01 +4.1625e+00 +9.8277e-01 -3.3392e+00 -3.6817e+00 +6.7992e-01 +3.7183e+00 +9.8862e-01 -2.6485e+00 +9.6689e-01 +4.5280e+00 +1.3604e+00 +3.0537e+00
1383 +3.960872218e+01 +3.960872218e+01 +3.963287222e+02 +3.963287222e+02 +4.2494e-02 +1.4032e+00 -5.1607e+00 +7.1640e-01 +3.1517e+00 +1.1792e+00 -1.7824e+00 +5.9770e-01 +4.1290e+00 +1.1489e+00 -3.2901e+00 -3.7698e+00 +6.2923e-01 +3.8304e+00 +9.1433e-01 -2.5813e+00 +1.0112e+00 +4.4895e+00 +1.4238e+00 +2.9256e+00
1451 +3.843831432e+01 +3.843831432e+01 +3.951583143e+02 +3.951583143e+02 +6.2035e-01 +1.2785e+00 -5.1628e+00 +8.8213e-01 +3.1457e+00 +1.0526e+00 -1.6208e+00 +3.0549e-01 +3.6112e+00 +9.3552e-01 -3.2878e+00 -3.9649e+00 +5.3334e-01 +3.9140e+00 +9.9911e-01 -2.7133e+00 +8.9090e-01 +4.2263e+00 +1.6898e+00 +2.8641e+00
1469 +3.606934874e+01 +3.606934874e+01 +3.927893487e+02 +3.927893487e+02 +8.6665e-01 +1.4092e+00 -5.1512e+00 +7.4934e-01 +3.4473e+00 +1.0292e+00 -1.4939e+00 +2.6133e-01 +3.3561e+00 +9.1769e-01 -3.2564e+00 -3.9642e+00 +8.6691e-01 +3.9464e+00 +1.0486e+00 -2.8295e+00 +8.6469e-01 +3.8113e+00 +1.8214e+00 +2.8897e+00
1473 +3.201134690e+01 +3.201134690e+01 +3.887313469e+02 +3.887313469e+02 +9.2202e-01 +1.4127e+00 -5.0395e+00 +8.9853e-01 +3.5060e+00 +1.0854e+00 -1.3835e+00 +3.0107e-01 +3.0709e+00 +9.1096e-01 -3.3008e+00 -4.2400e+00 +7.8426e-01 +4.0048e+00 +1.0012e+00 -2.7950e+00 +8.6934e-01 +3.7186e+00 +1.7561e+00 +2.8926e+00
1489 +2.915496736e+01 +2.915496736e+01 +3.858749674e+02 +3.858749674e+02 +8.9293e-01 +1.4086e+00 -5.0573e+00 +9.6696e-01 +3.6082e+00 +9.1711e-01 -1.3562e+00 +3.6473e-01 +3.0490e+00 +1.0470e+00 -3.1023e+00 -4.2392e+00 +6.7931e-01 +3.9417e+00 +8.8197e-01 -2.6150e+00 +7.6251e-01 +3.5050e+00 +1.7084e+00 +2.8122e+00
1502 +2.716390029e+01 +2.716390029e+01 +3.838839003e+02 +3.838839003e+02 +8.4776e-01 +1.2128e+00 -5.0571e+00 +1.1107e+00 +3.9295e+00 +1.0542e+00 -1.5392e+00 +4.1096e-01 +3.1601e+00 +9.5933e-01 -3.1761e+00 -4.2656e+00 +7.2443e-01 +4.2313e+00 +7.9813e-01 -2.5580e+00 +7.5702e-01 +3.4795e+00 +1.6526e+00 +2.7402e+00
1507 +2.451895542e+01 +2.451895542e+01 +3.812389554e+02 +3.812389554e+02 +1.0899e+00 +1.2832e+00 -4.9894e+00 +8.6505e-01 +4.0884e+00 +1.1296e+00 -1.4979e+00 +6.2091e-01 +2.9007e+00 +9.4605e-01 -3.0976e+00 -4.2152e+00 +8.3995e-01 +3.8697e+00 +7.8371e-01 -2.7066e+00 +7.2713e-01 +3.4790e+00 +1.6366e+00 +2.9789e+00
1527 +2.364944203e+01 +2.364944203e+01 +3.803694420e+02 +3.803694420e+02 +9.5959e-01 +1.1107e+00 -5.1225e+00 +8.0642e-01 +3.9443e+00 +1.3929e+00 -1.6563e+00 +5.5435e-01 +2.6940e+00 +9.8874e-01 -3.0675e+00 -4.3824e+00 +9.1539e-01 +3.9090e+00 +7.0831e-01 -2.4375e+00 +7.6487e-01 +3.3098e+00 +1.6298e+00 +2.6980e+00
1643 +2.332447299e+01 +2.332447299e+01 +3.800444730e+02 +3.800444730e+02 +1.4529e+00 +1.3394e+00 -4.9471e+00 +5.7538e-01 +4.0424e+00 +1.2274e+00 -1.4555e+00 +3.4993e-01 +2.8676e+00 +1.1056e+00 -2.8934e+00 -4.6123e+00 +9.0835e-01 +3.4472e+00 +6.5298e-01 -2.2255e+00 +3.8314e-01 +3.1109e+00 +1.1223e+00 +3.2457e+00
1846 +2.285991311e+01 +2.285991311e+01 +3.795799131e+02 +3.795799131e+02 +8.9164e-01 +1.1608e+00 -4.7523e+00 +8.0702e-01 +3.8427e+00 +1.8491e+00 -1.6639e+00 +1.8987e-01 +3.4477e+00 +1.0906e+00 -2.8037e+00 -4.3181e+00 +1.2896e+00 +3.3966e+00 +7.6885e-01 -1.8925e+00 +8.4893e-01 +3.4199e+00 +1.2367e+00 +2.7555e+00
1898 +2.233901361e+01 +2.233901361e+01 +3.790590136e+02 +3.790590136e+02 +9.3500e-01 +1.0955e+00 -4.8171e+00 +8.0199e-01 +3.7022e+00 +1.5062e+00 -1.6720e+00 +2.5614e-01 +3.2711e+00 +1.1468e+00 -3.0228e+00 -4.1600e+00 +1.2617e+00 +3.2852e+00 +6.8086e-01 -1.9101e+00 +8.0306e-01 +3.2485e+00 +1.0359e+00 +2.7188e+00
1913 +2.119105103e+01 +2.119105103e+01 +3.779110510e+02 +3.779110510e+02 +9.7575e-01 +1.0484e+00 -4.6366e+00 +7.3499e-01 +3.7363e+00 +1.5891e+00 -1.6906e+00 +3.0960e-01 +3.2507e+00 +9.7878e-01 -3.1016e+00 -4.1923e+00 +1.1650e+00 +3.4365e+00 +6.9929e-01 -1.8614e+00 +7.5686e-01 +3.2730e+00 +1.0974e+00 +2.6355e+00
1925 +1.960282747e+01 +1.960282747e+01 +3.763228275e+02 +3.763228275e+02 +1.0776e+00 +1.0371e+00 -4.5964e+00 +8.0121e-01 +3.7306e+00 +1.6926e+00 -1.6642e+00 +3.2434e-01 +3.1129e+00 +8.9991e-01 -3.2083e+00 -4.2572e+00 +1.3103e+00 +3.4973e+00 +7.8203e-01 -1.8903e+00 +7.8270e-01 +3.3958e+00 +1.0464e+00 +2.6464e+00
1941 +1.909905308e+01 +1.909905308e+01 +3.758190531e+02 +3.758190531e+02 +1.1098e+00 +1.0038e+00 -4.5798e+00 +7.9479e-01 +3.7159e+00 +1.5330e+00 -1.7497e+00 +3.9152e-01 +3.0163e+00 +8.0626e-01 -3.2781e+00 -4.1835e+00 +1.1186e+00 +3.4461e+00 +7.4435e-01 -1.8810e+00 +7.1305e-01 +3.2851e+00 +1.0706e+00 +2.7113e+00
1943 +1.661734492e+01 +1.661734492e+01 +3.733373449e+02 +3.733373449e+02 +1.1293e+00 +1.0584e+00 -4.5012e+00 +7.8622e-01 +3.7945e+00 +1.4316e+00 -1.7496e+00 +4.3525e-01 +2.8869e+00 +8.1323e-01 -3.1913e+00 -4.2196e+00 +1.1334e+00 +3.4143e+00 +7.3509e-01 -1.7708e+00 +6.1859e-01 +3.4392e+00 +1.1803e+00 +2.7822e+00
1954 +1.365865685e+01 +1.365865685e+01 +3.703786569e+02 +3.703786569e+02 +1.2019e+00 +1.0068e+00 -4.4922e+00 +7.9496e-01 +3.8237e+00 +1.6680e+00 -1.8807e+00 +4.9575e-01 +2.7896e+00 +8.3950e-01 -3.1776e+00 -4.1840e+00 +1.0052e+00 +3.4420e+00 +7.3727e-01 -1.6907e+00 +5.0950e-01 +3.4034e+00 +1.0644e+00 +2.6725e+00
1981 +1.333083099e+01 +1.333083099e+01 +3.700508310e+02 +3.700508310e+02 +1.4308e+00 +1.0722e+00 -4.4743e+00 +7.7062e-01 +3.9741e+00 +1.6638e+00 -2.0520e+00 +4.7053e-01 +2.7715e+00 +8.3102e-01 -3.2017e+00 -4.1431e+00 +1.2733e+00 +3.2973e+00 +8.5737e-01 -1.5922e+00 +5.0510e-01 +3.3550e+00 +1.0364e+00 +2.7370e+00
1996 +1.270477410e+01 +1.270477410e+01 +3.694247741e+02 +3.694247741e+02 +1.5019e+00 +1.0720e+00 -4.5941e+00 +6.9411e-01 +3.8068e+00 +1.8840e+00 -2.1924e+00 +4.5999e-01 +2.6956e+00 +8.3903e-01 -3.1250e+00 -4.1315e+00 +1.3032e+00 +3.1611e+00 +6.9439e-01 -1.5301e+00 +5.4649e-01 +3.4145e+00 +1.0960e+00 +2.8318e+00
2027 +1.256727623e+01 +1.256727623e+01 +3.692872762e+02 +3.692872762e+02 +1.2554e+00 +1.0546e+00 -4.5963e+00 +7.3111e-01 +3.8231e+00 +1.8779e+00 -2.3710e+00 +6.1400e-01 +2.6072e+00 +7.6270e-01 -3.1487e+00 -4.1153e+00 +1.1998e+00 +3.4248e+00 +5.4049e-01 -1.5003e+00 +6.1183e-01 +3.6368e+00 +1.3074e+00 +2.8493e+00
2056 +1.219637848e+01 +1.219637848e+01 +3.689163785e+02 +3.689163785e+02 +1.6383e+00 +1.2572e+00 -4.6089e+00 +5.8028e-01 +3.8282e+00 +1.6819e+00 -2.4681e+00 +5.4029e-01 +2.4762e+00 +9.7721e-01 -3.0116e+00 -4.1860e+00 +1.0538e+00 +3.4705e+00 +5.2091e-01 -1.2160e+00 +4.4206e-01 +3.5226e+00 +1.4057e+00 +2.8451e+00
2062 +1.134525922e+01 +1.134525922e+01 +3.680652592e+02 +3.680652592e+02 +1.6620e+00 +1.2892e+00 -4.4239e+00 +5.6219e-01 +3.8575e+00 +1.7101e+00 -2.5326e+00 +6.2610e-01 +2.5647e+00 +1.1174e+00 -2.8934e+00 -4.1028e+00 +1.1213e+00 +3.5031e+00 +4.2141e-01 -1.0622e+00 +4.4626e-01 +3.5963e+00 +1.5336e+00 +2.7900e+00
2071 +1.112985661e+01 +1.112985661e+01 +3.678498566e+02 +3.678498566e+02 +1.6971e+00 +1.3767e+00 -4.5389e+00 +4.8767e-01 +3.7097e+00 +1.7164e+00 -2.5512e+00 +5.7843e-01 +2.2728e+00 +8.9607e-01 -2.8783e+00 -4.1422e+00 +9.7374e-01 +3.4084e+00 +3.4639e-01 -1.1454e+00 +4.4097e-01 +3.5158e+00 +1.3481e+00 +2.7669e+00
2078 +1.088883942e+01 +1.088883942e+01 +3.676088394e+02 +3.676088394e+02 +1.6876e+00 +1.4612e+00 -4.4532e+00 +5.3033e-01 +3.7027e+00 +1.6968e+00 -2.4440e+00 +5.3005e-01 +2.3623e+00 +9.4500e-01 -2.8565e+00 -4.1741e+00 +1.0497e+00 +3.3784e+00 +3.3524e-01 -1.2753e+00 +4.3983e-01 +3.5244e+00 +1.2326e+00 +2.7680e+00
2100 +9.770086548e+00 +9.770086548e+00 +3.664900865e+02 +3.664900865e+02 +1.9880e+00 +1.6228e+00 -4.3015e+00 +5.9341e-01 +3.5604e+00 +1.6876e+00 -2.3763e+00 +4.4888e-01 +2.4333e+00 +1.0900e+00 -2.8170e+00 -4.0132e+00 +1.1141e+00 +3.4277e+00 +1.8558e-01 -1.1129e+00 +3.0279e-01 +3.5177e+00 +1.3347e+00 +2.7840e+00
2293 +7.988133365e+00 +7.988133365e+00 +3.647081334e+02 +3.647081334e+02 +1.8939e+00 +9.7224e-01 -4.3780e+00 +1.0188e+00 +4.0285e+00 +1.8871e+00 -2.3088e+00 +2.4579e-01 +2.1729e+00 +1.0623e+00 -3.0895e+00 -4.2772e+00 +9.4414e-01 +3.4861e+00 +2.2772e-01 -1.3854e+00 +6.6226e-01 +3.4189e+00 +1.0732e+00 +2.6806e+00
2302 +7.500871259e+00 +7.500871259e+00 +3.642208713e+02 +3.642208713e+02 +1.9411e+00 +8.9194e-01 -4.4245e+00 +9.8721e-01 +4.0496e+00 +2.0422e+00 -2.3214e+00 +2.7158e-01 +2.0796e+00 +1.0144e+00 -3.1058e+00 -4.2233e+00 +9.7662e-01 +3.5052e+00 +2.2240e-01 -1.3955e+00 +7.1897e-01 +3.3443e+00 +1.0939e+00 +2.6808e+00
2306 +7.405841606e+00 +7.405841606e+00 +3.641258416e+02 +3.641258416e+02 +1.9793e+00 +9.1821e-01 -4.3966e+00 +9.9979e-01 +3.9823e+00 +2.0287e+00 -2.3230e+00 +2.2884e-01 +2.1320e+00 +1.0678e+00 -3.1190e+00 -4.2949e+00 +9.4076e-01 +3.4648e+00 +1.7058e-01 -1.2921e+00 +6.6622e-01 +3.4446e+00 +1.1430e+00 +2.6935e+00
2315 +7.237540846e+00 +7.237540846e+00 +3.639575408e+02 +3.639575408e+02 +1.9651e+00 +9.5556e-01 -4.3535e+00 +9.4281e-01 +3.9661e+00 +1.9694e+00 -2.2402e+00 +2.1414e-01 +2.0461e+00 +1.0369e+00 -3.1244e+00 -4.3411e+00 +9.6075e-01 +3.5130e+00 +1.6966e-01 -1.3418e+00 +6.1316e-01 +3.5060e+00 +1.1247e+00 +2.6550e+00
2321 +7.057739643e+00 +7.057739643e+00 +3.637777396e+02 +3.637777396e+02 +2.0161e+00 +8.9698e-01 -4.3587e+00 +9.8392e-01 +3.9540e+00 +2.0421e+00 -2.3105e+00 +2.1267e-01 +2.0496e+00 +1.0642e+00 -3.2163e+00 -4.2633e+00 +8.4314e-01 +3.5702e+00 +1.3501e-01 -1.2072e+00 +5.9117e-01 +3.3953e+00 +1.1119e+00 +2.7601e+00
2330 +6.901855799e+00 +6.901855799e+00 +3.636218558e+02 +3.636218558e+02 +1.9306e+00 +9.4384e-01 -4.3351e+00 +9.0192e-01 +3.9107e+00 +1.9075e+00 -2.2913e+00 +2.4134e-01 +2.1060e+00 +9.9448e-01 -3.1210e+00 -4.1914e+00 +9.5228e-01 +3.5332e+00 +1.8982e-01 -1.2267e+00 +5.0220e-01 +3.3048e+00 +1.0530e+00 +2.7671e+00
2344 +6.596572658e+00 +6.596572658e+00 +3.633165727e+02 +3.633165727e+02 +2.0723e+00 +9.6466e-01 -4.2177e+00 +9.4464e-01 +4.0535e+00 +1.7699e+00 -2.3691e+00 +3.4457e-01 +2.0394e+00 +9.1771e-01 -3.1536e+00 -4.1924e+00 +9.7770e-01 +3.5132e+00 +1.4271e-01 -1.1929e+00 +4.2892e-01 +3.3484e+00 +1.0071e+00 +2.6391e+00
2352 +6.382168414e+00 +6.382168414e+00 +3.631021684e+02 +3.631021684e+02 +2.1792e+00 +9.3679e-01 -4.2006e+00 +8.9001e-01 +4.0258e+00 +1.7940e+00 -2.3350e+00 +3.2897e-01 +1.9335e+00 +9.2720e-01 -3.2363e+00 -4.2944e+00 +1.0239e+00 +3.4578e+00 +4.6590e-02 -1.1697e+00 +4.7075e-01 +3.3106e+00 +8.9999e-01 +2.6022e+00
2360 +6.050189468e+00 +6.050189468e+00 +3.627701895e+02 +3.627701895e+02 +2.0436e+00 +8.6725e-01 -4.0796e+00 +8.9773e-01 +4.0646e+00 +1.9060e+00 -2.4370e+00 +2.5596e-01 +1.9702e+00 +9.2660e-01 -3.1184e+00 -4.1444e+00 +1.0607e+00 +3.5671e+00 +1.2176e-01 -1.1591e+00 +4.6739e-01 +3.3549e+00 +9.8997e-01 +2.6695e+00
2369 +5.334410596e+00 +5.334410596e+00 +3.620544106e+02 +3.620544106e+02 +2.1136e+00 +8.4265e-01 -4.0342e+00 +8.8054e-01 +4.0966e+00 +2.0052e+00 -2.3955e+00 +2.3878e-01 +1.8981e+00 +9.0120e-01 -3.0821e+00 -4.0812e+00 +1.0493e+00 +3.6084e+00 +6.9617e-02 -1.1498e+00 +4.8162e-01 +3.3371e+00 +8.8125e-01 +2.6495e+00
2457 +5.135739925e+00 +5.135739925e+00 +3.618557399e+02 +3.618557399e+02 +2.0640e+00 +9.4922e-01 -3.8595e+00 +5.7406e-01 +4.0228e+00 +1.8371e+00 -2.4473e+00 +3.4146e-01 +1.8223e+00 +1.0726e+00 -3.1131e+00 -4.1982e+00 +1.0685e+00 +3.5665e+00 +6.0018e-02 -1.0392e+00 +3.9643e-01 +3.4653e+00 +1.1018e+00 +2.5122e+00
2466 +4.849976092e+00 +4.849976092e+00 +3.615699761e+02 +3.615699761e+02 +2.0138e+00 +1.0073e+00 -3.9248e+00 +6.1574e-01 +4.0262e+00 +1.8774e+00 -2.4315e+00 +3.6286e-01 +1.6670e+00 +1.0443e+00 -3.1734e+00 -4.2143e+00 +1.0853e+00 +3.5992e+00 +3.7137e-02 -1.0347e+00 +3.8183e-01 +3.4902e+00 +1.1971e+00 +2.4888e+00
2467 +4.580103738e+00 +4.580103738e+00 +3.613001037e+02 +3.613001037e+02 +2.0567e+00 +1.0181e+00 -3.9564e+00 +6.0088e-01 +4.0270e+00 +1.9609e+00 -2.4425e+00 +3.4103e-01 +1.8273e+00 +1.0133e+00 -3.1096e+00 -4.1761e+00 +1.0417e+00 +3.5608e+00 -4.4054e-03 -1.0934e+00 +3.5202e-01 +3.4694e+00 +1.1572e+00 +2.5447e+00
2474 +4.530998908e+00 +4.530998908e+00 +3.612509989e+02 +3.612509989e+02 +2.1303e+00 +1.0734e+00 -3.9216e+00 +5.9406e-01 +4.0037e+00 +1.9512e+00 -2.4303e+00 +2.8355e-01 +1.7514e+00 +1.0563e+00 -3.0716e+00 -4.2005e+00 +1.0408e+00 +3.6121e+00 -1.5357e-02 -1.0818e+00 +3.3249e-01 +3.3589e+00 +1.1474e+00 +2.4557e+00
2484 +4.295137395e+00 +4.295137395e+00 +3.610151374e+02 +3.610151374e+02 +2.1825e+00 +1.0776e+00 -3.9347e+00 +5.9733e-01 +4.0257e+00 +2.0070e+00 -2.4206e+00 +2.8859e-01 +1.6691e+00 +1.0411e+00 -3.0417e+00 -4.1904e+00 +1.0311e+00 +3.5319e+00 -6.5187e-02 -1.1107e+00 +4.1678e-01 +3.3166e+00 +1.1822e+00 +2.4417e+00
2526 +4.087682270e+00 +4.087682270e+00 +3.608076823e+02 +3.608076823e+02 +2.0717e+00 +9.9549e-01 -4.0862e+00 +5.4179e-01 +4.0752e+00 +1.9627e+00 -2.4868e+00 +2.7313e-01 +1.6800e+00 +9.8019e-01 -2.9984e+00 -4.1611e+00 +1.0238e+00 +3.5639e+00 -9.9031e-02 -1.0112e+00 +4.2299e-01 +3.4796e+00 +1.0809e+00 +2.4951e+00
2535 +3.682609367e+00 +3.682609367e+00 +3.604026094e+02 +3.604026094e+02 +2.0306e+00 +9.5890e-01 -4.1017e+00 +4.7499e-01 +4.0320e+00 +2.0329e+00 -2.4973e+00 +3.4791e-01 +1.5550e+00 +9.9798e-01 -2.9921e+00 -4.1042e+00 +1.0308e+00 +3.5231e+00 -9.4632e-02 -9.1576e-01 +4.7411e-01 +3.6317e+00 +1.0326e+00 +2.3772e+00
2546 +3.383591280e+00 +3.383591280e+00 +3.601035913e+02 +3.601035913e+02 +1.9929e+00 +9.8099e-01 -4.1279e+00 +4.7423e-01 +4.0338e+00 +2.0634e+00 -2.4781e+00 +3.5090e-01 +1.5242e+00 +9.7091e-01 -3.0123e+00 -4.1480e+00 +1.0506e+00 +3.4145e+00 -2.2877e-01 -8.6183e-01 +4.8070e-01 +3.5992e+00 +1.0335e+00 +2.3175e+00
2556 +3.182921242e+00 +3.182921242e+00 +3.599029212e+02 +3.599029212e+02 +2.0222e+00 +1.0059e+00 -4.0542e+00 +4.4641e-01 +3.9806e+00 +2.1501e+00 -2.4437e+00 +3.9019e-01 +1.4471e+00 +9.4551e-01 -2.9714e+00 -4.1644e+00 +1.0347e+00 +3.4328e+00 -2.3880e-01 -8.9734e-01 +4.6340e-01 +3.5822e+00 +1.0388e+00 +2.2746e+00
2573 +3.053370091e+00 +3.053370091e+00 +3.597733701e+02 +3.597733701e+02 +1.9920e+00 +1.1437e+00 -4.0960e+00 +3.8535e-01 +3.9736e+00 +2.0838e+00 -2.4133e+00 +3.0452e-01 +1.4179e+00 +9.6673e-01 -2.8958e+00 -4.1797e+00 +1.0841e+00 +3.4048e+00 -2.4535e-01 -9.2038e-01 +4.5653e-01 +3.4972e+00 +9.6942e-01 +2.3548e+00
2588 +2.854840399e+00 +2.854840399e+00 +3.595748404e+02 +3.595748404e+02 +2.0107e+00 +1.1234e+00 -4.0467e+00 +3.6683e-01 +4.0990e+00 +2.1186e+00 -2.4325e+00 +3.7533e-01 +1.5046e+00 +1.0236e+00 -2.8632e+00 -4.1640e+00 +1.1038e+00 +3.4028e+00 -2.6696e-01 -8.5410e-01 +4.3732e-01 +3.5402e+00 +9.1461e-01 +2.2552e+00
2593 +2.801607167e+00 +2.801607167e+00 +3.595216072e+02 +3.595216072e+02 +1.9884e+00 +1.0618e+00 -4.0260e+00 +3.4293e-01 +4.0272e+00 +2.2023e+00 -2.4038e+00 +4.5673e-01 +1.5812e+00 +1.0261e+00 -2.8236e+00 -4.1728e+00 +1.1395e+00 +3.3640e+00 -2.8520e-01 -8.4316e-01 +3.7325e-01 +3.5711e+00 +8.1142e-01 +2.2198e+00
2598 +2.734878454e+00 +2.734878454e+00 +3.594548785e+02 +3.594548785e+02 +2.0922e+00 +1.2406e+00 -4.0070e+00 +3.9698e-01 +4.0645e+00 +2.1944e+00 -2.4678e+00 +3.4174e-01 +1.4641e+00 +1.0617e+00 -2.9118e+00 -4.0911e+00 +1.1245e+00 +3.4060e+00 -2.5760e-01 -9.4754e-01 +4.3200e-01 +3.3982e+00 +9.5354e-01 +2.2243e+00
2607 +2.639148284e+00 +2.639148284e+00 +3.593591483e+02 +3.593591483e+02 +2.2053e+00 +1.3166e+00 -4.0365e+00 +4.5352e-01 +3.9650e+00 +2.1686e+00 -2.4789e+00 +3.2400e-01 +1.4744e+00 +1.0346e+00 -2.8836e+00 -4.1110e+00 +1.1117e+00 +3.3907e+00 -3.5580e-01 -1.0095e+00 +4.3377e-01 +3.3904e+00 +9.0101e-01 +2.2334e+00
2614 +2.629992624e+00 +2.629992624e+00 +3.593499926e+02 +3.593499926e+02 +1.9840e+00 +1.2926e+00 -4.0177e+00 +4.5770e-01 +3.9244e+00 +2.2978e+00 -2.4948e+00 +3.4822e-01 +1.4802e+00 +1.0515e+00 -2.9094e+00 -4.1296e+00 +1.1438e+00 +3.4737e+00 -3.7927e-01 -9.7140e-01 +4.3487e-01 +3.3600e+00 +8.6474e-01 +2.2513e+00
2667 +2.545955765e+00 +2.545955765e+00 +3.592659558e+02 +3.592659558e+02 +2.1128e+00 +1.1835e+00 -3.9508e+00 +5.1291e-01 +4.0644e+00 +2.4655e+00 -2.4474e+00 +2.4198e-01 +1.5389e+00 +1.1885e+00 -2.8578e+00 -4.1253e+00 +1.1033e+00 +3.3609e+00 -3.9025e-01 -9.3877e-01 +6.1654e-01 +3.4236e+00 +1.0251e+00 +2.4836e+00
2697 +2.302274958e+00 +2.302274958e+00 +3.590222750e+02 +3.590222750e+02 +2.1333e+00 +1.1019e+00 -3.8578e+00 +4.7772e-01 +4.0248e+00 +2.3503e+00 -2.4756e+00 +2.3821e-01 +1.5460e+00 +1.1800e+00 -2.9212e+00 -4.0138e+00 +1.1234e+00 +3.3869e+00 -3.7549e-01 -9.1324e-01 +5.2933e-01 +3.5511e+00 +9.8932e-01 +2.5947e+00
2794 +2.278445251e+00 +2.278445251e+00 +3.589984453e+02 +3.589984453e+02 +2.0039e+00 +1.1387e+00 -4.1143e+00 +6.0410e-01 +4.0218e+00 +2.3151e+00 -2.3992e+00 +3.3304e-01 +1.4674e+00 +1.0619e+00 -2.9364e+00 -4.1515e+00 +1.4196e+00 +3.4059e+00 -3.1198e-01 -9.3203e-01 +4.9611e-01 +3.3686e+00 +1.0141e+00 +2.5322e+00
