% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1054 +3.955307320e+00 +3.955307320e+00 -1.561469268e+01 -1.561469268e+01 +3.5522e+00 +3.9785e-01 -2.9678e+00 +3.1724e+00 +4.5468e+00 -3.0833e+00 -2.4751e-02 +1.3237e+00 +1.4605e+00 +2.9679e-01 -5.4066e-01 +1.6315e+00 +4.1143e-02 +9.1953e-01 -2.5667e+00 -1.2773e+00 +1.0279e+00 -2.9499e+00 +1.4376e+00 +2.6495e+00
1081 +3.859556245e+00 +3.859556245e+00 -1.571044376e+01 -1.571044376e+01 +3.4993e+00 +4.0648e-01 -2.8300e+00 +3.2840e+00 +4.5936e+00 -3.0308e+00 -3.0994e-02 +1.2807e+00 +1.4700e+00 +3.6442e-01 -6.1487e-01 +1.6983e+00 +6.7747e-02 +8.9180e-01 -2.5789e+00 -1.2792e+00 +1.0429e+00 -3.0320e+00 +1.3949e+00 +2.5951e+00
1292 +3.637084077e+00 +3.637084077e+00 -1.593291592e+01 -1.593291592e+01 +3.6028e+00 +2.6651e-01 -2.9489e+00 +2.9049e+00 +4.5924e+00 -2.7570e+00 -6.2177e-02 +1.3765e+00 +1.4251e+00 +3.0835e-01 -7.0588e-01 +1.5575e+00 +2.1262e-01 +9.5484e-01 -2.7221e+00 -1.3361e+00 +8.4814e-01 -3.0718e+00 +1.4377e+00 +2.7970e+00
1325 +3.506785759e+00 +3.506785759e+00 -1.606321424e+01 -1.606321424e+01 +3.6015e+00 +2.7686e-01 -2.8752e+00 +2.9344e+00 +4.6925e+00 -2.7572e+00 -2.0794e-02 +1.3733e+00 +1.4243e+00 +3.6200e-01 -6.6780e-01 +1.6198e+00 +2.5605e-01 +9.1064e-01 -2.7508e+00 -1.3194e+00 +8.7062e-01 -3.0670e+00 +1.4128e+00 +2.7596e+00
1414 +3.442261764e+00 +3.442261764e+00 -1.612773824e+01 -1.612773824e+01 +3.6774e+00 +3.0348e-01 -2.8586e+00 +3.0075e+00 +4.5431e+00 -2.7983e+00 -6.0150e-02 +1.3262e+00 +1.4297e+00 +3.1266e-01 -6.1397e-01 +1.6378e+00 +2.0232e-01 +9.2166e-01 -2.6896e+00 -1.3412e+00 +8.7131e-01 -3.0970e+00 +1.4318e+00 +2.7313e+00
1432 +3.299538029e+00 +3.299538029e+00 -1.627046197e+01 -1.627046197e+01 +3.7118e+00 +3.3478e-01 -2.8358e+00 +3.0218e+00 +4.5343e+00 -2.8279e+00 -5.7011e-02 +1.3306e+00 +1.3919e+00 +3.5519e-01 -6.5218e-01 +1.6698e+00 +2.0055e-01 +9.2594e-01 -2.6992e+00 -1.3501e+00 +8.9575e-01 -3.0949e+00 +1.3877e+00 +2.7802e+00
1523 +3.230564750e+00 +3.230564750e+00 -1.633943525e+01 -1.633943525e+01 +3.7162e+00 +3.5690e-01 -2.7689e+00 +3.0929e+00 +4.4493e+00 -2.9162e+00 -6.9843e-02 +1.2965e+00 +1.4010e+00 +4.0216e-01 -6.2181e-01 +1.7902e+00 +1.9838e-01 +8.8640e-01 -2.6037e+00 -1.3478e+00 +8.4986e-01 -3.0946e+00 +1.4524e+00 +2.7165e+00
1611 +3.161154314e+00 +3.161154314e+00 -1.640884569e+01 -1.640884569e+01 +3.8003e+00 +3.4801e-01 -2.7208e+00 +3.1399e+00 +4.4486e+00 -2.9065e+00 -1.2297e-01 +1.3585e+00 +1.4541e+00 +3.5133e-01 -6.3645e-01 +1.7664e+00 +1.5321e-01 +8.4104e-01 -2.6466e+00 -1.3275e+00 +9.0074e-01 -3.0979e+00 +1.5132e+00 +2.7463e+00
% function evaluation | noise-free fitness - Fopt (3.818200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.813576504e+02 +5.813576504e+02 +9.631776504e+02 +9.631776504e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +4.627154844e+02 +4.627154844e+02 +8.445354844e+02 +8.445354844e+02 -6.0730e-02 +1.4637e-01 -2.3061e-01 +1.8128e-01 -2.6128e-01 -2.1152e+00 -1.7473e-01 +1.1853e+00 +1.7510e-01 -7.4167e-01 +4.4857e-02 -1.6586e+00 -6.3775e-02 -7.2337e-01 -1.9447e+00 +9.3935e-01 -6.3901e-01 +6.4279e-01 -8.4464e-01 -1.0816e+00
17 +4.123134325e+02 +4.123134325e+02 +7.941334325e+02 +7.941334325e+02 -9.4435e-01 -5.1676e-01 -1.2420e+00 +1.1771e+00 -4.6100e-01 -1.9367e+00 +9.8226e-01 +1.5710e+00 -4.8917e-01 +3.8205e-03 +1.2084e+00 -3.2403e+00 -1.0269e+00 -4.3815e-01 -2.3641e+00 +1.9352e+00 -1.3191e+00 +1.7388e+00 -2.5341e+00 -8.7359e-01
20 +3.783823212e+02 +3.783823212e+02 +7.602023212e+02 +7.602023212e+02 +1.2805e+00 +7.6837e-01 +7.6607e-01 -8.4625e-01 -1.2609e+00 -2.1561e+00 +3.9728e-01 +1.9222e+00 -1.9713e-01 +6.0286e-01 -8.2516e-02 -1.5052e+00 -9.3780e-01 -7.6244e-01 -2.8962e+00 +3.9576e-01 -5.2100e-03 +1.6330e+00 -1.1619e+00 -1.4284e+00
24 +3.568764210e+02 +3.568764210e+02 +7.386964210e+02 +7.386964210e+02 +4.6845e-01 +2.8942e-01 -1.3403e+00 -1.2371e+00 -1.7396e+00 -3.4696e+00 +6.4016e-01 +3.1342e+00 -6.6176e-01 -2.1648e-01 -9.3823e-01 -3.3501e+00 -2.2189e+00 -1.3675e+00 -4.1799e+00 +1.7729e+00 +4.9861e-01 +3.5408e+00 -1.8106e+00 -1.8582e+00
50 +3.166737459e+02 +3.166737459e+02 +6.984937459e+02 +6.984937459e+02 -1.0614e+00 +1.6897e+00 +3.5962e-01 +5.7321e-02 -1.0112e+00 -3.1279e+00 +2.0692e+00 +3.4607e+00 -2.3308e-01 -1.3572e+00 -2.1568e+00 -2.0148e+00 -2.9927e+00 -6.3914e-01 -1.5223e+00 +1.8458e+00 +1.9840e-01 +4.9835e+00 -2.6255e+00 -2.1809e+00
70 +2.980974969e+02 +2.980974969e+02 +6.799174969e+02 +6.799174969e+02 -7.9397e-01 +2.4322e+00 -1.0823e+00 -2.5366e+00 -1.4878e+00 -3.6699e+00 +9.4105e-01 +4.7928e+00 -1.5017e+00 -2.9848e+00 -2.1419e+00 -1.4915e+00 -3.6747e+00 -1.5369e-01 -1.0044e+00 +2.8166e+00 +5.9385e-01 +3.6603e+00 -2.9265e+00 -1.5113e+00
73 +2.930953332e+02 +2.930953332e+02 +6.749153332e+02 +6.749153332e+02 -5.3454e-01 +2.4722e+00 -1.6701e+00 -3.9741e+00 -3.0242e+00 -3.8823e+00 -6.5340e-01 +4.9093e+00 -8.2521e-01 -3.1415e+00 -1.5985e+00 -1.8324e+00 -4.6436e+00 -2.1548e-01 -1.4485e+00 +2.2464e+00 -2.2110e-01 +3.4645e+00 -3.6533e+00 -3.1338e+00
95 +2.326815152e+02 +2.326815152e+02 +6.145015152e+02 +6.145015152e+02 -9.6074e-01 +1.3691e+00 -2.8153e+00 -5.1774e+00 -2.7090e+00 -4.9141e+00 +1.1720e+00 +4.5379e+00 +5.1908e-01 -1.8719e+00 -1.8452e+00 +3.7323e-02 -4.4540e+00 +1.3139e-01 -3.0300e+00 +2.1328e+00 -6.8307e-01 +1.1396e+00 -3.7997e+00 -2.0028e+00
99 +2.037465655e+02 +2.037465655e+02 +5.855665655e+02 +5.855665655e+02 -1.2855e+00 +2.2155e+00 -2.0743e+00 -4.6264e+00 -3.0823e+00 -3.9805e+00 +1.9518e-01 +6.2562e+00 +1.7198e+00 -1.4697e+00 -3.0504e+00 -7.9320e-01 -4.1778e+00 -3.3238e-01 -2.4159e+00 +2.0418e+00 -1.4728e+00 +1.5012e+00 -2.7310e+00 -2.5029e+00
100 +1.971347847e+02 +1.971347847e+02 +5.789547847e+02 +5.789547847e+02 -8.3112e-01 +1.9286e+00 -1.9703e+00 -4.7091e+00 -2.9008e+00 -2.3140e+00 +1.4738e+00 +5.3166e+00 +7.8633e-01 -1.1689e+00 -2.5878e+00 -1.2361e+00 -3.7387e+00 -8.5984e-02 -2.3680e+00 +3.6685e+00 -2.4921e-01 -1.5258e-01 -2.6234e+00 -2.1498e+00
105 +1.797630551e+02 +1.797630551e+02 +5.615830551e+02 +5.615830551e+02 -9.0347e-01 +1.3688e+00 -1.0552e+00 -4.6807e+00 -2.5345e+00 -6.9965e-01 +9.0511e-01 +5.2192e+00 +5.8674e-01 -5.1420e-02 -2.2022e+00 +5.1757e-01 -4.0329e+00 +3.3013e-01 -1.2811e+00 +1.7081e+00 +6.3782e-01 +2.6862e+00 -2.0974e+00 -1.9583e+00
121 +1.612875423e+02 +1.612875423e+02 +5.431075423e+02 +5.431075423e+02 +1.0038e-01 +1.4306e+00 -1.9328e+00 -3.6273e+00 -2.9317e+00 -1.7249e+00 +2.2625e+00 +4.7040e+00 +1.5617e+00 +7.9924e-01 -2.1414e+00 -1.4841e+00 -4.3816e+00 +5.6026e-01 -2.1782e+00 +2.2903e+00 +2.2097e-01 +3.0840e+00 -2.0266e+00 -2.2973e+00
189 +1.343588697e+02 +1.343588697e+02 +5.161788697e+02 +5.161788697e+02 -1.2573e+00 +2.2029e+00 -2.0666e+00 -3.0636e+00 -1.5112e+00 -1.6041e+00 +2.2678e+00 +4.7255e+00 +5.4849e+00 +5.3692e-01 -4.4230e+00 +7.2264e-01 -2.8172e+00 -4.8211e-02 -7.7501e-01 +9.1647e-01 +1.8730e+00 +2.7795e+00 -1.8967e+00 -1.6529e+00
200 +1.020061236e+02 +1.020061236e+02 +4.838261236e+02 +4.838261236e+02 -1.8854e+00 +2.6334e+00 -2.3916e+00 -3.7004e+00 -2.0627e+00 -1.2990e+00 +1.5334e+00 +4.2606e+00 +2.8415e+00 +8.2480e-01 -4.2320e+00 -5.7225e-01 -3.5600e+00 -2.5052e-01 -7.6344e-01 +2.2749e-01 +8.1554e-01 +1.6827e+00 -2.0509e+00 -2.0412e-01
275 +5.944926908e+01 +5.944926908e+01 +4.412692691e+02 +4.412692691e+02 +7.4448e-01 +2.3575e+00 -4.0636e-01 -3.7470e+00 -2.7075e+00 -1.5412e+00 +2.7106e-01 +4.3573e+00 +2.3901e+00 -2.1461e+00 -2.2241e+00 +3.8718e-01 -3.7250e+00 +1.0328e+00 -1.5087e-01 -4.2904e-01 -7.6013e-02 -8.6156e-01 -4.6089e+00 +3.4892e-02
311 +5.179270857e+01 +5.179270857e+01 +4.336127086e+02 +4.336127086e+02 -5.6991e-01 +1.7401e+00 -1.0343e+00 -5.3099e+00 -2.7081e+00 -9.2782e-01 -6.3934e-01 +3.5723e+00 +2.1945e+00 -2.6106e+00 -1.7355e+00 -4.2028e-01 -3.8587e+00 +9.0530e-01 -8.7603e-01 -1.9550e+00 +5.8751e-01 -6.2380e-01 -5.1402e+00 +6.3145e-01
445 +5.033224809e+01 +5.033224809e+01 +4.321522481e+02 +4.321522481e+02 +8.0105e-02 +2.0901e+00 -1.4262e+00 -3.2765e+00 -7.4035e-01 -1.7034e+00 +6.1906e-04 +4.1841e+00 +3.3309e+00 +9.6135e-01 -9.7050e-01 +9.3403e-03 -3.1401e+00 +1.9381e-01 -1.0918e+00 -6.6426e-01 +3.4916e-01 -6.5918e-02 -3.5209e+00 +2.2217e+00
535 +4.622403869e+01 +4.622403869e+01 +4.280440387e+02 +4.280440387e+02 +9.7002e-02 +3.2935e+00 -2.0327e+00 -2.7087e+00 -2.3355e+00 -1.5093e+00 +1.4338e-01 +3.4271e+00 +2.7656e+00 -2.8875e-01 -8.8991e-01 -4.9424e-02 -4.3800e+00 +2.4133e-01 -1.0123e+00 -5.4279e-01 +1.9366e+00 +3.1367e-01 -2.9187e+00 +2.2579e+00
546 +4.444152166e+01 +4.444152166e+01 +4.262615217e+02 +4.262615217e+02 -2.1848e-01 +3.7019e+00 -2.2559e+00 -2.7071e+00 -2.0979e+00 -1.5708e+00 +7.0462e-03 +3.6841e+00 +3.0259e+00 -3.7084e-01 -1.6071e+00 +4.2160e-02 -4.0236e+00 +2.8280e-01 -8.8999e-01 -1.1503e+00 +1.5566e+00 +6.0727e-01 -2.6635e+00 +2.1773e+00
550 +3.653756669e+01 +3.653756669e+01 +4.183575667e+02 +4.183575667e+02 -3.7316e-01 +3.1648e+00 -2.1078e+00 -2.6940e+00 -2.7025e+00 -1.3573e+00 -8.0976e-02 +3.5828e+00 +2.3265e+00 -7.8373e-01 -9.0603e-01 -6.7293e-01 -4.3362e+00 +2.4108e-01 -8.7857e-01 -5.9740e-01 +1.4928e+00 +5.4489e-01 -3.5732e+00 +2.0007e+00
557 +3.436924058e+01 +3.436924058e+01 +4.161892406e+02 +4.161892406e+02 -2.5619e-01 +2.7906e+00 -1.8441e+00 -2.9613e+00 -2.4694e+00 -1.9452e+00 +3.3756e-01 +3.3977e+00 +1.8225e+00 -4.0192e-01 -1.0722e+00 -9.7954e-01 -3.9016e+00 +4.2830e-01 -6.3186e-01 -5.1486e-01 +1.2286e+00 +4.3947e-01 -3.9450e+00 +2.2522e+00
571 +3.115188804e+01 +3.115188804e+01 +4.129718880e+02 +4.129718880e+02 -3.0131e-01 +2.8761e+00 -1.4807e+00 -3.4254e+00 -2.8872e+00 -2.0034e+00 +4.0519e-01 +3.4304e+00 +2.3353e+00 -7.4709e-02 -1.7107e+00 -6.4279e-01 -3.6093e+00 +6.1791e-01 -9.0796e-01 -5.5638e-01 +8.6969e-01 +2.7812e-01 -3.8005e+00 +2.1335e+00
596 +2.147088932e+01 +2.147088932e+01 +4.032908893e+02 +4.032908893e+02 +3.0287e-01 +2.3751e+00 -1.1117e+00 -3.6573e+00 -2.4650e+00 -1.8047e+00 -1.9017e-01 +4.3254e+00 +3.1610e+00 +2.4557e-01 -1.2887e+00 -1.2426e-01 -3.3456e+00 +3.5755e-01 -1.0413e+00 -1.2000e+00 +8.1788e-01 -3.7616e-01 -3.9058e+00 +2.2111e+00
607 +1.752964811e+01 +1.752964811e+01 +3.993496481e+02 +3.993496481e+02 +5.0045e-01 +2.5556e+00 -1.4729e+00 -3.8339e+00 -2.5739e+00 -2.0039e+00 -4.6613e-01 +4.1375e+00 +3.5516e+00 +1.1115e-01 -1.6827e+00 -1.3547e-01 -3.5326e+00 +5.1125e-01 -1.3315e+00 -1.6082e+00 +3.3075e-01 -1.9600e-01 -3.7246e+00 +2.2527e+00
611 +1.536160847e+01 +1.536160847e+01 +3.971816085e+02 +3.971816085e+02 +5.2058e-01 +2.4350e+00 -1.3395e+00 -3.7821e+00 -2.4858e+00 -1.9012e+00 -3.8057e-03 +3.5391e+00 +3.5759e+00 -1.4070e-01 -1.6134e+00 +2.0038e-02 -3.4643e+00 +1.6638e-01 -8.1465e-01 -9.9036e-01 +8.6128e-01 -6.1725e-01 -3.5410e+00 +1.9194e+00
711 +1.438027662e+01 +1.438027662e+01 +3.962002766e+02 +3.962002766e+02 +1.5505e-01 +2.8825e+00 -1.6693e+00 -2.6864e+00 -2.3478e+00 -2.5186e+00 -8.7722e-01 +3.4011e+00 +3.8957e+00 -1.4437e+00 -1.4319e+00 -7.9336e-02 -3.2141e+00 +6.3580e-01 +4.7295e-01 -1.3496e+00 +1.5588e+00 +1.8459e-01 -3.6742e+00 +1.4626e+00
905 +1.318612643e+01 +1.318612643e+01 +3.950061264e+02 +3.950061264e+02 -1.0426e-01 +2.7972e+00 -2.3658e+00 -2.7193e+00 -2.3984e+00 -2.2885e+00 -7.8064e-01 +3.3872e+00 +3.3514e+00 -1.4836e+00 -1.3249e+00 -4.2891e-03 -4.1539e+00 +2.8770e-01 -1.6621e-01 -1.0663e+00 +1.3118e+00 +4.4038e-01 -3.6723e+00 +1.3944e+00
917 +1.285221567e+01 +1.285221567e+01 +3.946722157e+02 +3.946722157e+02 -1.0787e-01 +2.6473e+00 -2.4176e+00 -2.7312e+00 -2.3910e+00 -2.2666e+00 -7.0123e-01 +3.6458e+00 +3.2585e+00 -1.5166e+00 -1.3403e+00 -4.9779e-02 -4.1389e+00 +3.5678e-01 -3.8788e-02 -1.0050e+00 +1.4336e+00 +3.6970e-01 -3.6681e+00 +1.3006e+00
972 +1.243951703e+01 +1.243951703e+01 +3.942595170e+02 +3.942595170e+02 +4.6209e-02 +2.7309e+00 -2.4269e+00 -2.8006e+00 -2.2631e+00 -2.1927e+00 -9.0793e-01 +3.4226e+00 +3.0549e+00 -1.4562e+00 -1.1965e+00 -7.1838e-02 -4.1175e+00 +6.2727e-01 +2.1563e-01 -9.2591e-01 +1.4319e+00 +5.4775e-01 -3.7680e+00 +1.4473e+00
998 +1.213892525e+01 +1.213892525e+01 +3.939589252e+02 +3.939589252e+02 +2.3346e-01 +2.8405e+00 -2.4619e+00 -2.5194e+00 -2.3319e+00 -2.1346e+00 -5.0119e-01 +3.4009e+00 +3.0523e+00 -1.5232e+00 -1.2952e+00 +2.4264e-02 -4.0958e+00 +3.3400e-01 +1.4080e-01 -1.0479e+00 +1.5177e+00 +7.3712e-01 -3.7758e+00 +1.5945e+00
1032 +1.181036104e+01 +1.181036104e+01 +3.936303610e+02 +3.936303610e+02 +1.7812e-01 +2.8822e+00 -2.3999e+00 -2.5121e+00 -2.4195e+00 -2.1629e+00 -5.2375e-01 +3.6269e+00 +3.0685e+00 -1.2454e+00 -1.2715e+00 -6.1331e-02 -3.8371e+00 +3.3692e-01 +4.1424e-02 -1.0020e+00 +1.3654e+00 +5.9686e-01 -3.8767e+00 +1.5072e+00
1041 +1.068098251e+01 +1.068098251e+01 +3.925009825e+02 +3.925009825e+02 +1.3556e-01 +2.8429e+00 -2.3969e+00 -2.5031e+00 -2.4631e+00 -2.0946e+00 -4.9801e-01 +3.5404e+00 +3.1605e+00 -1.2644e+00 -1.3019e+00 -8.4460e-02 -3.9739e+00 +3.9008e-01 -3.1616e-02 -9.9482e-01 +1.4618e+00 +6.5454e-01 -3.7406e+00 +1.4694e+00
1073 +1.008627743e+01 +1.008627743e+01 +3.919062774e+02 +3.919062774e+02 +8.4773e-02 +2.7171e+00 -2.2365e+00 -2.5113e+00 -2.4191e+00 -2.2438e+00 -5.5428e-01 +3.4265e+00 +2.9841e+00 -1.3310e+00 -1.4093e+00 -3.0504e-01 -3.7094e+00 +4.0265e-01 -1.8352e-01 -1.0908e+00 +1.2702e+00 +5.7331e-01 -3.8113e+00 +1.2896e+00
1154 +9.972135435e+00 +9.972135435e+00 +3.917921354e+02 +3.917921354e+02 +2.5904e-02 +2.5069e+00 -2.3417e+00 -2.5226e+00 -2.3366e+00 -2.2908e+00 -5.9515e-01 +3.5353e+00 +2.8654e+00 -1.1425e+00 -1.3115e+00 -3.7490e-01 -3.9541e+00 +2.9736e-01 -3.6573e-01 -1.1511e+00 +1.1243e+00 +6.3032e-01 -3.5864e+00 +1.5963e+00
1279 +9.754781766e+00 +9.754781766e+00 +3.915747818e+02 +3.915747818e+02 +1.0225e-01 +2.6438e+00 -2.1201e+00 -2.5495e+00 -2.4067e+00 -2.1714e+00 -7.0704e-01 +3.5832e+00 +2.9405e+00 -1.1444e+00 -1.3141e+00 -3.2680e-01 -3.8276e+00 +3.3700e-01 -3.5567e-01 -1.0378e+00 +1.1392e+00 +5.2133e-01 -3.8250e+00 +1.5609e+00
1432 +9.080923484e+00 +9.080923484e+00 +3.909009235e+02 +3.909009235e+02 +1.7698e-01 +2.5822e+00 -2.2131e+00 -2.6251e+00 -2.3401e+00 -2.1989e+00 -6.1398e-01 +3.6229e+00 +2.9231e+00 -1.0610e+00 -1.3234e+00 -3.6658e-01 -3.8093e+00 +3.1691e-01 -2.5288e-01 -1.0096e+00 +1.2323e+00 +6.0186e-01 -3.8734e+00 +1.5751e+00
1483 +8.896276739e+00 +8.896276739e+00 +3.907162767e+02 +3.907162767e+02 +1.4553e-01 +2.5515e+00 -2.2798e+00 -2.6119e+00 -2.3130e+00 -2.2487e+00 -6.7061e-01 +3.7199e+00 +2.9226e+00 -1.0470e+00 -1.2795e+00 -4.1766e-01 -3.8557e+00 +3.0389e-01 -1.8966e-01 -9.9453e-01 +1.2728e+00 +5.1613e-01 -3.8592e+00 +1.6337e+00
1564 +8.668041109e+00 +8.668041109e+00 +3.904880411e+02 +3.904880411e+02 +1.9849e-01 +2.4891e+00 -2.3673e+00 -2.6690e+00 -2.3433e+00 -2.2196e+00 -6.6490e-01 +3.6306e+00 +2.9302e+00 -1.0226e+00 -1.2305e+00 -4.3400e-01 -3.8392e+00 +3.1708e-01 -1.5966e-01 -1.0168e+00 +1.2910e+00 +5.4862e-01 -3.9081e+00 +1.6184e+00
1718 +8.481375761e+00 +8.481375761e+00 +3.903013758e+02 +3.903013758e+02 +3.4950e-01 +2.5385e+00 -2.4334e+00 -2.7795e+00 -2.3108e+00 -2.1699e+00 -8.3896e-01 +3.6429e+00 +2.9193e+00 -1.0506e+00 -1.1398e+00 -4.3922e-01 -3.8248e+00 +3.5724e-01 -2.0206e-01 -1.1395e+00 +1.4259e+00 +4.4512e-01 -3.9649e+00 +1.7054e+00
1943 +8.315406225e+00 +8.315406225e+00 +3.901354062e+02 +3.901354062e+02 +2.8319e-01 +2.4913e+00 -2.3051e+00 -2.8023e+00 -2.3003e+00 -2.1502e+00 -7.7066e-01 +3.6557e+00 +2.9393e+00 -1.0380e+00 -1.1169e+00 -4.3181e-01 -3.8732e+00 +4.2431e-01 -2.1796e-01 -1.2749e+00 +1.3854e+00 +4.8332e-01 -3.9807e+00 +1.7186e+00
% function evaluation | noise-free fitness - Fopt (8.130000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.778328741e+02 +9.778328741e+02 +9.859628741e+02 +9.859628741e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +7.789364864e+02 +7.789364864e+02 +7.870664864e+02 +7.870664864e+02 -3.4475e-01 -2.2411e-01 +1.9647e-02 +8.7264e-01 -1.9190e+00 -5.0235e-01 -5.6697e-01 -2.0155e-01 -6.5469e-01 +2.0689e-01 -6.4578e-01 +1.3673e+00 +9.4532e-02 +1.3750e+00 +2.5679e-01 +4.0713e-01 -6.7895e-01 +1.2018e-02 -2.2866e-01 +7.2851e-01
7 +6.586409096e+02 +6.586409096e+02 +6.667709096e+02 +6.667709096e+02 +1.5966e-01 -4.5152e-01 +1.0001e+00 +5.9017e-02 -2.0581e+00 -2.0643e+00 +6.8256e-01 +1.3113e+00 -6.3059e-01 -7.6805e-02 -6.6206e-01 -3.8979e-01 +2.4284e-01 +1.0030e+00 +1.1451e+00 -8.9510e-01 +2.5319e-01 -5.4209e-01 -9.6252e-02 -1.1348e+00
15 +5.532325395e+02 +5.532325395e+02 +5.613625395e+02 +5.613625395e+02 +1.3352e-01 -2.5986e+00 -4.1567e-01 -6.2710e-01 -2.9402e+00 -3.1762e+00 +1.7324e-01 +1.9073e+00 -2.7764e-01 -1.0862e-01 -6.5913e-01 +1.2237e+00 +1.1058e+00 +1.1661e+00 -2.9325e-01 -5.5698e-01 -7.1456e-01 +1.2237e+00 +6.2462e-01 -9.6024e-02
20 +5.314826449e+02 +5.314826449e+02 +5.396126449e+02 +5.396126449e+02 +1.6575e+00 +5.2264e-01 +1.2357e+00 +3.3298e-02 -2.4166e+00 -2.0889e+00 +2.9210e-01 +1.7496e-01 -1.4670e+00 +1.1455e+00 -1.5194e+00 -1.2112e+00 +4.3244e-01 +3.8606e-01 +1.6758e+00 -8.9565e-01 -1.2240e+00 -3.9840e-02 -9.8540e-01 +6.2757e-01
27 +3.734649294e+02 +3.734649294e+02 +3.815949294e+02 +3.815949294e+02 +2.9091e+00 +1.2246e+00 +2.2080e+00 +3.2508e-01 -2.9723e+00 -1.2222e+00 +1.5068e+00 +1.0322e-02 -1.6322e+00 +3.3452e+00 -2.4530e+00 -1.4150e+00 +8.1945e-01 +1.1090e+00 +2.0110e+00 -2.8202e+00 -1.8006e+00 +6.9859e-01 -1.4599e+00 +1.4215e-01
38 +2.941171415e+02 +2.941171415e+02 +3.022471415e+02 +3.022471415e+02 +2.7972e+00 +2.3442e+00 +1.2713e+00 -2.4764e-01 -3.1929e+00 -1.4395e+00 +4.9782e-01 -1.1782e+00 -2.3852e+00 +2.1894e+00 -2.2791e+00 -1.2392e+00 +1.5648e+00 +8.8422e-01 +1.4068e+00 -1.5990e+00 +3.4210e-01 +1.5174e+00 -9.2938e-02 +8.4767e-01
44 +2.733201888e+02 +2.733201888e+02 +2.814501888e+02 +2.814501888e+02 +1.6588e+00 +2.5292e+00 +1.4855e+00 -8.2613e-01 -3.8397e+00 -2.7525e+00 +3.1570e-01 -1.7955e+00 -2.1914e+00 +1.8782e+00 -3.4270e+00 -7.2533e-01 +2.0358e+00 +2.6357e-01 +1.1392e+00 -2.3093e+00 +3.1544e-02 +1.5736e+00 -8.0968e-01 +5.4672e-01
45 +2.289475572e+02 +2.289475572e+02 +2.370775572e+02 +2.370775572e+02 +2.2306e+00 +1.0114e+00 +1.3007e+00 -2.8981e-01 -3.4850e+00 -1.7456e+00 +7.0269e-01 -1.1236e+00 -2.2142e+00 +2.0023e+00 -2.2940e+00 -1.3838e+00 +1.2457e+00 +3.5189e-01 +1.2714e+00 -1.0156e+00 +8.4994e-01 +1.7026e+00 +1.9523e-01 +4.3624e-01
57 +2.011391839e+02 +2.011391839e+02 +2.092691839e+02 +2.092691839e+02 +2.8490e+00 +1.3210e+00 +6.5263e-02 -8.6229e-01 -4.2567e+00 -2.4513e+00 -7.4465e-01 +1.3613e+00 -2.6846e+00 +3.7037e+00 -1.4565e+00 -2.5177e+00 +1.3609e+00 +5.5082e-01 +6.4579e-01 -1.4647e+00 +4.0966e-01 +3.2999e+00 -6.6249e-02 +9.4892e-01
63 +1.900510992e+02 +1.900510992e+02 +1.981810992e+02 +1.981810992e+02 +4.0843e+00 +1.6026e+00 +1.8975e+00 -8.5008e-01 -4.3012e+00 -2.3696e+00 -1.1159e-01 +1.1117e+00 -3.4081e+00 +3.0722e+00 -2.0826e+00 -3.4128e+00 +4.9386e-01 +1.4092e+00 +4.4294e-01 -1.8934e+00 -4.7352e-01 +3.1312e+00 +1.1122e+00 -2.3203e-01
103 +1.685228920e+02 +1.685228920e+02 +1.766528920e+02 +1.766528920e+02 +6.3860e-01 +1.4849e+00 +2.7954e+00 -1.7857e+00 -4.5295e+00 -2.3534e+00 -3.6374e-01 +3.5109e-01 -2.5612e+00 +1.8031e+00 -2.4713e+00 -1.7551e+00 +6.3133e-01 +1.2744e+00 -4.2603e-01 -2.4786e-01 -8.5462e-01 +2.0770e+00 +1.2103e+00 -7.2874e-01
125 +1.454402309e+02 +1.454402309e+02 +1.535702309e+02 +1.535702309e+02 -7.2370e-01 +9.1826e-01 +2.6957e+00 -2.5751e+00 -4.0274e+00 -2.0247e+00 -1.5069e-01 +4.3675e-01 -2.6224e+00 +2.8028e+00 -1.6909e+00 -2.9076e+00 +3.1234e-01 +6.0938e-01 +3.8496e-01 -6.2344e-01 -2.6298e-01 +2.5039e+00 +1.9664e+00 -1.9437e-01
