% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
11 +5.274010948e+00 +5.274010948e+00 -3.915598905e+01 -3.915598905e+01 -2.5350e-01 -1.5905e-01 -1.0502e+00 +5.3476e-02 -5.9772e-01 -1.5388e-01 +3.8898e-01 -1.2649e+00 +1.9951e+00 -1.2044e+00 +1.7511e+00 +1.0461e+00 +1.2740e+00 -3.3895e-01 -3.3361e-01 +1.9972e+00 -3.7856e-01 +6.0172e-01 +3.7113e-01 +3.9856e-01
64 +4.172757459e+00 +4.172757459e+00 -4.025724254e+01 -4.025724254e+01 -2.0280e+00 +2.9382e+00 -1.9516e+00 -3.2509e+00 -9.9263e-01 +2.2583e+00 +2.8318e+00 -1.5833e+00 -3.4904e+00 +3.7701e+00 +3.5007e-01 +4.8795e-01 -1.3178e+00 -7.3160e-01 +7.6662e-01 -4.1131e-01 -2.3818e+00 +2.9267e-01 -8.9302e-01 -1.4978e+00
1238 +3.956986427e+00 +3.956986427e+00 -4.047301357e+01 -4.047301357e+01 -3.5518e+00 +2.0204e-01 -5.0246e-01 +3.7216e-02 -5.4935e+00 +8.5300e-01 -1.6343e+00 -3.0586e+00 +6.6640e-01 +5.6516e+00 -1.1838e+00 +3.1942e-01 -3.9765e+00 +5.3506e+00 +6.4195e-01 -4.8412e+00 -3.0185e+00 +7.3219e-01 +1.6738e+00 +3.2416e+00
1314 +2.962816362e+00 +2.962816362e+00 -4.146718364e+01 -4.146718364e+01 -1.0765e+00 -2.3478e+00 -9.3090e-01 +4.9723e-01 -5.2591e+00 +5.7012e-01 -3.5321e+00 -3.4740e+00 +1.1356e+00 +5.2114e+00 +2.5482e-01 +2.4933e+00 -1.4637e+00 +4.1790e+00 +2.7748e+00 -4.3697e+00 -2.5918e+00 +1.1991e+00 +1.6497e+00 +1.0081e+00
9612 +2.906883561e+00 +2.906883561e+00 -4.152311644e+01 -4.152311644e+01 -4.1299e+00 -5.1538e+00 +5.8427e+00 +2.1471e+00 -5.6269e+00 -4.1739e+00 -4.7808e+00 -5.1965e+00 -5.1957e+00 +1.1152e+00 -4.8723e+00 +5.3001e+00 -5.0089e+00 -3.7814e+00 +4.9139e+00 -2.8406e+00 +1.0934e+00 -2.3803e+00 +3.9609e+00 +2.5481e+00
9774 +2.642905054e+00 +2.642905054e+00 -4.178709495e+01 -4.178709495e+01 -4.1206e+00 -5.1631e+00 +5.8183e+00 +2.1207e+00 -5.6404e+00 -4.1659e+00 -4.7726e+00 -5.1805e+00 -5.1641e+00 +1.1423e+00 -4.8451e+00 +5.3050e+00 -5.0336e+00 -3.7805e+00 +4.9142e+00 -2.8710e+00 +1.1076e+00 -2.3849e+00 +3.9785e+00 +2.5575e+00
10012 +2.138533612e+00 +2.138533612e+00 -4.229146639e+01 -4.229146639e+01 -4.1229e+00 -5.1579e+00 +5.8273e+00 +2.1423e+00 -5.6224e+00 -4.1783e+00 -4.7729e+00 -5.1995e+00 -5.1682e+00 +1.1140e+00 -4.8605e+00 +5.3048e+00 -5.0511e+00 -3.7938e+00 +4.9041e+00 -2.8719e+00 +1.0800e+00 -2.3683e+00 +3.9776e+00 +2.5619e+00
10122 +1.968277252e+00 +1.968277252e+00 -4.246172275e+01 -4.246172275e+01 -4.1237e+00 -5.1547e+00 +5.8181e+00 +2.1397e+00 -5.6211e+00 -4.1743e+00 -4.7753e+00 -5.2001e+00 -5.1686e+00 +1.1337e+00 -4.8411e+00 +5.2956e+00 -5.0500e+00 -3.7834e+00 +4.9084e+00 -2.8657e+00 +1.0815e+00 -2.3700e+00 +3.9680e+00 +2.5682e+00
10146 +1.870807503e+00 +1.870807503e+00 -4.255919250e+01 -4.255919250e+01 -4.1270e+00 -5.1516e+00 +5.8164e+00 +2.1421e+00 -5.6201e+00 -4.1740e+00 -4.7741e+00 -5.2035e+00 -5.1675e+00 +1.1285e+00 -4.8421e+00 +5.2909e+00 -5.0504e+00 -3.7885e+00 +4.9120e+00 -2.8605e+00 +1.0832e+00 -2.3740e+00 +3.9656e+00 +2.5678e+00
10199 +1.825191512e+00 +1.825191512e+00 -4.260480849e+01 -4.260480849e+01 -4.1263e+00 -5.1488e+00 +5.8208e+00 +2.1470e+00 -5.6219e+00 -4.1791e+00 -4.7751e+00 -5.2045e+00 -5.1651e+00 +1.1338e+00 -4.8426e+00 +5.2913e+00 -5.0523e+00 -3.7857e+00 +4.9130e+00 -2.8585e+00 +1.0822e+00 -2.3721e+00 +3.9648e+00 +2.5733e+00
10241 +1.743138925e+00 +1.743138925e+00 -4.268686107e+01 -4.268686107e+01 -4.1277e+00 -5.1548e+00 +5.8327e+00 +2.1471e+00 -5.6192e+00 -4.1769e+00 -4.7778e+00 -5.2081e+00 -5.1653e+00 +1.1364e+00 -4.8421e+00 +5.2967e+00 -5.0511e+00 -3.7924e+00 +4.9052e+00 -2.8545e+00 +1.0781e+00 -2.3660e+00 +3.9651e+00 +2.5699e+00
10533 +1.713752474e+00 +1.713752474e+00 -4.271624753e+01 -4.271624753e+01 -4.1249e+00 -5.1564e+00 +5.8255e+00 +2.1456e+00 -5.6184e+00 -4.1763e+00 -4.7751e+00 -5.2061e+00 -5.1676e+00 +1.1359e+00 -4.8430e+00 +5.2955e+00 -5.0480e+00 -3.7988e+00 +4.9164e+00 -2.8618e+00 +1.0787e+00 -2.3645e+00 +3.9667e+00 +2.5694e+00
10778 +1.688241245e+00 +1.688241245e+00 -4.274175876e+01 -4.274175876e+01 -4.1209e+00 -5.1551e+00 +5.8227e+00 +2.1451e+00 -5.6188e+00 -4.1762e+00 -4.7734e+00 -5.2069e+00 -5.1666e+00 +1.1363e+00 -4.8438e+00 +5.3006e+00 -5.0426e+00 -3.7986e+00 +4.9190e+00 -2.8677e+00 +1.0776e+00 -2.3684e+00 +3.9685e+00 +2.5693e+00
10891 +1.649247915e+00 +1.649247915e+00 -4.278075208e+01 -4.278075208e+01 -4.1216e+00 -5.1578e+00 +5.8209e+00 +2.1461e+00 -5.6183e+00 -4.1768e+00 -4.7749e+00 -5.2065e+00 -5.1653e+00 +1.1364e+00 -4.8435e+00 +5.3010e+00 -5.0420e+00 -3.7991e+00 +4.9220e+00 -2.8667e+00 +1.0802e+00 -2.3701e+00 +3.9666e+00 +2.5694e+00
10954 +1.618205461e+00 +1.618205461e+00 -4.281179454e+01 -4.281179454e+01 -4.1226e+00 -5.1588e+00 +5.8192e+00 +2.1484e+00 -5.6207e+00 -4.1778e+00 -4.7750e+00 -5.2096e+00 -5.1625e+00 +1.1403e+00 -4.8428e+00 +5.3020e+00 -5.0437e+00 -3.7960e+00 +4.9288e+00 -2.8688e+00 +1.0813e+00 -2.3705e+00 +3.9644e+00 +2.5699e+00
11061 +1.567780178e+00 +1.567780178e+00 -4.286221982e+01 -4.286221982e+01 -4.1235e+00 -5.1585e+00 +5.8187e+00 +2.1486e+00 -5.6197e+00 -4.1760e+00 -4.7742e+00 -5.2079e+00 -5.1636e+00 +1.1398e+00 -4.8437e+00 +5.2998e+00 -5.0445e+00 -3.8012e+00 +4.9283e+00 -2.8664e+00 +1.0820e+00 -2.3701e+00 +3.9638e+00 +2.5695e+00
11103 +1.538684622e+00 +1.538684622e+00 -4.289131538e+01 -4.289131538e+01 -4.1246e+00 -5.1580e+00 +5.8187e+00 +2.1485e+00 -5.6187e+00 -4.1762e+00 -4.7737e+00 -5.2066e+00 -5.1633e+00 +1.1404e+00 -4.8434e+00 +5.2998e+00 -5.0449e+00 -3.7996e+00 +4.9267e+00 -2.8657e+00 +1.0812e+00 -2.3694e+00 +3.9641e+00 +2.5703e+00
11252 +1.501747534e+00 +1.501747534e+00 -4.292825247e+01 -4.292825247e+01 -4.1244e+00 -5.1583e+00 +5.8196e+00 +2.1479e+00 -5.6194e+00 -4.1755e+00 -4.7737e+00 -5.2059e+00 -5.1647e+00 +1.1400e+00 -4.8419e+00 +5.2990e+00 -5.0442e+00 -3.8002e+00 +4.9260e+00 -2.8659e+00 +1.0811e+00 -2.3695e+00 +3.9651e+00 +2.5702e+00
11724 +1.472947277e+00 +1.472947277e+00 -4.295705272e+01 -4.295705272e+01 -4.1230e+00 -5.1588e+00 +5.8218e+00 +2.1479e+00 -5.6207e+00 -4.1756e+00 -4.7731e+00 -5.2055e+00 -5.1651e+00 +1.1405e+00 -4.8436e+00 +5.2998e+00 -5.0430e+00 -3.8017e+00 +4.9268e+00 -2.8665e+00 +1.0816e+00 -2.3706e+00 +3.9648e+00 +2.5698e+00
12207 +1.444349128e+00 +1.444349128e+00 -4.298565087e+01 -4.298565087e+01 -4.1233e+00 -5.1587e+00 +5.8209e+00 +2.1479e+00 -5.6207e+00 -4.1759e+00 -4.7732e+00 -5.2055e+00 -5.1651e+00 +1.1404e+00 -4.8438e+00 +5.3000e+00 -5.0427e+00 -3.8016e+00 +4.9271e+00 -2.8663e+00 +1.0819e+00 -2.3704e+00 +3.9651e+00 +2.5699e+00
% function evaluation | noise-free fitness - Fopt (-7.728000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.161366842e+01 +1.161366842e+01 -6.566633158e+01 -6.566633158e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.043498491e+01 +1.043498491e+01 -6.684501509e+01 -6.684501509e+01 +5.8644e-01 +1.2655e+00 -5.7605e-01 -9.5662e-02 +1.0273e+00 -1.3405e+00 +3.0237e-01 -9.0898e-01 +1.2061e+00 +1.3314e+00 +4.7164e-01 -2.3865e-01 +1.0174e+00 -5.7126e-01 -7.3182e-01 -4.1309e-01 +1.2974e+00 +1.3106e-01 +3.5446e-01 -6.2503e-02
6 +1.007286995e+01 +1.007286995e+01 -6.720713005e+01 -6.720713005e+01 -8.7918e-01 +7.8984e-02 +1.5973e-01 -3.0627e-02 +8.2739e-01 +1.0380e-01 +1.9030e+00 -4.4483e-01 +4.2935e-01 +6.4901e-01 +9.6877e-02 -1.7623e-01 -1.2940e+00 +1.4181e-01 +1.2892e-01 +1.5481e+00 -7.7815e-01 +6.3206e-01 +7.3586e-01 -1.0382e+00
17 +6.775104855e+00 +6.775104855e+00 -7.050489515e+01 -7.050489515e+01 -9.3399e-01 +6.9068e-01 +1.6874e+00 -9.1302e-01 +4.8798e-01 -1.0934e-01 -8.9823e-01 -4.9706e-01 -9.3603e-01 -6.5333e-01 +6.0203e-01 -2.0181e-01 -4.4386e-01 -1.0840e+00 +2.4243e+00 -2.9962e-01 +1.1747e+00 -6.4956e-02 -9.4809e-01 +2.1089e-01
39 +6.112843112e+00 +6.112843112e+00 -7.116715689e+01 -7.116715689e+01 -1.4884e+00 +8.4210e-03 +3.0869e+00 -2.5750e+00 +1.0197e+00 -1.2640e+00 +5.4014e-01 -1.0222e-01 -1.1888e+00 -1.4707e+00 +1.1557e+00 -8.3867e-01 +5.7018e-01 -1.7106e+00 +2.9291e+00 +5.5346e-01 +2.7804e+00 -6.5287e-01 -3.4764e-01 -6.3494e-01
58 +4.417902167e+00 +4.417902167e+00 -7.286209783e+01 -7.286209783e+01 -6.7171e-01 -5.8675e-01 +3.7948e+00 -4.4898e+00 +1.5025e+00 -2.4448e+00 +1.1491e-01 -5.3935e-01 -5.9570e-01 -2.7968e-01 +1.1232e-01 -2.2667e-01 +9.3299e-02 -6.9105e-01 +4.4264e+00 +5.2931e-01 +3.1743e+00 -5.8643e-01 +1.2971e+00 -3.2847e-01
2883 +3.149313836e+00 +3.149313836e+00 -7.413068616e+01 -7.413068616e+01 +7.3444e-01 -9.5336e-01 +1.5482e+00 -4.9991e+00 +1.2339e+00 -1.0112e+00 -3.1051e+00 +1.7008e+00 -1.9268e+00 -4.6806e+00 -2.7448e+00 -2.6021e+00 -1.8964e+00 -4.6958e+00 +2.6843e+00 +5.6015e-02 +3.3140e+00 +6.0673e-01 +2.1920e+00 +3.4508e+00
33109 +2.807339291e+00 +2.807339291e+00 -7.447266071e+01 -7.447266071e+01 -1.8028e+00 +4.1563e+00 +3.4165e+00 -3.7263e+00 -5.1328e+00 -1.0559e+00 +3.6461e-01 +4.8398e+00 -3.7303e+00 -4.1091e+00 -1.0198e+00 -4.9170e+00 -1.6513e+00 +8.4278e-01 +5.0754e+00 -5.0808e+00 -1.3373e+00 +1.6035e+00 -3.2544e-02 -1.4083e+00
34779 +2.197517755e+00 +2.197517755e+00 -7.508248224e+01 -7.508248224e+01 -1.9913e+00 +3.6968e+00 +3.6441e+00 -4.2778e+00 -4.3067e+00 -8.2728e-01 +1.2723e-01 +4.9484e+00 -4.0242e+00 -4.0459e+00 -9.6982e-01 -4.9738e+00 -1.5273e+00 -1.9771e-01 +4.9924e+00 -4.8794e+00 -1.2194e+00 +1.6655e+00 +7.0630e-02 -8.8955e-01
34883 +1.528931234e+00 +1.528931234e+00 -7.575106877e+01 -7.575106877e+01 -1.9715e+00 +3.6998e+00 +3.6186e+00 -4.2983e+00 -4.3043e+00 -8.2357e-01 +1.2054e-01 +4.9436e+00 -4.0062e+00 -4.0518e+00 -9.5522e-01 -4.9750e+00 -1.5290e+00 -1.8610e-01 +4.9935e+00 -4.8737e+00 -1.2276e+00 +1.6461e+00 +7.2795e-02 -8.6828e-01
34892 +1.445400008e+00 +1.445400008e+00 -7.583459999e+01 -7.583459999e+01 -1.9654e+00 +3.6958e+00 +3.6158e+00 -4.2907e+00 -4.3118e+00 -8.2331e-01 +1.0869e-01 +4.9483e+00 -4.0143e+00 -4.0514e+00 -9.5765e-01 -4.9749e+00 -1.5263e+00 -1.9003e-01 +4.9917e+00 -4.8707e+00 -1.2150e+00 +1.6454e+00 +7.3403e-02 -8.7526e-01
34936 +1.401422831e+00 +1.401422831e+00 -7.587857717e+01 -7.587857717e+01 -1.9689e+00 +3.6949e+00 +3.6098e+00 -4.2916e+00 -4.2947e+00 -8.2411e-01 +1.1350e-01 +4.9451e+00 -4.0159e+00 -4.0511e+00 -9.5485e-01 -4.9739e+00 -1.5252e+00 -1.6184e-01 +4.9916e+00 -4.8764e+00 -1.2315e+00 +1.6482e+00 +7.7132e-02 -8.7236e-01
34945 +1.289395986e+00 +1.289395986e+00 -7.599060401e+01 -7.599060401e+01 -1.9699e+00 +3.6976e+00 +3.6067e+00 -4.2841e+00 -4.2893e+00 -8.1202e-01 +1.1252e-01 +4.9441e+00 -4.0171e+00 -4.0539e+00 -9.5258e-01 -4.9745e+00 -1.5265e+00 -1.6674e-01 +4.9916e+00 -4.8725e+00 -1.2326e+00 +1.6544e+00 +7.6251e-02 -8.8356e-01
34994 +1.065670581e+00 +1.065670581e+00 -7.621432942e+01 -7.621432942e+01 -1.9610e+00 +3.6861e+00 +3.6039e+00 -4.2786e+00 -4.2763e+00 -8.1840e-01 +1.2479e-01 +4.9436e+00 -4.0338e+00 -4.0546e+00 -9.5096e-01 -4.9766e+00 -1.5225e+00 -1.4818e-01 +4.9927e+00 -4.8783e+00 -1.2324e+00 +1.6474e+00 +7.5718e-02 -9.0189e-01
35014 +9.113624781e-01 +9.113624781e-01 -7.636863752e+01 -7.636863752e+01 -1.9647e+00 +3.6901e+00 +3.6142e+00 -4.2794e+00 -4.2954e+00 -8.2350e-01 +1.2802e-01 +4.9411e+00 -4.0391e+00 -4.0546e+00 -9.5202e-01 -4.9787e+00 -1.5193e+00 -1.6837e-01 +4.9947e+00 -4.8772e+00 -1.2421e+00 +1.6491e+00 +7.3754e-02 -8.8904e-01
35524 +8.032403602e-01 +8.032403602e-01 -7.647675964e+01 -7.647675964e+01 -1.9668e+00 +3.6906e+00 +3.6260e+00 -4.2649e+00 -4.2803e+00 -8.3785e-01 +1.4126e-01 +4.9311e+00 -4.0298e+00 -4.0564e+00 -9.5864e-01 -4.9785e+00 -1.5129e+00 -1.7584e-01 +4.9941e+00 -4.8763e+00 -1.2469e+00 +1.6624e+00 +7.2891e-02 -8.8653e-01
35569 +7.039470715e-01 +7.039470715e-01 -7.657605293e+01 -7.657605293e+01 -1.9611e+00 +3.6928e+00 +3.6245e+00 -4.2663e+00 -4.2812e+00 -8.3813e-01 +1.4286e-01 +4.9311e+00 -4.0263e+00 -4.0549e+00 -9.5927e-01 -4.9794e+00 -1.5143e+00 -1.7575e-01 +4.9967e+00 -4.8759e+00 -1.2459e+00 +1.6624e+00 +7.2445e-02 -8.8625e-01
35751 +6.791207600e-01 +6.791207600e-01 -7.660087924e+01 -7.660087924e+01 -1.9588e+00 +3.6894e+00 +3.6207e+00 -4.2676e+00 -4.2720e+00 -8.2984e-01 +1.4140e-01 +4.9263e+00 -4.0316e+00 -4.0563e+00 -9.6007e-01 -4.9800e+00 -1.5029e+00 -1.7312e-01 +4.9965e+00 -4.8765e+00 -1.2427e+00 +1.6620e+00 +7.6047e-02 -8.8599e-01
35755 +6.653035189e-01 +6.653035189e-01 -7.661469648e+01 -7.661469648e+01 -1.9590e+00 +3.6903e+00 +3.6236e+00 -4.2698e+00 -4.2747e+00 -8.3280e-01 +1.4310e-01 +4.9262e+00 -4.0316e+00 -4.0561e+00 -9.6085e-01 -4.9798e+00 -1.5002e+00 -1.7070e-01 +4.9972e+00 -4.8776e+00 -1.2417e+00 +1.6596e+00 +7.6189e-02 -8.8754e-01
35830 +5.042993101e-01 +5.042993101e-01 -7.677570069e+01 -7.677570069e+01 -1.9606e+00 +3.6892e+00 +3.6198e+00 -4.2634e+00 -4.2662e+00 -8.3709e-01 +1.3977e-01 +4.9268e+00 -4.0322e+00 -4.0567e+00 -9.5987e-01 -4.9789e+00 -1.5006e+00 -1.7293e-01 +4.9972e+00 -4.8766e+00 -1.2430e+00 +1.6558e+00 +7.4388e-02 -8.8931e-01
35875 +4.899826354e-01 +4.899826354e-01 -7.679001736e+01 -7.679001736e+01 -1.9596e+00 +3.6863e+00 +3.6190e+00 -4.2601e+00 -4.2651e+00 -8.3840e-01 +1.3787e-01 +4.9286e+00 -4.0345e+00 -4.0554e+00 -9.6010e-01 -4.9791e+00 -1.5028e+00 -1.7165e-01 +4.9973e+00 -4.8781e+00 -1.2431e+00 +1.6588e+00 +7.4474e-02 -8.9336e-01
35892 +4.613338228e-01 +4.613338228e-01 -7.681866618e+01 -7.681866618e+01 -1.9595e+00 +3.6862e+00 +3.6193e+00 -4.2630e+00 -4.2691e+00 -8.3856e-01 +1.3785e-01 +4.9283e+00 -4.0317e+00 -4.0559e+00 -9.5924e-01 -4.9787e+00 -1.5018e+00 -1.7529e-01 +4.9974e+00 -4.8793e+00 -1.2441e+00 +1.6577e+00 +7.4351e-02 -8.9098e-01
35992 +4.288002680e-01 +4.288002680e-01 -7.685119973e+01 -7.685119973e+01 -1.9588e+00 +3.6886e+00 +3.6207e+00 -4.2617e+00 -4.2674e+00 -8.3478e-01 +1.3784e-01 +4.9292e+00 -4.0345e+00 -4.0553e+00 -9.5819e-01 -4.9787e+00 -1.5018e+00 -1.7265e-01 +4.9981e+00 -4.8787e+00 -1.2441e+00 +1.6600e+00 +7.4141e-02 -8.8870e-01
35995 +4.149144260e-01 +4.149144260e-01 -7.686508557e+01 -7.686508557e+01 -1.9603e+00 +3.6889e+00 +3.6204e+00 -4.2626e+00 -4.2691e+00 -8.3612e-01 +1.3674e-01 +4.9293e+00 -4.0330e+00 -4.0552e+00 -9.5858e-01 -4.9787e+00 -1.5019e+00 -1.7312e-01 +4.9978e+00 -4.8791e+00 -1.2447e+00 +1.6594e+00 +7.3922e-02 -8.8762e-01
36040 +4.018216316e-01 +4.018216316e-01 -7.687817837e+01 -7.687817837e+01 -1.9597e+00 +3.6884e+00 +3.6198e+00 -4.2619e+00 -4.2687e+00 -8.3614e-01 +1.3840e-01 +4.9288e+00 -4.0348e+00 -4.0547e+00 -9.5903e-01 -4.9789e+00 -1.5018e+00 -1.7283e-01 +4.9982e+00 -4.8790e+00 -1.2452e+00 +1.6596e+00 +7.3623e-02 -8.8843e-01
36099 +3.889043615e-01 +3.889043615e-01 -7.689109564e+01 -7.689109564e+01 -1.9588e+00 +3.6881e+00 +3.6216e+00 -4.2615e+00 -4.2692e+00 -8.3613e-01 +1.3987e-01 +4.9287e+00 -4.0335e+00 -4.0548e+00 -9.5950e-01 -4.9788e+00 -1.5013e+00 -1.7477e-01 +4.9983e+00 -4.8776e+00 -1.2432e+00 +1.6597e+00 +7.3253e-02 -8.8816e-01
36102 +3.592523814e-01 +3.592523814e-01 -7.692074762e+01 -7.692074762e+01 -1.9589e+00 +3.6878e+00 +3.6210e+00 -4.2617e+00 -4.2699e+00 -8.3619e-01 +1.3949e-01 +4.9289e+00 -4.0338e+00 -4.0545e+00 -9.5967e-01 -4.9787e+00 -1.5014e+00 -1.7402e-01 +4.9983e+00 -4.8774e+00 -1.2428e+00 +1.6599e+00 +7.3311e-02 -8.8871e-01
36137 +3.457987417e-01 +3.457987417e-01 -7.693420126e+01 -7.693420126e+01 -1.9579e+00 +3.6873e+00 +3.6210e+00 -4.2604e+00 -4.2703e+00 -8.3629e-01 +1.3898e-01 +4.9291e+00 -4.0349e+00 -4.0541e+00 -9.6019e-01 -4.9786e+00 -1.5015e+00 -1.7428e-01 +4.9989e+00 -4.8775e+00 -1.2427e+00 +1.6598e+00 +7.3373e-02 -8.8986e-01
36195 +3.236636652e-01 +3.236636652e-01 -7.695633633e+01 -7.695633633e+01 -1.9573e+00 +3.6862e+00 +3.6225e+00 -4.2599e+00 -4.2720e+00 -8.3556e-01 +1.3910e-01 +4.9297e+00 -4.0339e+00 -4.0537e+00 -9.5955e-01 -4.9787e+00 -1.5000e+00 -1.7557e-01 +4.9990e+00 -4.8768e+00 -1.2424e+00 +1.6597e+00 +7.3046e-02 -8.8714e-01
36224 +2.969569116e-01 +2.969569116e-01 -7.698304309e+01 -7.698304309e+01 -1.9559e+00 +3.6852e+00 +3.6228e+00 -4.2586e+00 -4.2708e+00 -8.3495e-01 +1.3876e-01 +4.9297e+00 -4.0339e+00 -4.0532e+00 -9.5897e-01 -4.9787e+00 -1.4988e+00 -1.7570e-01 +4.9996e+00 -4.8770e+00 -1.2418e+00 +1.6604e+00 +7.2933e-02 -8.8631e-01
36249 +2.926205558e-01 +2.926205558e-01 -7.698737944e+01 -7.698737944e+01 -1.9567e+00 +3.6864e+00 +3.6218e+00 -4.2599e+00 -4.2699e+00 -8.3442e-01 +1.3853e-01 +4.9294e+00 -4.0318e+00 -4.0535e+00 -9.5913e-01 -4.9786e+00 -1.4994e+00 -1.7436e-01 +4.9993e+00 -4.8771e+00 -1.2418e+00 +1.6601e+00 +7.3327e-02 -8.8554e-01
36253 +2.872965630e-01 +2.872965630e-01 -7.699270344e+01 -7.699270344e+01 -1.9567e+00 +3.6867e+00 +3.6219e+00 -4.2599e+00 -4.2701e+00 -8.3397e-01 +1.3844e-01 +4.9295e+00 -4.0318e+00 -4.0538e+00 -9.5941e-01 -4.9786e+00 -1.4995e+00 -1.7429e-01 +4.9993e+00 -4.8772e+00 -1.2421e+00 +1.6600e+00 +7.3184e-02 -8.8635e-01
36313 +2.814772794e-01 +2.814772794e-01 -7.699852272e+01 -7.699852272e+01 -1.9550e+00 +3.6862e+00 +3.6215e+00 -4.2584e+00 -4.2700e+00 -8.3433e-01 +1.3856e-01 +4.9303e+00 -4.0318e+00 -4.0529e+00 -9.5831e-01 -4.9783e+00 -1.4984e+00 -1.7492e-01 +4.9999e+00 -4.8770e+00 -1.2426e+00 +1.6597e+00 +7.2860e-02 -8.8432e-01
36335 +2.739779742e-01 +2.739779742e-01 -7.700602203e+01 -7.700602203e+01 -1.9546e+00 +3.6863e+00 +3.6213e+00 -4.2577e+00 -4.2708e+00 -8.3396e-01 +1.3881e-01 +4.9305e+00 -4.0324e+00 -4.0525e+00 -9.5809e-01 -4.9782e+00 -1.4978e+00 -1.7486e-01 +5.0002e+00 -4.8771e+00 -1.2430e+00 +1.6607e+00 +7.2584e-02 -8.8416e-01
36414 +2.645265430e-01 +2.645265430e-01 -7.701547346e+01 -7.701547346e+01 -1.9565e+00 +3.6864e+00 +3.6214e+00 -4.2589e+00 -4.2707e+00 -8.3456e-01 +1.3889e-01 +4.9299e+00 -4.0320e+00 -4.0533e+00 -9.5858e-01 -4.9784e+00 -1.4980e+00 -1.7404e-01 +4.9997e+00 -4.8771e+00 -1.2425e+00 +1.6604e+00 +7.2858e-02 -8.8500e-01
36509 +2.622419421e-01 +2.622419421e-01 -7.701775806e+01 -7.701775806e+01 -1.9567e+00 +3.6865e+00 +3.6210e+00 -4.2591e+00 -4.2704e+00 -8.3427e-01 +1.3921e-01 +4.9297e+00 -4.0321e+00 -4.0536e+00 -9.5824e-01 -4.9787e+00 -1.4982e+00 -1.7422e-01 +4.9995e+00 -4.8769e+00 -1.2428e+00 +1.6601e+00 +7.2845e-02 -8.8550e-01
36594 +2.495649181e-01 +2.495649181e-01 -7.703043508e+01 -7.703043508e+01 -1.9571e+00 +3.6865e+00 +3.6214e+00 -4.2596e+00 -4.2702e+00 -8.3434e-01 +1.3900e-01 +4.9298e+00 -4.0321e+00 -4.0539e+00 -9.5832e-01 -4.9787e+00 -1.4983e+00 -1.7427e-01 +4.9995e+00 -4.8769e+00 -1.2425e+00 +1.6601e+00 +7.3236e-02 -8.8541e-01
36688 +2.447043888e-01 +2.447043888e-01 -7.703529561e+01 -7.703529561e+01 -1.9567e+00 +3.6859e+00 +3.6216e+00 -4.2593e+00 -4.2703e+00 -8.3459e-01 +1.3901e-01 +4.9298e+00 -4.0318e+00 -4.0540e+00 -9.5819e-01 -4.9787e+00 -1.4978e+00 -1.7484e-01 +4.9997e+00 -4.8769e+00 -1.2423e+00 +1.6599e+00 +7.3147e-02 -8.8540e-01
36798 +2.396895657e-01 +2.396895657e-01 -7.704031043e+01 -7.704031043e+01 -1.9571e+00 +3.6860e+00 +3.6219e+00 -4.2594e+00 -4.2701e+00 -8.3443e-01 +1.3880e-01 +4.9298e+00 -4.0316e+00 -4.0539e+00 -9.5822e-01 -4.9787e+00 -1.4979e+00 -1.7457e-01 +4.9995e+00 -4.8769e+00 -1.2421e+00 +1.6600e+00 +7.3121e-02 -8.8515e-01
36811 +2.343730884e-01 +2.343730884e-01 -7.704562691e+01 -7.704562691e+01 -1.9571e+00 +3.6860e+00 +3.6220e+00 -4.2594e+00 -4.2704e+00 -8.3440e-01 +1.3884e-01 +4.9299e+00 -4.0317e+00 -4.0539e+00 -9.5819e-01 -4.9786e+00 -1.4980e+00 -1.7467e-01 +4.9995e+00 -4.8769e+00 -1.2422e+00 +1.6601e+00 +7.3117e-02 -8.8513e-01
37146 +2.261601252e-01 +2.261601252e-01 -7.705383987e+01 -7.705383987e+01 -1.9571e+00 +3.6860e+00 +3.6218e+00 -4.2593e+00 -4.2704e+00 -8.3451e-01 +1.3894e-01 +4.9295e+00 -4.0319e+00 -4.0538e+00 -9.5841e-01 -4.9786e+00 -1.4980e+00 -1.7460e-01 +4.9995e+00 -4.8770e+00 -1.2422e+00 +1.6602e+00 +7.3175e-02 -8.8534e-01
37387 +2.233702529e-01 +2.233702529e-01 -7.705662975e+01 -7.705662975e+01 -1.9572e+00 +3.6860e+00 +3.6216e+00 -4.2593e+00 -4.2704e+00 -8.3458e-01 +1.3892e-01 +4.9295e+00 -4.0319e+00 -4.0538e+00 -9.5835e-01 -4.9786e+00 -1.4980e+00 -1.7459e-01 +4.9995e+00 -4.8770e+00 -1.2422e+00 +1.6601e+00 +7.3187e-02 -8.8548e-01
