% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
535 +1.544579022e+00 +1.544579022e+00 -1.658054210e+02 -1.658054210e+02 +2.6534e+00 -1.1290e+00 -3.6109e+00 -1.0587e+00 -6.9869e-01 -2.5115e+00 -2.9247e-01 +9.2864e-01 -3.1059e+00 +2.0728e-02 -1.3590e-01 -7.3545e-01 -1.2730e+00 -2.6041e+00 -2.3047e+00 +1.1909e+00 -1.5649e+00 +4.5703e-01 +8.2494e-02 -1.2591e+00
569 +9.676513962e-01 +9.676513962e-01 -1.663823486e+02 -1.663823486e+02 +2.8764e+00 -1.2563e+00 -3.5235e+00 -1.2663e+00 -6.0897e-01 -2.6867e+00 -2.5268e-01 +5.7282e-01 -3.0799e+00 +6.4841e-02 -3.1226e-01 -6.8174e-01 -1.4152e+00 -2.6723e+00 -2.7768e+00 +1.1909e+00 -1.6011e+00 +5.9685e-01 +1.2903e-01 -1.3988e+00
578 +8.835743616e-01 +8.835743616e-01 -1.664664256e+02 -1.664664256e+02 +2.8717e+00 -1.2804e+00 -3.6733e+00 -1.3173e+00 -6.9059e-01 -2.6798e+00 -1.8313e-01 +7.1567e-01 -3.1563e+00 +8.1259e-02 -2.1727e-01 -5.9763e-01 -1.4686e+00 -2.6262e+00 -2.8029e+00 +1.3142e+00 -1.5912e+00 +4.9483e-01 +1.7383e-01 -1.6880e+00
584 +8.646100116e-01 +8.646100116e-01 -1.664853900e+02 -1.664853900e+02 +3.0328e+00 -1.1098e+00 -3.5996e+00 -1.3171e+00 -6.4810e-01 -2.6535e+00 +3.9860e-03 +7.0194e-01 -3.2768e+00 +1.6627e-01 -9.6926e-02 -6.7139e-01 -1.3913e+00 -2.6858e+00 -2.7556e+00 +1.0970e+00 -1.6097e+00 +5.3536e-01 +3.2562e-01 -1.4846e+00
602 +7.567055608e-01 +7.567055608e-01 -1.665932944e+02 -1.665932944e+02 +2.8443e+00 -1.0057e+00 -3.6594e+00 -1.2547e+00 -7.4148e-01 -2.5789e+00 -3.0626e-03 +8.3210e-01 -3.1769e+00 +1.8918e-01 -5.0844e-02 -7.8131e-01 -1.4396e+00 -2.6837e+00 -2.6421e+00 +1.1011e+00 -1.6917e+00 +4.1059e-01 +4.0178e-01 -1.6083e+00
615 +6.917683218e-01 +6.917683218e-01 -1.666582317e+02 -1.666582317e+02 +2.8471e+00 -1.1065e+00 -3.7354e+00 -1.1796e+00 -7.6274e-01 -2.5562e+00 -7.0488e-02 +6.6733e-01 -3.1035e+00 +1.4064e-01 -2.2963e-03 -8.1886e-01 -1.3566e+00 -2.6284e+00 -2.5780e+00 +1.1553e+00 -1.6759e+00 +3.4456e-01 +4.6526e-01 -1.6173e+00
630 +6.355134547e-01 +6.355134547e-01 -1.667144865e+02 -1.667144865e+02 +2.9153e+00 -1.0973e+00 -3.8150e+00 -1.1660e+00 -7.5681e-01 -2.5786e+00 -1.6426e-01 +6.7704e-01 -3.1859e+00 +9.8493e-02 -4.3326e-02 -8.1683e-01 -1.4446e+00 -2.6465e+00 -2.6745e+00 +1.1548e+00 -1.6964e+00 +2.7044e-01 +3.9094e-01 -1.5854e+00
650 +5.921726327e-01 +5.921726327e-01 -1.667578274e+02 -1.667578274e+02 +2.8357e+00 -1.2728e+00 -3.7891e+00 -1.1158e+00 -7.9353e-01 -2.4970e+00 -5.8648e-02 +7.5634e-01 -2.9899e+00 +6.3649e-02 -1.5812e-01 -9.2770e-01 -1.4210e+00 -2.6810e+00 -2.6891e+00 +1.2044e+00 -1.6399e+00 +2.6018e-01 +2.7614e-01 -1.5504e+00
657 +5.693005539e-01 +5.693005539e-01 -1.667806994e+02 -1.667806994e+02 +2.7949e+00 -1.3431e+00 -3.7874e+00 -1.2248e+00 -7.3004e-01 -2.5075e+00 -7.0488e-02 +8.1054e-01 -3.1554e+00 +2.4072e-01 -1.7313e-01 -8.8078e-01 -1.3341e+00 -2.6958e+00 -2.6247e+00 +1.1754e+00 -1.7286e+00 +3.2630e-01 +3.6474e-01 -1.5032e+00
663 +5.317975436e-01 +5.317975436e-01 -1.668182025e+02 -1.668182025e+02 +2.8465e+00 -1.2819e+00 -3.7208e+00 -1.1917e+00 -7.4005e-01 -2.6376e+00 -4.4560e-02 +8.1848e-01 -3.0980e+00 +2.4805e-01 -1.3805e-01 -9.4963e-01 -1.3338e+00 -2.6740e+00 -2.6682e+00 +1.1979e+00 -1.7180e+00 +2.4790e-01 +2.5383e-01 -1.4995e+00
674 +4.086543683e-01 +4.086543683e-01 -1.669413456e+02 -1.669413456e+02 +2.8459e+00 -1.2285e+00 -3.8274e+00 -1.2428e+00 -8.1281e-01 -2.6750e+00 -1.0023e-01 +7.7782e-01 -3.1786e+00 +3.0667e-01 -1.4668e-01 -1.0138e+00 -1.3600e+00 -2.7794e+00 -2.6605e+00 +1.1417e+00 -1.7247e+00 +3.1934e-01 +2.7546e-01 -1.5238e+00
682 +4.041514877e-01 +4.041514877e-01 -1.669458485e+02 -1.669458485e+02 +2.7713e+00 -1.2502e+00 -3.7327e+00 -1.2955e+00 -8.5736e-01 -2.5923e+00 -8.2594e-02 +7.4507e-01 -3.1858e+00 +3.1621e-01 -1.3575e-01 -9.9152e-01 -1.3763e+00 -2.7089e+00 -2.6037e+00 +1.2634e+00 -1.7600e+00 +4.1736e-01 +2.7512e-01 -1.4364e+00
698 +3.719157499e-01 +3.719157499e-01 -1.669780843e+02 -1.669780843e+02 +2.7943e+00 -1.1658e+00 -3.7692e+00 -1.2021e+00 -8.9313e-01 -2.6004e+00 -1.6202e-01 +7.4551e-01 -3.1551e+00 +3.8703e-01 -1.7294e-01 -1.0288e+00 -1.3530e+00 -2.6565e+00 -2.5577e+00 +1.2052e+00 -1.7790e+00 +3.2250e-01 +3.1133e-01 -1.5158e+00
708 +3.662612382e-01 +3.662612382e-01 -1.669837388e+02 -1.669837388e+02 +2.8580e+00 -1.1185e+00 -3.6652e+00 -1.0682e+00 -9.3580e-01 -2.6451e+00 -1.1912e-01 +7.3924e-01 -3.1981e+00 +3.4187e-01 -1.5731e-01 -1.0422e+00 -1.4290e+00 -2.6193e+00 -2.5735e+00 +1.1377e+00 -1.8634e+00 +4.3195e-01 +3.1219e-01 -1.5008e+00
720 +3.249767282e-01 +3.249767282e-01 -1.670250233e+02 -1.670250233e+02 +2.7810e+00 -1.2148e+00 -3.7578e+00 -1.2665e+00 -8.8527e-01 -2.5477e+00 -1.0282e-01 +6.4281e-01 -3.1206e+00 +4.0742e-01 -1.6634e-01 -9.6623e-01 -1.3677e+00 -2.6699e+00 -2.6080e+00 +1.2620e+00 -1.8627e+00 +2.6748e-01 +4.2677e-01 -1.5891e+00
725 +3.019941297e-01 +3.019941297e-01 -1.670480059e+02 -1.670480059e+02 +2.7639e+00 -1.1390e+00 -3.7497e+00 -1.2805e+00 -8.9668e-01 -2.6021e+00 -4.8191e-02 +5.9684e-01 -3.0341e+00 +4.0806e-01 -1.7724e-01 -9.8151e-01 -1.2864e+00 -2.6957e+00 -2.6315e+00 +1.2808e+00 -1.9244e+00 +2.7992e-01 +3.9735e-01 -1.5892e+00
736 +2.257607527e-01 +2.257607527e-01 -1.671242392e+02 -1.671242392e+02 +2.8191e+00 -1.2225e+00 -3.8061e+00 -1.2481e+00 -9.6879e-01 -2.4887e+00 -2.2005e-02 +5.4615e-01 -3.0518e+00 +3.6627e-01 -1.5312e-01 -9.5586e-01 -1.2943e+00 -2.6595e+00 -2.7361e+00 +1.2870e+00 -1.8694e+00 +2.9635e-01 +3.5640e-01 -1.6122e+00
761 +2.131220492e-01 +2.131220492e-01 -1.671368780e+02 -1.671368780e+02 +2.9177e+00 -1.2622e+00 -3.8659e+00 -1.3196e+00 -9.0116e-01 -2.5179e+00 +4.5222e-02 +4.0943e-01 -3.0537e+00 +3.3820e-01 -2.2038e-01 -8.7486e-01 -1.4036e+00 -2.6255e+00 -2.6589e+00 +1.3801e+00 -2.0341e+00 +3.0711e-01 +2.9187e-01 -1.5518e+00
763 +2.083897283e-01 +2.083897283e-01 -1.671416103e+02 -1.671416103e+02 +2.9495e+00 -1.2272e+00 -3.8341e+00 -1.4253e+00 -9.5635e-01 -2.5219e+00 +5.7200e-02 +3.2628e-01 -3.0355e+00 +3.5269e-01 -2.7828e-01 -1.0588e+00 -1.3643e+00 -2.6668e+00 -2.6409e+00 +1.4129e+00 -2.0780e+00 +3.1114e-01 +2.7520e-01 -1.5931e+00
772 +1.867702433e-01 +1.867702433e-01 -1.671632298e+02 -1.671632298e+02 +2.9638e+00 -1.2145e+00 -3.8469e+00 -1.4492e+00 -1.0075e+00 -2.5287e+00 -8.9083e-03 +3.8580e-01 -3.0840e+00 +3.7799e-01 -2.7453e-01 -1.1684e+00 -1.3413e+00 -2.7007e+00 -2.5799e+00 +1.3738e+00 -2.0417e+00 +3.5965e-01 +2.1548e-01 -1.5837e+00
800 +1.623205940e-01 +1.623205940e-01 -1.671876794e+02 -1.671876794e+02 +3.0672e+00 -1.2244e+00 -3.8868e+00 -1.3758e+00 -9.9809e-01 -2.5422e+00 -3.4968e-02 +4.1181e-01 -3.0527e+00 +4.5093e-01 -3.4162e-01 -1.2512e+00 -1.4547e+00 -2.6897e+00 -2.7432e+00 +1.2846e+00 -2.1269e+00 +3.7705e-01 +2.2801e-01 -1.5305e+00
801 +1.495459034e-01 +1.495459034e-01 -1.672004541e+02 -1.672004541e+02 +3.0211e+00 -1.1974e+00 -3.8336e+00 -1.2969e+00 -8.8497e-01 -2.6041e+00 -1.6862e-02 +3.4056e-01 -3.0178e+00 +3.5140e-01 -2.8540e-01 -1.0857e+00 -1.4075e+00 -2.6859e+00 -2.7180e+00 +1.2036e+00 -2.1069e+00 +3.1486e-01 +2.1934e-01 -1.6082e+00
802 +1.282741180e-01 +1.282741180e-01 -1.672217259e+02 -1.672217259e+02 +3.0209e+00 -1.2166e+00 -3.8684e+00 -1.3233e+00 -9.4596e-01 -2.4976e+00 -3.3095e-02 +4.9803e-01 -3.0323e+00 +2.2616e-01 -3.5581e-01 -1.0867e+00 -1.4249e+00 -2.7291e+00 -2.7240e+00 +1.2685e+00 -2.0328e+00 +3.1708e-01 +2.0290e-01 -1.5640e+00
805 +9.169765817e-02 +9.169765817e-02 -1.672583023e+02 -1.672583023e+02 +2.9937e+00 -1.2956e+00 -3.8507e+00 -1.2452e+00 -9.3436e-01 -2.6036e+00 +2.7125e-02 +4.5589e-01 -3.0468e+00 +3.1673e-01 -2.6323e-01 -1.0030e+00 -1.4224e+00 -2.6691e+00 -2.7601e+00 +1.1771e+00 -2.0196e+00 +2.8559e-01 +2.3768e-01 -1.5706e+00
814 +9.047025482e-02 +9.047025482e-02 -1.672595297e+02 -1.672595297e+02 +3.0166e+00 -1.2452e+00 -3.7855e+00 -1.2245e+00 -9.9996e-01 -2.5776e+00 +7.2784e-03 +3.9969e-01 -3.0813e+00 +3.6105e-01 -2.3447e-01 -1.0193e+00 -1.4346e+00 -2.6249e+00 -2.7340e+00 +1.0973e+00 -1.9666e+00 +2.7985e-01 +1.5227e-01 -1.5960e+00
830 +5.076574623e-02 +5.076574623e-02 -1.672992343e+02 -1.672992343e+02 +2.9520e+00 -1.2841e+00 -3.8252e+00 -1.2726e+00 -1.0389e+00 -2.6531e+00 +1.6431e-02 +4.6464e-01 -3.1683e+00 +3.7313e-01 -3.1576e-01 -1.0201e+00 -1.3459e+00 -2.6457e+00 -2.7211e+00 +1.1245e+00 -1.9815e+00 +3.0547e-01 +1.2779e-01 -1.5785e+00
846 +4.945681328e-02 +4.945681328e-02 -1.673005432e+02 -1.673005432e+02 +2.9069e+00 -1.2497e+00 -3.8777e+00 -1.3252e+00 -1.0264e+00 -2.6563e+00 -2.6737e-02 +4.6043e-01 -3.1355e+00 +4.5831e-01 -3.3784e-01 -1.0332e+00 -1.3960e+00 -2.6821e+00 -2.7164e+00 +1.1526e+00 -1.9796e+00 +3.2578e-01 +1.7025e-01 -1.5295e+00
857 +4.600744708e-02 +4.600744708e-02 -1.673039926e+02 -1.673039926e+02 +2.8944e+00 -1.2775e+00 -3.8521e+00 -1.2551e+00 -1.1044e+00 -2.6110e+00 -2.2487e-02 +4.9617e-01 -3.1196e+00 +4.5514e-01 -4.3902e-01 -1.0552e+00 -1.4122e+00 -2.7099e+00 -2.6743e+00 +1.1931e+00 -1.8892e+00 +3.7266e-01 +1.7078e-01 -1.5386e+00
899 +4.444616551e-02 +4.444616551e-02 -1.673055538e+02 -1.673055538e+02 +2.9901e+00 -1.2800e+00 -3.9729e+00 -1.1969e+00 -1.1423e+00 -2.6660e+00 +1.1240e-02 +4.4402e-01 -3.1476e+00 +4.4724e-01 -3.4178e-01 -1.0369e+00 -1.3885e+00 -2.7188e+00 -2.6947e+00 +1.1699e+00 -1.9233e+00 +3.7329e-01 +2.5085e-01 -1.5855e+00
913 +3.636434755e-02 +3.636434755e-02 -1.673136357e+02 -1.673136357e+02 +3.0651e+00 -1.2992e+00 -3.9006e+00 -1.2301e+00 -1.1443e+00 -2.6493e+00 +1.5051e-02 +4.1908e-01 -3.1653e+00 +4.1706e-01 -3.5362e-01 -1.0386e+00 -1.3661e+00 -2.7121e+00 -2.7193e+00 +1.1788e+00 -1.9968e+00 +3.7237e-01 +2.4737e-01 -1.5701e+00
931 +3.112575123e-02 +3.112575123e-02 -1.673188742e+02 -1.673188742e+02 +2.9993e+00 -1.2431e+00 -3.9039e+00 -1.2458e+00 -1.0993e+00 -2.6095e+00 +4.1017e-02 +4.2077e-01 -3.1436e+00 +4.6201e-01 -3.1279e-01 -1.0346e+00 -1.3772e+00 -2.6940e+00 -2.7240e+00 +1.1649e+00 -1.9699e+00 +3.9360e-01 +2.2415e-01 -1.5458e+00
936 +3.041291823e-02 +3.041291823e-02 -1.673195871e+02 -1.673195871e+02 +3.0041e+00 -1.2450e+00 -3.8950e+00 -1.2353e+00 -1.0744e+00 -2.6252e+00 +5.5684e-02 +4.0734e-01 -3.1085e+00 +4.6066e-01 -3.3232e-01 -1.0513e+00 -1.4062e+00 -2.6882e+00 -2.7432e+00 +1.1859e+00 -1.9649e+00 +3.8372e-01 +2.2586e-01 -1.5426e+00
945 +3.007045296e-02 +3.007045296e-02 -1.673199295e+02 -1.673199295e+02 +2.9702e+00 -1.2698e+00 -3.8878e+00 -1.2276e+00 -1.0754e+00 -2.6237e+00 +3.7796e-02 +3.9908e-01 -3.1366e+00 +4.2975e-01 -3.1434e-01 -1.0397e+00 -1.3825e+00 -2.6909e+00 -2.7422e+00 +1.1492e+00 -1.9646e+00 +3.7979e-01 +2.1205e-01 -1.5212e+00
949 +2.583651483e-02 +2.583651483e-02 -1.673241635e+02 -1.673241635e+02 +2.9788e+00 -1.2723e+00 -3.8637e+00 -1.2683e+00 -1.0899e+00 -2.6408e+00 +7.0127e-02 +4.0922e-01 -3.0746e+00 +4.2893e-01 -3.1828e-01 -1.0493e+00 -1.4052e+00 -2.6672e+00 -2.7346e+00 +1.1931e+00 -1.9800e+00 +3.9209e-01 +2.4550e-01 -1.5397e+00
967 +2.499133217e-02 +2.499133217e-02 -1.673250087e+02 -1.673250087e+02 +2.9589e+00 -1.2419e+00 -3.8071e+00 -1.2518e+00 -1.1120e+00 -2.6426e+00 +4.4170e-02 +4.6658e-01 -3.0905e+00 +4.6026e-01 -3.4636e-01 -1.0202e+00 -1.3906e+00 -2.6494e+00 -2.7725e+00 +1.1791e+00 -1.9981e+00 +3.9382e-01 +2.3197e-01 -1.5611e+00
975 +2.235059944e-02 +2.235059944e-02 -1.673276494e+02 -1.673276494e+02 +2.9741e+00 -1.2372e+00 -3.8522e+00 -1.2535e+00 -1.1136e+00 -2.6526e+00 +3.1477e-02 +4.8189e-01 -3.1104e+00 +4.4031e-01 -3.4157e-01 -1.0425e+00 -1.3757e+00 -2.6473e+00 -2.6830e+00 +1.2005e+00 -1.9692e+00 +3.9778e-01 +2.4261e-01 -1.5598e+00
990 +1.894733484e-02 +1.894733484e-02 -1.673310527e+02 -1.673310527e+02 +2.9401e+00 -1.2401e+00 -3.8798e+00 -1.2520e+00 -1.1396e+00 -2.6474e+00 +6.3630e-02 +4.8328e-01 -3.0963e+00 +4.1149e-01 -3.3793e-01 -1.0327e+00 -1.3968e+00 -2.6245e+00 -2.6813e+00 +1.2047e+00 -1.9648e+00 +4.0208e-01 +2.3385e-01 -1.5728e+00
993 +1.473221708e-02 +1.473221708e-02 -1.673352678e+02 -1.673352678e+02 +2.9375e+00 -1.2570e+00 -3.8600e+00 -1.2689e+00 -1.1572e+00 -2.6398e+00 +8.7525e-02 +4.7453e-01 -3.1077e+00 +3.8957e-01 -3.3975e-01 -1.0494e+00 -1.3966e+00 -2.6240e+00 -2.7120e+00 +1.1783e+00 -1.9577e+00 +4.1822e-01 +2.1988e-01 -1.5897e+00
1003 +1.399184989e-02 +1.399184989e-02 -1.673360082e+02 -1.673360082e+02 +2.9358e+00 -1.2715e+00 -3.8526e+00 -1.2474e+00 -1.1386e+00 -2.6217e+00 +4.0061e-02 +4.6566e-01 -3.0800e+00 +3.6708e-01 -3.4669e-01 -1.0068e+00 -1.3997e+00 -2.6555e+00 -2.7395e+00 +1.1912e+00 -1.9607e+00 +3.9737e-01 +2.0300e-01 -1.6000e+00
1005 +1.190489954e-02 +1.190489954e-02 -1.673380951e+02 -1.673380951e+02 +2.9568e+00 -1.2633e+00 -3.8472e+00 -1.2693e+00 -1.1591e+00 -2.6260e+00 +6.8617e-02 +4.5343e-01 -3.1239e+00 +3.9954e-01 -3.4511e-01 -1.0397e+00 -1.3899e+00 -2.6417e+00 -2.7001e+00 +1.1697e+00 -1.9671e+00 +3.9835e-01 +2.1208e-01 -1.5891e+00
1027 +1.049525452e-02 +1.049525452e-02 -1.673395047e+02 -1.673395047e+02 +2.9730e+00 -1.2397e+00 -3.8446e+00 -1.2862e+00 -1.1668e+00 -2.6358e+00 +6.5973e-02 +4.5732e-01 -3.0995e+00 +3.8971e-01 -3.3294e-01 -1.0511e+00 -1.4153e+00 -2.6735e+00 -2.7190e+00 +1.1415e+00 -1.9716e+00 +3.9533e-01 +2.0802e-01 -1.5669e+00
1030 +1.025327928e-02 +1.025327928e-02 -1.673397467e+02 -1.673397467e+02 +2.9773e+00 -1.2417e+00 -3.8449e+00 -1.2799e+00 -1.1696e+00 -2.6233e+00 +5.4562e-02 +4.6956e-01 -3.1321e+00 +3.7665e-01 -3.5295e-01 -1.0714e+00 -1.4071e+00 -2.6706e+00 -2.6866e+00 +1.1647e+00 -1.9963e+00 +4.0244e-01 +2.1435e-01 -1.5731e+00
1048 +9.430488992e-03 +9.430488992e-03 -1.673405695e+02 -1.673405695e+02 +2.9746e+00 -1.2421e+00 -3.8515e+00 -1.2694e+00 -1.1679e+00 -2.6107e+00 +4.8199e-02 +4.5375e-01 -3.1300e+00 +3.4885e-01 -3.5010e-01 -1.0825e+00 -1.3912e+00 -2.6664e+00 -2.6971e+00 +1.1770e+00 -1.9872e+00 +3.8577e-01 +2.4091e-01 -1.5802e+00
1082 +8.764224964e-03 +8.764224964e-03 -1.673412358e+02 -1.673412358e+02 +2.9688e+00 -1.2337e+00 -3.8438e+00 -1.2898e+00 -1.1402e+00 -2.6370e+00 +7.0302e-02 +4.8688e-01 -3.1119e+00 +3.6981e-01 -3.4566e-01 -1.0668e+00 -1.4178e+00 -2.6593e+00 -2.7302e+00 +1.1901e+00 -2.0055e+00 +3.7463e-01 +2.3337e-01 -1.5864e+00
1094 +8.224887196e-03 +8.224887196e-03 -1.673417751e+02 -1.673417751e+02 +2.9613e+00 -1.2371e+00 -3.8539e+00 -1.2873e+00 -1.1606e+00 -2.6348e+00 +6.4949e-02 +4.7540e-01 -3.1102e+00 +3.6689e-01 -3.5462e-01 -1.0686e+00 -1.4228e+00 -2.6572e+00 -2.7299e+00 +1.1688e+00 -2.0245e+00 +3.7248e-01 +2.1974e-01 -1.5865e+00
1105 +7.134112817e-03 +7.134112817e-03 -1.673428659e+02 -1.673428659e+02 +2.9610e+00 -1.2411e+00 -3.8457e+00 -1.2858e+00 -1.1619e+00 -2.6406e+00 +5.1571e-02 +4.6284e-01 -3.1209e+00 +3.6054e-01 -3.5159e-01 -1.0669e+00 -1.4228e+00 -2.6687e+00 -2.7404e+00 +1.1690e+00 -2.0281e+00 +3.6102e-01 +2.2177e-01 -1.5700e+00
1145 +6.461560306e-03 +6.461560306e-03 -1.673435384e+02 -1.673435384e+02 +2.9622e+00 -1.2474e+00 -3.8598e+00 -1.2923e+00 -1.1201e+00 -2.6523e+00 +6.1506e-02 +4.6039e-01 -3.1082e+00 +3.7077e-01 -3.4457e-01 -1.0622e+00 -1.4253e+00 -2.6675e+00 -2.7473e+00 +1.1920e+00 -1.9786e+00 +3.7183e-01 +2.2331e-01 -1.5639e+00
1152 +6.161522164e-03 +6.161522164e-03 -1.673438385e+02 -1.673438385e+02 +2.9664e+00 -1.2522e+00 -3.8532e+00 -1.2946e+00 -1.1260e+00 -2.6464e+00 +6.5127e-02 +4.7143e-01 -3.1169e+00 +3.6499e-01 -3.4916e-01 -1.0590e+00 -1.4352e+00 -2.6810e+00 -2.7475e+00 +1.1886e+00 -1.9646e+00 +3.6530e-01 +2.1163e-01 -1.5541e+00
1166 +5.463674231e-03 +5.463674231e-03 -1.673445363e+02 -1.673445363e+02 +2.9727e+00 -1.2547e+00 -3.8485e+00 -1.2855e+00 -1.1193e+00 -2.6470e+00 +4.7493e-02 +4.7722e-01 -3.1336e+00 +3.6460e-01 -3.5409e-01 -1.0503e+00 -1.4195e+00 -2.6762e+00 -2.7433e+00 +1.1908e+00 -1.9593e+00 +3.6233e-01 +2.1556e-01 -1.5506e+00
1176 +4.932976223e-03 +4.932976223e-03 -1.673450670e+02 -1.673450670e+02 +2.9616e+00 -1.2483e+00 -3.8442e+00 -1.2881e+00 -1.1317e+00 -2.6442e+00 +4.8459e-02 +4.5922e-01 -3.1323e+00 +3.6257e-01 -3.4775e-01 -1.0548e+00 -1.4089e+00 -2.6737e+00 -2.7499e+00 +1.1766e+00 -1.9735e+00 +3.6525e-01 +2.1139e-01 -1.5456e+00
1177 +4.626728155e-03 +4.626728155e-03 -1.673453733e+02 -1.673453733e+02 +2.9696e+00 -1.2675e+00 -3.8574e+00 -1.2879e+00 -1.1301e+00 -2.6476e+00 +4.0423e-02 +4.7074e-01 -3.1397e+00 +3.6255e-01 -3.5702e-01 -1.0580e+00 -1.4233e+00 -2.6698e+00 -2.7510e+00 +1.1885e+00 -1.9650e+00 +3.6260e-01 +2.1487e-01 -1.5459e+00
1186 +3.662833728e-03 +3.662833728e-03 -1.673463372e+02 -1.673463372e+02 +2.9726e+00 -1.2633e+00 -3.8675e+00 -1.2711e+00 -1.1311e+00 -2.6450e+00 +3.4871e-02 +4.6632e-01 -3.1471e+00 +3.5927e-01 -3.5414e-01 -1.0591e+00 -1.4227e+00 -2.6712e+00 -2.7435e+00 +1.1860e+00 -1.9640e+00 +3.6804e-01 +2.2560e-01 -1.5503e+00
1199 +2.964048155e-03 +2.964048155e-03 -1.673470360e+02 -1.673470360e+02 +2.9659e+00 -1.2578e+00 -3.8627e+00 -1.2749e+00 -1.1302e+00 -2.6524e+00 +3.7751e-02 +4.5449e-01 -3.1390e+00 +3.5816e-01 -3.6563e-01 -1.0600e+00 -1.4244e+00 -2.6695e+00 -2.7516e+00 +1.1901e+00 -1.9592e+00 +3.7293e-01 +2.2189e-01 -1.5516e+00
1212 +2.416679361e-03 +2.416679361e-03 -1.673475833e+02 -1.673475833e+02 +2.9504e+00 -1.2455e+00 -3.8526e+00 -1.2684e+00 -1.1356e+00 -2.6481e+00 +2.8967e-02 +4.6325e-01 -3.1349e+00 +3.5338e-01 -3.5974e-01 -1.0530e+00 -1.4245e+00 -2.6647e+00 -2.7491e+00 +1.1890e+00 -1.9784e+00 +3.6687e-01 +2.3367e-01 -1.5531e+00
1280 +2.279572319e-03 +2.279572319e-03 -1.673477204e+02 -1.673477204e+02 +2.9590e+00 -1.2451e+00 -3.8621e+00 -1.2692e+00 -1.1443e+00 -2.6524e+00 +2.5729e-02 +4.4764e-01 -3.1440e+00 +3.3695e-01 -3.7298e-01 -1.0353e+00 -1.4358e+00 -2.6756e+00 -2.7399e+00 +1.1807e+00 -1.9571e+00 +3.6132e-01 +2.3743e-01 -1.5657e+00
1291 +2.089607428e-03 +2.089607428e-03 -1.673479104e+02 -1.673479104e+02 +2.9602e+00 -1.2369e+00 -3.8629e+00 -1.2674e+00 -1.1442e+00 -2.6540e+00 +2.4375e-02 +4.4335e-01 -3.1540e+00 +3.4768e-01 -3.7959e-01 -1.0383e+00 -1.4406e+00 -2.6737e+00 -2.7390e+00 +1.1816e+00 -1.9530e+00 +3.6716e-01 +2.3838e-01 -1.5708e+00
1292 +1.412414860e-03 +1.412414860e-03 -1.673485876e+02 -1.673485876e+02 +2.9549e+00 -1.2342e+00 -3.8566e+00 -1.2611e+00 -1.1484e+00 -2.6450e+00 +1.8130e-02 +4.5306e-01 -3.1546e+00 +3.5347e-01 -3.7337e-01 -1.0433e+00 -1.4433e+00 -2.6630e+00 -2.7490e+00 +1.1815e+00 -1.9585e+00 +3.6544e-01 +2.3731e-01 -1.5675e+00
1302 +8.737476134e-04 +8.737476134e-04 -1.673491263e+02 -1.673491263e+02 +2.9564e+00 -1.2377e+00 -3.8523e+00 -1.2696e+00 -1.1591e+00 -2.6451e+00 +2.4552e-02 +4.5162e-01 -3.1385e+00 +3.5488e-01 -3.7718e-01 -1.0475e+00 -1.4350e+00 -2.6665e+00 -2.7446e+00 +1.1749e+00 -1.9665e+00 +3.6185e-01 +2.2814e-01 -1.5707e+00
1310 +7.502154571e-04 +7.502154571e-04 -1.673492498e+02 -1.673492498e+02 +2.9565e+00 -1.2338e+00 -3.8607e+00 -1.2591e+00 -1.1475e+00 -2.6388e+00 +2.2118e-02 +4.5875e-01 -3.1344e+00 +3.5329e-01 -3.7392e-01 -1.0376e+00 -1.4384e+00 -2.6577e+00 -2.7500e+00 +1.1770e+00 -1.9638e+00 +3.7146e-01 +2.3163e-01 -1.5622e+00
1332 +5.604311656e-04 +5.604311656e-04 -1.673494396e+02 -1.673494396e+02 +2.9593e+00 -1.2447e+00 -3.8642e+00 -1.2667e+00 -1.1515e+00 -2.6386e+00 +2.8092e-02 +4.5791e-01 -3.1354e+00 +3.5373e-01 -3.7595e-01 -1.0389e+00 -1.4346e+00 -2.6624e+00 -2.7409e+00 +1.1775e+00 -1.9688e+00 +3.8139e-01 +2.2647e-01 -1.5655e+00
1354 +4.934446712e-04 +4.934446712e-04 -1.673495066e+02 -1.673495066e+02 +2.9642e+00 -1.2363e+00 -3.8631e+00 -1.2648e+00 -1.1524e+00 -2.6383e+00 +2.9433e-02 +4.6295e-01 -3.1309e+00 +3.5351e-01 -3.8234e-01 -1.0422e+00 -1.4382e+00 -2.6643e+00 -2.7453e+00 +1.1725e+00 -1.9671e+00 +3.8276e-01 +2.2621e-01 -1.5683e+00
1372 +4.689835591e-04 +4.689835591e-04 -1.673495310e+02 -1.673495310e+02 +2.9598e+00 -1.2395e+00 -3.8663e+00 -1.2746e+00 -1.1522e+00 -2.6382e+00 +3.6360e-02 +4.5881e-01 -3.1374e+00 +3.6460e-01 -3.7645e-01 -1.0385e+00 -1.4355e+00 -2.6655e+00 -2.7408e+00 +1.1676e+00 -1.9712e+00 +3.7247e-01 +2.2298e-01 -1.5636e+00
