% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
9211 +6.601492305e+01 +6.601492305e+01 +2.608149230e+02 +2.608149230e+02 +1.8115e+00 -1.7679e+00 -1.1459e+00 -4.1530e-01 -2.1432e-01 +1.3043e+00 -1.1357e+00 -1.4414e+00 +2.2700e+00 +2.7753e-01 +1.3319e+00 -1.0578e+00 -5.6713e-01 +5.8665e-01 +1.8210e+00 -1.5028e+00 +1.5074e+00 +1.0896e+00 -2.4721e+00 -5.4630e-01
9322 +6.426122379e+01 +6.426122379e+01 +2.590612238e+02 +2.590612238e+02 +1.8230e+00 -1.7673e+00 -1.1461e+00 -3.9775e-01 -2.0243e-01 +1.3097e+00 -1.1476e+00 -1.4463e+00 +2.2657e+00 +2.7697e-01 +1.3195e+00 -1.0720e+00 -5.6796e-01 +5.9369e-01 +1.8328e+00 -1.4826e+00 +1.5096e+00 +1.0879e+00 -2.4597e+00 -5.3636e-01
9415 +6.259585625e+01 +6.259585625e+01 +2.573958562e+02 +2.573958562e+02 +1.8191e+00 -1.7630e+00 -1.1384e+00 -4.1735e-01 -2.1362e-01 +1.3192e+00 -1.1485e+00 -1.4583e+00 +2.2708e+00 +2.8331e-01 +1.3305e+00 -1.0640e+00 -5.5166e-01 +6.0459e-01 +1.8300e+00 -1.4719e+00 +1.5115e+00 +1.0940e+00 -2.4620e+00 -5.3740e-01
9417 +6.130313590e+01 +6.130313590e+01 +2.561031359e+02 +2.561031359e+02 +1.8193e+00 -1.7610e+00 -1.1430e+00 -4.1306e-01 -2.1105e-01 +1.3150e+00 -1.1511e+00 -1.4633e+00 +2.2689e+00 +2.7821e-01 +1.3313e+00 -1.0618e+00 -5.6004e-01 +6.0252e-01 +1.8303e+00 -1.4795e+00 +1.5198e+00 +1.0957e+00 -2.4582e+00 -5.3663e-01
9435 +5.976101388e+01 +5.976101388e+01 +2.545610139e+02 +2.545610139e+02 +1.8117e+00 -1.7659e+00 -1.1394e+00 -4.0691e-01 -2.1468e-01 +1.3100e+00 -1.1452e+00 -1.4635e+00 +2.2653e+00 +2.8242e-01 +1.3249e+00 -1.0607e+00 -5.5788e-01 +5.9546e-01 +1.8292e+00 -1.4819e+00 +1.5262e+00 +1.0988e+00 -2.4765e+00 -5.5054e-01
9455 +5.856097746e+01 +5.856097746e+01 +2.533609775e+02 +2.533609775e+02 +1.8115e+00 -1.7674e+00 -1.1381e+00 -4.1578e-01 -2.1438e-01 +1.3106e+00 -1.1423e+00 -1.4611e+00 +2.2660e+00 +2.8186e-01 +1.3246e+00 -1.0632e+00 -5.6080e-01 +5.9985e-01 +1.8304e+00 -1.4788e+00 +1.5188e+00 +1.0942e+00 -2.4714e+00 -5.4476e-01
9497 +5.654593726e+01 +5.654593726e+01 +2.513459373e+02 +2.513459373e+02 +1.8101e+00 -1.7691e+00 -1.1402e+00 -4.1070e-01 -2.0977e-01 +1.3074e+00 -1.1500e+00 -1.4588e+00 +2.2668e+00 +2.7971e-01 +1.3301e+00 -1.0638e+00 -5.6392e-01 +5.9398e-01 +1.8303e+00 -1.4783e+00 +1.5106e+00 +1.0882e+00 -2.4744e+00 -5.3544e-01
9521 +5.504195280e+01 +5.504195280e+01 +2.498419528e+02 +2.498419528e+02 +1.8116e+00 -1.7702e+00 -1.1350e+00 -4.0391e-01 -2.1139e-01 +1.3131e+00 -1.1529e+00 -1.4550e+00 +2.2681e+00 +2.7981e-01 +1.3242e+00 -1.0678e+00 -5.6257e-01 +5.9412e-01 +1.8310e+00 -1.4836e+00 +1.5146e+00 +1.0875e+00 -2.4746e+00 -5.3600e-01
9523 +5.402155132e+01 +5.402155132e+01 +2.488215513e+02 +2.488215513e+02 +1.8108e+00 -1.7722e+00 -1.1366e+00 -4.0801e-01 -2.1378e-01 +1.3145e+00 -1.1523e+00 -1.4549e+00 +2.2681e+00 +2.8330e-01 +1.3246e+00 -1.0659e+00 -5.6272e-01 +5.9530e-01 +1.8307e+00 -1.4832e+00 +1.5151e+00 +1.0872e+00 -2.4765e+00 -5.3351e-01
9541 +5.323879133e+01 +5.323879133e+01 +2.480387913e+02 +2.480387913e+02 +1.8086e+00 -1.7719e+00 -1.1337e+00 -4.1328e-01 -2.1397e-01 +1.3175e+00 -1.1524e+00 -1.4558e+00 +2.2686e+00 +2.8309e-01 +1.3243e+00 -1.0651e+00 -5.6477e-01 +5.9427e-01 +1.8278e+00 -1.4793e+00 +1.5160e+00 +1.0835e+00 -2.4727e+00 -5.2841e-01
9571 +5.196993026e+01 +5.196993026e+01 +2.467699303e+02 +2.467699303e+02 +1.8050e+00 -1.7687e+00 -1.1363e+00 -4.0892e-01 -2.1584e-01 +1.3214e+00 -1.1487e+00 -1.4624e+00 +2.2701e+00 +2.8178e-01 +1.3248e+00 -1.0667e+00 -5.7021e-01 +5.9420e-01 +1.8250e+00 -1.4804e+00 +1.5211e+00 +1.0887e+00 -2.4713e+00 -5.2853e-01
9577 +5.109778468e+01 +5.109778468e+01 +2.458977847e+02 +2.458977847e+02 +1.8054e+00 -1.7732e+00 -1.1366e+00 -4.0712e-01 -2.1552e-01 +1.3190e+00 -1.1485e+00 -1.4602e+00 +2.2693e+00 +2.8245e-01 +1.3271e+00 -1.0660e+00 -5.6842e-01 +5.9289e-01 +1.8254e+00 -1.4828e+00 +1.5235e+00 +1.0834e+00 -2.4751e+00 -5.3223e-01
9605 +4.939684637e+01 +4.939684637e+01 +2.441968464e+02 +2.441968464e+02 +1.8022e+00 -1.7772e+00 -1.1378e+00 -4.0274e-01 -2.2080e-01 +1.3248e+00 -1.1524e+00 -1.4652e+00 +2.2721e+00 +2.9078e-01 +1.3282e+00 -1.0703e+00 -5.7356e-01 +5.9276e-01 +1.8222e+00 -1.4784e+00 +1.5348e+00 +1.0890e+00 -2.4825e+00 -5.2490e-01
9639 +4.888585670e+01 +4.888585670e+01 +2.436858567e+02 +2.436858567e+02 +1.8057e+00 -1.7727e+00 -1.1375e+00 -4.0181e-01 -2.1679e-01 +1.3229e+00 -1.1500e+00 -1.4660e+00 +2.2682e+00 +2.8534e-01 +1.3236e+00 -1.0700e+00 -5.7067e-01 +5.9286e-01 +1.8162e+00 -1.4825e+00 +1.5337e+00 +1.0922e+00 -2.4719e+00 -5.2497e-01
9707 +4.778967391e+01 +4.778967391e+01 +2.425896739e+02 +2.425896739e+02 +1.8037e+00 -1.7779e+00 -1.1374e+00 -4.0890e-01 -2.1674e-01 +1.3264e+00 -1.1496e+00 -1.4647e+00 +2.2676e+00 +2.8650e-01 +1.3207e+00 -1.0689e+00 -5.7032e-01 +5.9389e-01 +1.8090e+00 -1.4843e+00 +1.5397e+00 +1.0841e+00 -2.4768e+00 -5.2816e-01
9831 +4.623131408e+01 +4.623131408e+01 +2.410313141e+02 +2.410313141e+02 +1.8044e+00 -1.7803e+00 -1.1363e+00 -4.1219e-01 -2.2312e-01 +1.3277e+00 -1.1504e+00 -1.4663e+00 +2.2634e+00 +2.8358e-01 +1.3261e+00 -1.0688e+00 -5.6973e-01 +5.9361e-01 +1.8111e+00 -1.4778e+00 +1.5373e+00 +1.0879e+00 -2.4793e+00 -5.2574e-01
9938 +4.556144644e+01 +4.556144644e+01 +2.403614464e+02 +2.403614464e+02 +1.8045e+00 -1.7792e+00 -1.1360e+00 -4.0834e-01 -2.2560e-01 +1.3267e+00 -1.1496e+00 -1.4671e+00 +2.2639e+00 +2.8416e-01 +1.3267e+00 -1.0677e+00 -5.6997e-01 +5.9363e-01 +1.8118e+00 -1.4812e+00 +1.5375e+00 +1.0878e+00 -2.4752e+00 -5.2333e-01
10067 +4.465086009e+01 +4.465086009e+01 +2.394508601e+02 +2.394508601e+02 +1.8058e+00 -1.7840e+00 -1.1324e+00 -4.0870e-01 -2.3118e-01 +1.3299e+00 -1.1478e+00 -1.4688e+00 +2.2608e+00 +2.8446e-01 +1.3289e+00 -1.0657e+00 -5.6933e-01 +5.9273e-01 +1.8103e+00 -1.4840e+00 +1.5402e+00 +1.0884e+00 -2.4741e+00 -5.2019e-01
10182 +4.360354945e+01 +4.360354945e+01 +2.384035495e+02 +2.384035495e+02 +1.8041e+00 -1.7881e+00 -1.1293e+00 -4.0883e-01 -2.3844e-01 +1.3312e+00 -1.1483e+00 -1.4670e+00 +2.2579e+00 +2.8432e-01 +1.3318e+00 -1.0636e+00 -5.6668e-01 +5.9207e-01 +1.8063e+00 -1.4877e+00 +1.5413e+00 +1.0910e+00 -2.4751e+00 -5.1645e-01
10280 +4.258290258e+01 +4.258290258e+01 +2.373829026e+02 +2.373829026e+02 +1.8003e+00 -1.7915e+00 -1.1290e+00 -4.0607e-01 -2.3994e-01 +1.3296e+00 -1.1491e+00 -1.4679e+00 +2.2571e+00 +2.8543e-01 +1.3322e+00 -1.0640e+00 -5.6721e-01 +5.9175e-01 +1.8054e+00 -1.4888e+00 +1.5410e+00 +1.0903e+00 -2.4772e+00 -5.1811e-01
10398 +4.143461104e+01 +4.143461104e+01 +2.362346110e+02 +2.362346110e+02 +1.7980e+00 -1.7991e+00 -1.1284e+00 -4.0295e-01 -2.4653e-01 +1.3289e+00 -1.1479e+00 -1.4668e+00 +2.2534e+00 +2.8552e-01 +1.3374e+00 -1.0626e+00 -5.6517e-01 +5.8819e-01 +1.8019e+00 -1.4926e+00 +1.5399e+00 +1.0933e+00 -2.4799e+00 -5.1648e-01
10451 +4.068136678e+01 +4.068136678e+01 +2.354813668e+02 +2.354813668e+02 +1.7949e+00 -1.8003e+00 -1.1296e+00 -3.9922e-01 -2.4847e-01 +1.3297e+00 -1.1484e+00 -1.4644e+00 +2.2518e+00 +2.8529e-01 +1.3405e+00 -1.0637e+00 -5.6276e-01 +5.8756e-01 +1.8010e+00 -1.4964e+00 +1.5391e+00 +1.0963e+00 -2.4795e+00 -5.1845e-01
10650 +3.980260024e+01 +3.980260024e+01 +2.346026002e+02 +2.346026002e+02 +1.7949e+00 -1.8063e+00 -1.1295e+00 -3.9121e-01 -2.5030e-01 +1.3247e+00 -1.1481e+00 -1.4536e+00 +2.2493e+00 +2.8811e-01 +1.3521e+00 -1.0640e+00 -5.6129e-01 +5.8473e-01 +1.7993e+00 -1.5013e+00 +1.5367e+00 +1.0976e+00 -2.4787e+00 -5.1513e-01
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.082410013e+02 +3.082410013e+02 +1.746510013e+02 +1.746510013e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +2.806511465e+02 +2.806511465e+02 +1.470611465e+02 +1.470611465e+02 -1.6460e+00 +1.5031e+00 +5.1484e-01 +2.3721e-01 -1.2693e+00 +1.0843e+00 +1.2647e+00 +3.0011e-02 -1.3832e+00 +3.9664e-01 +2.2946e+00 -1.2819e+00 +2.9023e-01 +1.5720e+00 -1.2391e+00 +2.6945e-01 +1.1775e-01 +6.8485e-02 -4.2248e-01 +1.0930e-01
9 +2.548516463e+02 +2.548516463e+02 +1.212616463e+02 +1.212616463e+02 +4.3561e-02 -6.3036e-02 -2.5976e-01 +7.7590e-01 -1.1396e+00 -7.7495e-01 -2.9652e-01 -2.0246e-01 -4.6805e-01 -1.3658e+00 +7.3899e-01 -1.1405e+00 +1.2038e+00 +5.9480e-01 +2.8113e-01 -5.4157e-01 -1.5601e+00 -1.2745e+00 -7.8005e-01 +2.3191e-01
642 +2.509290014e+02 +2.509290014e+02 +1.173390014e+02 +1.173390014e+02 -1.6863e-02 -1.4593e+00 +3.2526e+00 +4.0378e-01 +2.0395e+00 -1.3548e+00 -2.0148e+00 +1.8249e+00 +1.1389e+00 -1.0464e+00 +1.4422e-01 -9.4743e-01 +6.0331e-02 +7.0400e-01 -1.8733e+00 +8.1650e-01 +2.9599e-01 +7.6593e-01 -9.0590e-01 -1.6954e+00
655 +2.319070813e+02 +2.319070813e+02 +9.831708130e+01 +9.831708130e+01 -3.2688e-01 -1.2276e+00 +2.8682e+00 +3.2214e-01 +1.9992e+00 -1.3977e+00 -1.4617e+00 +1.7608e+00 +1.1278e+00 -8.3744e-01 +7.2689e-02 -5.7704e-01 -3.7011e-01 +7.8956e-01 -1.5932e+00 +1.0944e+00 -1.1492e-01 +3.2801e-01 -1.0976e+00 -1.8333e+00
909 +2.120661937e+02 +2.120661937e+02 +7.847619368e+01 +7.847619368e+01 -7.3779e-02 -1.1968e+00 +1.9470e+00 +2.4507e-02 +2.4144e+00 -2.3950e+00 -1.2317e+00 +7.7566e-01 +1.0161e+00 -8.9993e-02 -3.5397e-01 -7.3163e-01 -1.8385e-02 +1.5716e+00 -1.4876e+00 +1.6293e+00 -6.0730e-01 +5.7534e-01 -5.4369e-01 -1.8028e+00
1001 +1.981445581e+02 +1.981445581e+02 +6.455455813e+01 +6.455455813e+01 -2.2507e-01 -1.4751e+00 +2.3797e+00 +5.1879e-01 +1.9083e+00 -1.7902e+00 -1.3124e+00 +6.8092e-01 +5.5667e-01 +4.3343e-02 +8.7356e-02 -5.8834e-01 +6.0578e-01 +1.2376e+00 -2.9669e+00 +1.6321e+00 -1.2304e+00 +2.0185e-01 -7.7608e-01 -1.3602e+00
1028 +1.947816806e+02 +1.947816806e+02 +6.119168061e+01 +6.119168061e+01 -3.3078e-01 -1.4867e+00 +2.4856e+00 +5.9154e-01 +1.8533e+00 -1.5451e+00 -1.3339e+00 +1.1071e+00 +3.5224e-01 +3.9590e-02 -1.6630e-01 -1.2784e-01 +2.9930e-01 +1.0456e+00 -2.8464e+00 +1.4592e+00 -8.7589e-01 +2.0156e-01 -1.4534e+00 -1.4838e+00
4510 +1.859537069e+02 +1.859537069e+02 +5.236370686e+01 +5.236370686e+01 -1.6004e+00 -2.0398e+00 +1.6938e-01 -5.1355e-01 +8.6285e-01 -9.9557e-01 -1.3717e+00 +1.5570e+00 +3.8989e-01 -2.6778e-02 +1.7421e+00 -8.2929e-01 -1.4807e+00 +9.9382e-01 -1.1923e-01 +1.7466e+00 -2.6572e+00 -3.6654e-01 -1.0885e+00 -2.1556e+00
7170 +1.723782017e+02 +1.723782017e+02 +3.878820166e+01 +3.878820166e+01 -1.9465e+00 -1.6857e+00 +1.2063e+00 -8.2038e-01 +1.7945e+00 -2.1110e+00 -6.6582e-01 +1.2352e+00 +9.3614e-02 -6.1969e-01 +1.6194e+00 -8.9980e-01 -1.1074e+00 +1.4449e+00 -8.2153e-02 +2.4351e+00 -8.8357e-02 +4.4096e-01 -2.4785e+00 -3.0217e+00
7298 +1.623703665e+02 +1.623703665e+02 +2.878036648e+01 +2.878036648e+01 -1.9499e+00 -1.6572e+00 +1.1913e+00 -8.3042e-01 +1.7841e+00 -2.0871e+00 -6.7661e-01 +1.2259e+00 +5.7918e-02 -6.2985e-01 +1.6504e+00 -8.9723e-01 -1.1219e+00 +1.4308e+00 -5.4099e-02 +2.4554e+00 -7.1099e-02 +4.3155e-01 -2.4731e+00 -3.0099e+00
7320 +1.579703061e+02 +1.579703061e+02 +2.438030605e+01 +2.438030605e+01 -1.9459e+00 -1.6670e+00 +1.1774e+00 -8.2396e-01 +1.7905e+00 -2.0868e+00 -6.7937e-01 +1.2449e+00 +5.9806e-02 -6.2588e-01 +1.6560e+00 -8.8050e-01 -1.1208e+00 +1.4290e+00 -4.4035e-02 +2.4663e+00 -7.6280e-02 +4.2719e-01 -2.4787e+00 -3.0295e+00
7332 +1.548057283e+02 +1.548057283e+02 +2.121572828e+01 +2.121572828e+01 -1.9524e+00 -1.6519e+00 +1.1586e+00 -8.1751e-01 +1.7876e+00 -2.0703e+00 -6.7463e-01 +1.2329e+00 +4.9343e-02 -6.3048e-01 +1.6505e+00 -8.7625e-01 -1.1116e+00 +1.4413e+00 -4.9919e-02 +2.4655e+00 -6.1848e-02 +4.3277e-01 -2.4795e+00 -3.0207e+00
7443 +1.499016931e+02 +1.499016931e+02 +1.631169313e+01 +1.631169313e+01 -1.9467e+00 -1.6467e+00 +1.1895e+00 -8.0264e-01 +1.7912e+00 -2.1072e+00 -6.7434e-01 +1.2467e+00 +7.3028e-02 -6.3072e-01 +1.6359e+00 -8.9330e-01 -1.1107e+00 +1.4358e+00 -4.2487e-02 +2.4470e+00 -6.2965e-02 +4.3691e-01 -2.4866e+00 -3.0207e+00
7471 +1.447451158e+02 +1.447451158e+02 +1.115511579e+01 +1.115511579e+01 -1.9412e+00 -1.6314e+00 +1.1854e+00 -8.1077e-01 +1.7919e+00 -2.0978e+00 -6.6385e-01 +1.2516e+00 +6.9495e-02 -6.4337e-01 +1.6322e+00 -8.8600e-01 -1.1046e+00 +1.4352e+00 -3.8754e-02 +2.4495e+00 -6.4190e-02 +4.3575e-01 -2.5046e+00 -3.0174e+00
7474 +1.424345731e+02 +1.424345731e+02 +8.844573060e+00 +8.844573060e+00 -1.9375e+00 -1.6354e+00 +1.1842e+00 -8.1260e-01 +1.7913e+00 -2.0922e+00 -6.6456e-01 +1.2552e+00 +6.9068e-02 -6.4391e-01 +1.6258e+00 -8.9438e-01 -1.1051e+00 +1.4389e+00 -3.4807e-02 +2.4536e+00 -6.2153e-02 +4.3855e-01 -2.5073e+00 -3.0197e+00
7483 +1.408010054e+02 +1.408010054e+02 +7.211005391e+00 +7.211005391e+00 -1.9328e+00 -1.6372e+00 +1.1873e+00 -8.0956e-01 +1.7923e+00 -2.0928e+00 -6.5963e-01 +1.2552e+00 +6.9333e-02 -6.4481e-01 +1.6319e+00 -8.9039e-01 -1.1046e+00 +1.4302e+00 -3.2538e-02 +2.4495e+00 -6.2254e-02 +4.3562e-01 -2.5166e+00 -3.0106e+00
7516 +1.373644277e+02 +1.373644277e+02 +3.774427700e+00 +3.774427700e+00 -1.9376e+00 -1.6262e+00 +1.1818e+00 -8.1000e-01 +1.7954e+00 -2.0928e+00 -6.5547e-01 +1.2527e+00 +6.9934e-02 -6.4391e-01 +1.6318e+00 -8.9727e-01 -1.0921e+00 +1.4335e+00 -2.9927e-02 +2.4512e+00 -6.0686e-02 +4.3135e-01 -2.5152e+00 -3.0208e+00
7576 +1.326689023e+02 +1.326689023e+02 -9.210976832e-01 -9.210976832e-01 -1.9512e+00 -1.6269e+00 +1.1792e+00 -7.9524e-01 +1.7939e+00 -2.0880e+00 -6.6181e-01 +1.2542e+00 +6.6210e-02 -6.5252e-01 +1.6278e+00 -8.9465e-01 -1.0907e+00 +1.4432e+00 -2.5331e-02 +2.4701e+00 -4.7703e-02 +4.2720e-01 -2.5254e+00 -3.0211e+00
7597 +1.312305992e+02 +1.312305992e+02 -2.359400799e+00 -2.359400799e+00 -1.9421e+00 -1.6287e+00 +1.1808e+00 -7.9622e-01 +1.7907e+00 -2.0981e+00 -6.5920e-01 +1.2591e+00 +7.1226e-02 -6.5010e-01 +1.6219e+00 -8.9339e-01 -1.0867e+00 +1.4417e+00 -2.4993e-02 +2.4740e+00 -4.8388e-02 +4.2319e-01 -2.5253e+00 -3.0143e+00
7613 +1.286492461e+02 +1.286492461e+02 -4.940753893e+00 -4.940753893e+00 -1.9341e+00 -1.6239e+00 +1.1860e+00 -7.9674e-01 +1.7952e+00 -2.0891e+00 -6.5861e-01 +1.2542e+00 +7.9370e-02 -6.4637e-01 +1.6285e+00 -8.8311e-01 -1.0821e+00 +1.4526e+00 -2.1944e-02 +2.4827e+00 -4.0755e-02 +4.1456e-01 -2.5375e+00 -3.0127e+00
7669 +1.248462149e+02 +1.248462149e+02 -8.743785078e+00 -8.743785078e+00 -1.9146e+00 -1.6149e+00 +1.1868e+00 -8.0196e-01 +1.7937e+00 -2.0971e+00 -6.6374e-01 +1.2561e+00 +8.7472e-02 -6.5849e-01 +1.6061e+00 -9.0046e-01 -1.0835e+00 +1.4521e+00 -1.4457e-02 +2.4757e+00 -4.7323e-02 +4.1793e-01 -2.5297e+00 -3.0036e+00
7675 +1.228272790e+02 +1.228272790e+02 -1.076272096e+01 -1.076272096e+01 -1.9059e+00 -1.6155e+00 +1.1868e+00 -8.0595e-01 +1.7965e+00 -2.0977e+00 -6.6151e-01 +1.2587e+00 +9.7761e-02 -6.6140e-01 +1.6064e+00 -8.9939e-01 -1.0795e+00 +1.4526e+00 -6.1293e-03 +2.4775e+00 -5.6379e-02 +4.1547e-01 -2.5369e+00 -3.0019e+00
7722 +1.196504502e+02 +1.196504502e+02 -1.393954979e+01 -1.393954979e+01 -1.9069e+00 -1.6122e+00 +1.1776e+00 -8.0677e-01 +1.8011e+00 -2.0979e+00 -6.6733e-01 +1.2442e+00 +9.9069e-02 -6.5544e-01 +1.6148e+00 -8.9356e-01 -1.0676e+00 +1.4395e+00 -7.3018e-03 +2.4718e+00 -5.6967e-02 +4.1639e-01 -2.5310e+00 -3.0052e+00
7734 +1.169398043e+02 +1.169398043e+02 -1.665019570e+01 -1.665019570e+01 -1.9054e+00 -1.6105e+00 +1.1826e+00 -8.0866e-01 +1.8025e+00 -2.0982e+00 -6.6740e-01 +1.2402e+00 +1.0210e-01 -6.5173e-01 +1.6219e+00 -8.9037e-01 -1.0633e+00 +1.4375e+00 -7.5977e-03 +2.4729e+00 -5.6810e-02 +4.1820e-01 -2.5273e+00 -2.9927e+00
7818 +1.140101756e+02 +1.140101756e+02 -1.957982436e+01 -1.957982436e+01 -1.8810e+00 -1.5864e+00 +1.1802e+00 -8.0441e-01 +1.8079e+00 -2.0898e+00 -6.5661e-01 +1.2324e+00 +1.1313e-01 -6.5313e-01 +1.6283e+00 -8.9168e-01 -1.0537e+00 +1.4251e+00 +1.1056e-02 +2.4784e+00 -5.1186e-02 +4.1642e-01 -2.5308e+00 -2.9850e+00
7972 +1.114782541e+02 +1.114782541e+02 -2.211174586e+01 -2.211174586e+01 -1.8993e+00 -1.6004e+00 +1.1736e+00 -8.0103e-01 +1.8031e+00 -2.0843e+00 -6.5331e-01 +1.2399e+00 +9.9173e-02 -6.5608e-01 +1.6210e+00 -8.7902e-01 -1.0640e+00 +1.4310e+00 -1.6913e-03 +2.4759e+00 -4.0036e-02 +4.1784e-01 -2.5417e+00 -2.9936e+00
8174 +1.085043450e+02 +1.085043450e+02 -2.508565502e+01 -2.508565502e+01 -1.8974e+00 -1.6114e+00 +1.1737e+00 -7.9694e-01 +1.8039e+00 -2.0787e+00 -6.5732e-01 +1.2320e+00 +9.3275e-02 -6.5363e-01 +1.6203e+00 -8.7182e-01 -1.0662e+00 +1.4338e+00 -2.3548e-03 +2.4759e+00 -4.0636e-02 +4.1758e-01 -2.5404e+00 -2.9794e+00
8277 +1.069826995e+02 +1.069826995e+02 -2.660730046e+01 -2.660730046e+01 -1.8916e+00 -1.6105e+00 +1.1751e+00 -7.9785e-01 +1.8076e+00 -2.0803e+00 -6.6137e-01 +1.2324e+00 +9.9224e-02 -6.5089e-01 +1.6238e+00 -8.6699e-01 -1.0626e+00 +1.4393e+00 -3.7801e-03 +2.4777e+00 -3.6947e-02 +4.1765e-01 -2.5449e+00 -2.9666e+00
8417 +1.046940664e+02 +1.046940664e+02 -2.889593358e+01 -2.889593358e+01 -1.8853e+00 -1.6169e+00 +1.1761e+00 -7.9186e-01 +1.8074e+00 -2.0786e+00 -6.6406e-01 +1.2299e+00 +9.8181e-02 -6.4753e-01 +1.6242e+00 -8.6469e-01 -1.0597e+00 +1.4429e+00 +6.6530e-03 +2.4807e+00 -3.1604e-02 +4.1475e-01 -2.5489e+00 -2.9634e+00
9038 +1.023082828e+02 +1.023082828e+02 -3.128171724e+01 -3.128171724e+01 -1.8689e+00 -1.6054e+00 +1.1857e+00 -7.8633e-01 +1.8152e+00 -2.0768e+00 -6.6246e-01 +1.2323e+00 +1.0730e-01 -6.4885e-01 +1.6178e+00 -8.6928e-01 -1.0535e+00 +1.4456e+00 +1.5523e-02 +2.4900e+00 -2.0866e-02 +4.0955e-01 -2.5591e+00 -2.9537e+00
% function evaluation | noise-free fitness - Fopt (1.198100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.477224382e+02 +3.477224382e+02 +4.675324382e+02 +4.675324382e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 +3.003135345e+02 +3.003135345e+02 +4.201235345e+02 +4.201235345e+02 -5.4432e-01 +1.1998e+00 +5.4686e-01 -1.5295e+00 -4.0358e-01 -1.0621e+00 -3.4783e-01 -2.3371e-02 -1.1581e+00 -8.7058e-01 +3.5344e-01 -4.4674e-01 +4.7201e-01 -1.2049e+00 -1.2774e+00 -5.3636e-01 -1.6983e-01 +2.1675e-01 +6.9048e-01 -1.9581e+00
58 +2.843197942e+02 +2.843197942e+02 +4.041297942e+02 +4.041297942e+02 +1.1657e+00 +2.2674e+00 -1.2563e+00 -1.0803e+00 -1.9536e-01 -3.6573e-01 -1.2011e+00 -1.4526e+00 +7.4471e-01 -1.4964e+00 +1.5368e+00 +4.6235e-01 +1.2266e+00 +2.6440e-02 -1.1337e+00 -4.3059e-01 +1.3952e+00 +1.4701e+00 -4.7589e-01 +4.2519e-01
163 +2.593826747e+02 +2.593826747e+02 +3.791926747e+02 +3.791926747e+02 +2.1767e+00 +1.7861e+00 +3.5191e-01 +2.6579e+00 -2.8627e-01 +1.8295e+00 -1.5695e-01 -1.3352e+00 +2.9283e-01 +3.8682e-02 +1.1254e+00 -5.8226e-02 +1.6679e+00 -1.8169e-01 +9.0643e-01 -6.9204e-02 +2.6985e-01 +1.5124e-01 +1.6210e+00 +2.8258e-01
300 +2.287446576e+02 +2.287446576e+02 +3.485546576e+02 +3.485546576e+02 +6.9904e-01 +1.4971e+00 -8.5485e-01 -2.2137e-01 +9.6923e-01 +1.5592e+00 -3.3158e+00 -1.7303e+00 -1.1942e+00 -1.8788e+00 +2.6151e+00 +4.2192e-01 +5.2125e-01 -1.7643e+00 +4.3923e-01 -2.8700e-01 -3.9980e-01 -1.0165e+00 +1.1448e+00 +1.6769e+00
573 +1.830260786e+02 +1.830260786e+02 +3.028360786e+02 +3.028360786e+02 +6.9167e-01 +1.0616e+00 -1.0093e+00 +9.1187e-01 -5.4913e-01 +1.6842e+00 -1.6846e+00 -9.7046e-01 +4.9463e-01 -1.5528e+00 +1.4645e+00 -2.9946e-01 +6.3596e-01 +6.2944e-02 +1.1298e+00 +2.3601e-01 -1.3704e+00 +4.7111e-01 +1.2678e-01 -1.7094e-01
1634 +1.759893150e+02 +1.759893150e+02 +2.957993150e+02 +2.957993150e+02 +8.3998e-01 +2.4823e+00 -5.3879e-01 +6.4249e-01 -9.1628e-01 +1.3850e+00 -1.3199e+00 -1.1578e+00 +1.3842e-01 -1.7430e+00 +8.1004e-01 -7.3294e-03 +7.0011e-01 -2.1486e-01 +1.5119e+00 +9.1005e-02 -3.0818e-01 +3.7997e-01 +3.3720e-01 -3.8008e-01
