% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
218 +2.690192990e+02 +2.690192990e+02 +2.966592990e+02 +2.966592990e+02 +4.8091e+00 +1.9021e+00 -3.8577e+00 +1.3386e-01 -1.1645e+00 +1.1191e+00 -4.5487e+00 -6.9974e-01 -1.8350e+00 -8.5752e-01 +1.8534e+00 -2.1434e+00 +5.9778e-01 -1.4046e+00 +1.4673e+00 -8.7584e-01 +9.1788e-01 -2.2897e+00 -2.2391e+00 +1.5606e+00
223 +2.407122374e+02 +2.407122374e+02 +2.683522374e+02 +2.683522374e+02 +5.4579e+00 +1.2239e+00 -4.7754e+00 +7.8260e-02 -1.8656e+00 +1.4557e+00 -4.1290e+00 -6.9559e-01 -8.2007e-01 -9.4561e-01 +1.6780e+00 -2.4639e+00 +4.8600e-01 -7.2442e-01 +9.7142e-01 -1.0179e+00 +1.5395e+00 -2.3824e+00 -2.7296e+00 +9.4618e-01
256 +2.226883716e+02 +2.226883716e+02 +2.503283716e+02 +2.503283716e+02 +2.6490e+00 +9.1064e-01 -2.1997e+00 -7.2467e-01 +3.4278e-02 +1.5361e+00 -2.8433e+00 +2.7467e-01 -3.4334e-01 -8.3814e-01 +1.7299e+00 -1.1262e+00 +9.7985e-01 -2.0497e+00 +1.3528e+00 -5.7553e-01 +1.6164e+00 -2.0946e+00 -2.1584e+00 +1.0429e+00
631 +2.160707135e+02 +2.160707135e+02 +2.437107135e+02 +2.437107135e+02 +4.3211e+00 +7.4632e-01 -4.3909e+00 +1.9396e-01 +1.3986e+00 -3.5740e-01 -5.3302e-01 -6.3081e-01 -7.4836e-01 -1.1568e+00 +5.2782e-01 -2.1662e+00 +2.8207e+00 -1.5310e+00 +2.3698e+00 -1.5529e-01 +9.3810e-01 -2.9785e+00 -5.5128e-01 +4.1722e+00
825 +2.087057013e+02 +2.087057013e+02 +2.363457013e+02 +2.363457013e+02 +5.0230e+00 +1.3746e+00 -2.7003e+00 +2.3671e-01 -2.3239e-01 -2.5602e-01 -1.4281e+00 -4.4706e-01 -1.1284e+00 -1.1095e+00 +6.7335e-01 -1.4550e+00 +1.3633e+00 -2.7186e+00 +1.9356e+00 -1.0162e+00 +8.8586e-01 -2.5850e+00 -1.3371e+00 +1.0642e+00
877 +2.000174212e+02 +2.000174212e+02 +2.276574212e+02 +2.276574212e+02 +4.4674e+00 +2.6995e+00 -2.7371e+00 +8.5428e-01 +4.8928e-01 +5.6548e-01 -1.3153e+00 +1.3435e-01 -1.7955e+00 -1.5586e+00 +1.5214e+00 -1.6532e+00 +1.8582e+00 -3.1101e+00 +1.9358e+00 -1.3008e+00 +1.6404e+00 -2.5932e+00 -1.8833e+00 +2.1970e+00
968 +1.909803330e+02 +1.909803330e+02 +2.186203330e+02 +2.186203330e+02 +4.4099e+00 +1.0376e+00 -2.6326e+00 +1.5288e+00 +1.2118e+00 +3.9530e-01 -8.8868e-01 +1.7064e-01 -8.3487e-01 -4.5094e-01 +2.8050e+00 -1.3895e+00 +1.9916e+00 -2.4538e+00 +2.2215e+00 -1.0118e+00 +1.1536e+00 -2.6034e+00 -1.2025e+00 +2.4990e+00
990 +1.751585436e+02 +1.751585436e+02 +2.027985436e+02 +2.027985436e+02 +4.1458e+00 +6.5687e-01 -2.5051e+00 +8.7377e-01 +8.1300e-01 +5.4353e-03 -1.0896e+00 -1.7102e-01 -7.3593e-01 -7.5103e-01 +3.0042e+00 -1.6322e+00 +2.1137e+00 -2.7138e+00 +2.2327e+00 -1.1585e+00 +1.1623e+00 -2.8727e+00 -1.5546e+00 +2.8814e+00
1100 +1.459355352e+02 +1.459355352e+02 +1.735755352e+02 +1.735755352e+02 +4.1248e+00 +1.4464e+00 -3.5791e+00 +1.1197e+00 +4.8505e-01 +2.1008e-01 -7.5481e-01 -1.2072e-01 -8.2136e-01 -8.7401e-01 +2.8348e+00 -2.1037e+00 +2.4956e+00 -2.5404e+00 +1.3006e+00 -7.1584e-01 +4.1352e-01 -2.3363e+00 -1.8954e+00 +2.6647e+00
1721 +1.367415565e+02 +1.367415565e+02 +1.643815565e+02 +1.643815565e+02 +4.4233e+00 -2.8836e-01 -2.8763e+00 +6.0105e-01 +3.3127e-01 +9.1912e-01 -6.0245e-01 -2.6541e-01 -1.2325e+00 -6.5130e-01 +2.5105e+00 -2.1163e+00 +1.6163e+00 -2.3333e+00 +1.5598e+00 -1.3397e+00 +5.4856e-01 -3.0437e+00 -3.2369e-01 +2.2561e+00
1731 +1.290320346e+02 +1.290320346e+02 +1.566720346e+02 +1.566720346e+02 +4.4625e+00 -3.2475e-01 -2.8385e+00 +6.7109e-01 +2.8515e-01 +8.0705e-01 -6.4467e-01 -1.2298e-01 -1.2086e+00 -6.3061e-01 +2.6437e+00 -2.1135e+00 +1.6456e+00 -2.3636e+00 +1.6241e+00 -1.3613e+00 +5.4444e-01 -3.1073e+00 -3.5722e-01 +2.1271e+00
1748 +1.134909660e+02 +1.134909660e+02 +1.411309660e+02 +1.411309660e+02 +4.3585e+00 -4.2471e-01 -2.9152e+00 +8.0782e-01 +3.7885e-01 +8.0372e-01 -6.4194e-01 -4.4102e-02 -8.0975e-01 -7.9206e-01 +2.4759e+00 -2.1309e+00 +1.7098e+00 -2.4679e+00 +1.5158e+00 -1.2944e+00 +8.4814e-01 -2.9090e+00 -2.3735e-01 +1.8489e+00
1878 +1.017651614e+02 +1.017651614e+02 +1.294051614e+02 +1.294051614e+02 +4.3872e+00 -3.3357e-01 -3.0496e+00 +5.7695e-01 +2.5172e-01 +1.0141e+00 -6.0887e-01 -2.5161e-01 -9.4024e-01 -5.8723e-01 +2.3302e+00 -1.6246e+00 +1.8248e+00 -2.3423e+00 +1.2493e+00 -1.1975e+00 +8.0027e-01 -2.6534e+00 -2.7564e-01 +1.8998e+00
2006 +9.419135277e+01 +9.419135277e+01 +1.218313528e+02 +1.218313528e+02 +4.4869e+00 -3.5773e-01 -3.0823e+00 +4.7125e-01 +2.1940e-01 +1.0444e+00 -6.6155e-01 -4.0647e-01 -9.5768e-01 -5.9880e-01 +2.4848e+00 -1.5714e+00 +1.8508e+00 -2.3332e+00 +1.2024e+00 -1.2865e+00 +7.2680e-01 -2.4826e+00 -3.7514e-01 +1.9105e+00
2014 +8.860585899e+01 +8.860585899e+01 +1.162458590e+02 +1.162458590e+02 +4.5553e+00 -4.0602e-01 -3.1136e+00 +4.5799e-01 +2.6047e-01 +1.0375e+00 -7.0116e-01 -3.2344e-01 -1.0338e+00 -6.7889e-01 +2.4342e+00 -1.5527e+00 +1.8618e+00 -2.3013e+00 +1.2131e+00 -1.2421e+00 +7.5257e-01 -2.4533e+00 -4.1477e-01 +1.8598e+00
2027 +8.247844952e+01 +8.247844952e+01 +1.101184495e+02 +1.101184495e+02 +4.6063e+00 -3.3092e-01 -3.0637e+00 +4.8043e-01 +2.6564e-01 +9.7776e-01 -5.9590e-01 -2.5481e-01 -9.6767e-01 -7.1092e-01 +2.3808e+00 -1.5253e+00 +1.8362e+00 -2.2602e+00 +1.1441e+00 -1.2766e+00 +8.2228e-01 -2.4413e+00 -4.1685e-01 +1.9183e+00
2084 +8.012724097e+01 +8.012724097e+01 +1.077672410e+02 +1.077672410e+02 +4.5147e+00 -3.0189e-01 -2.9607e+00 +4.7562e-01 +1.8434e-01 +1.0162e+00 -7.0511e-01 -1.7036e-01 -1.0233e+00 -6.7066e-01 +2.2389e+00 -1.5051e+00 +1.7919e+00 -2.3406e+00 +1.0959e+00 -1.3314e+00 +6.6781e-01 -2.4644e+00 -3.4267e-01 +1.9823e+00
2113 +7.870809753e+01 +7.870809753e+01 +1.063480975e+02 +1.063480975e+02 +4.4859e+00 -3.1191e-01 -3.0970e+00 +4.0692e-01 +1.5182e-01 +9.9412e-01 -7.4120e-01 -1.2893e-01 -1.0976e+00 -6.7683e-01 +2.2321e+00 -1.5096e+00 +1.7601e+00 -2.3669e+00 +1.1043e+00 -1.3443e+00 +6.0686e-01 -2.4145e+00 -2.7725e-01 +1.8739e+00
2143 +7.745733685e+01 +7.745733685e+01 +1.050973369e+02 +1.050973369e+02 +4.4838e+00 -2.8245e-01 -3.0901e+00 +5.1518e-01 +1.1339e-01 +1.1151e+00 -7.6819e-01 -1.4021e-01 -1.0438e+00 -6.8862e-01 +2.2936e+00 -1.5782e+00 +1.7805e+00 -2.2526e+00 +1.0833e+00 -1.3400e+00 +5.8252e-01 -2.3943e+00 -2.7555e-01 +1.9430e+00
2157 +7.535445317e+01 +7.535445317e+01 +1.029944532e+02 +1.029944532e+02 +4.5447e+00 -2.9867e-01 -3.0259e+00 +4.6978e-01 +9.9412e-02 +1.0723e+00 -7.4871e-01 -1.7736e-01 -1.0535e+00 -6.8777e-01 +2.3003e+00 -1.5625e+00 +1.7513e+00 -2.2567e+00 +1.1327e+00 -1.3141e+00 +6.0109e-01 -2.4099e+00 -2.6043e-01 +1.9330e+00
2164 +7.038678229e+01 +7.038678229e+01 +9.802678229e+01 +9.802678229e+01 +4.5535e+00 -2.9428e-01 -3.0319e+00 +4.5677e-01 +9.4185e-02 +1.0578e+00 -7.4342e-01 -1.4723e-01 -1.0237e+00 -6.9145e-01 +2.3177e+00 -1.5150e+00 +1.7375e+00 -2.2733e+00 +1.1653e+00 -1.3450e+00 +6.2711e-01 -2.3845e+00 -2.7068e-01 +1.9355e+00
2176 +6.623406231e+01 +6.623406231e+01 +9.387406231e+01 +9.387406231e+01 +4.5910e+00 -2.3693e-01 -3.0448e+00 +4.9465e-01 +8.7615e-02 +1.0467e+00 -7.4079e-01 -1.3154e-01 -9.5920e-01 -6.8725e-01 +2.3188e+00 -1.4902e+00 +1.7339e+00 -2.2773e+00 +1.1516e+00 -1.3363e+00 +6.0668e-01 -2.4367e+00 -3.1701e-01 +1.9450e+00
2184 +6.567804679e+01 +6.567804679e+01 +9.331804679e+01 +9.331804679e+01 +4.6176e+00 -2.3605e-01 -3.0697e+00 +5.0668e-01 +7.5420e-02 +1.0287e+00 -7.7727e-01 -1.5574e-01 -9.7733e-01 -7.1622e-01 +2.3239e+00 -1.4656e+00 +1.7281e+00 -2.2970e+00 +1.1464e+00 -1.3095e+00 +5.9558e-01 -2.3275e+00 -3.0194e-01 +1.8991e+00
2185 +6.430818241e+01 +6.430818241e+01 +9.194818241e+01 +9.194818241e+01 +4.5454e+00 -2.6437e-01 -3.0471e+00 +4.9996e-01 +8.1443e-02 +1.0669e+00 -7.7440e-01 -1.4370e-01 -9.4192e-01 -7.0972e-01 +2.3092e+00 -1.4926e+00 +1.7421e+00 -2.2685e+00 +1.1233e+00 -1.3362e+00 +6.2509e-01 -2.4127e+00 -2.7997e-01 +1.9251e+00
2211 +5.586520839e+01 +5.586520839e+01 +8.350520839e+01 +8.350520839e+01 +4.5532e+00 -2.4613e-01 -3.0299e+00 +5.2737e-01 +1.3797e-01 +1.0170e+00 -7.6163e-01 -1.3241e-01 -9.7137e-01 -6.6142e-01 +2.3095e+00 -1.5178e+00 +1.7829e+00 -2.2734e+00 +1.1042e+00 -1.3270e+00 +6.4350e-01 -2.4243e+00 -2.5865e-01 +1.9274e+00
2221 +5.399699068e+01 +5.399699068e+01 +8.163699068e+01 +8.163699068e+01 +4.5433e+00 -2.3552e-01 -3.0258e+00 +5.0350e-01 +1.5457e-01 +1.0078e+00 -7.3349e-01 -1.7323e-01 -1.0055e+00 -6.5785e-01 +2.3244e+00 -1.5344e+00 +1.7910e+00 -2.2881e+00 +1.0583e+00 -1.3141e+00 +6.7571e-01 -2.3960e+00 -2.4473e-01 +1.9315e+00
2261 +5.120427808e+01 +5.120427808e+01 +7.884427808e+01 +7.884427808e+01 +4.5496e+00 -2.5094e-01 -3.0739e+00 +5.2703e-01 +1.1456e-01 +1.0008e+00 -7.5130e-01 -1.7499e-01 -9.7407e-01 -6.5327e-01 +2.3127e+00 -1.5541e+00 +1.7848e+00 -2.3059e+00 +1.0456e+00 -1.2906e+00 +7.1042e-01 -2.3361e+00 -2.6480e-01 +1.9335e+00
2275 +4.867739999e+01 +4.867739999e+01 +7.631739999e+01 +7.631739999e+01 +4.5597e+00 -2.1915e-01 -3.1004e+00 +5.2764e-01 +1.0579e-01 +9.9238e-01 -7.0782e-01 -1.6594e-01 -1.0071e+00 -6.7403e-01 +2.3535e+00 -1.5394e+00 +1.7675e+00 -2.3175e+00 +1.0404e+00 -1.2597e+00 +6.9315e-01 -2.3489e+00 -2.4908e-01 +1.9224e+00
2284 +4.677516219e+01 +4.677516219e+01 +7.441516219e+01 +7.441516219e+01 +4.5666e+00 -2.1442e-01 -3.0878e+00 +5.2333e-01 +1.0481e-01 +1.0062e+00 -6.9211e-01 -1.4464e-01 -1.0230e+00 -6.6289e-01 +2.3504e+00 -1.5591e+00 +1.7603e+00 -2.3121e+00 +1.0544e+00 -1.2800e+00 +6.8493e-01 -2.3563e+00 -2.6876e-01 +1.8911e+00
2307 +4.590070620e+01 +4.590070620e+01 +7.354070620e+01 +7.354070620e+01 +4.5587e+00 -2.0900e-01 -3.1074e+00 +5.3245e-01 +9.9138e-02 +9.6764e-01 -6.6775e-01 -1.8610e-01 -9.7841e-01 -6.6435e-01 +2.3817e+00 -1.6038e+00 +1.7755e+00 -2.2943e+00 +1.0630e+00 -1.2998e+00 +6.4476e-01 -2.3646e+00 -2.9617e-01 +1.8547e+00
2353 +4.455511207e+01 +4.455511207e+01 +7.219511207e+01 +7.219511207e+01 +4.5525e+00 -1.8241e-01 -3.0979e+00 +5.5153e-01 +6.8218e-02 +1.0008e+00 -7.0050e-01 -1.9535e-01 -1.0294e+00 -6.6871e-01 +2.4684e+00 -1.5668e+00 +1.7886e+00 -2.2780e+00 +1.0707e+00 -1.2880e+00 +6.6294e-01 -2.3908e+00 -3.4283e-01 +1.8525e+00
2365 +4.281589526e+01 +4.281589526e+01 +7.045589526e+01 +7.045589526e+01 +4.5728e+00 -1.9666e-01 -3.0995e+00 +5.4835e-01 +3.5255e-02 +1.0193e+00 -7.0601e-01 -1.8046e-01 -1.0267e+00 -6.6929e-01 +2.4686e+00 -1.5538e+00 +1.7780e+00 -2.2901e+00 +1.0625e+00 -1.2973e+00 +6.6326e-01 -2.3935e+00 -3.4541e-01 +1.8087e+00
2367 +4.244628756e+01 +4.244628756e+01 +7.008628756e+01 +7.008628756e+01 +4.5771e+00 -1.8361e-01 -3.0820e+00 +5.5214e-01 +6.4903e-02 +1.0101e+00 -7.0260e-01 -1.9713e-01 -1.0138e+00 -6.5867e-01 +2.4632e+00 -1.5727e+00 +1.7641e+00 -2.2981e+00 +1.0728e+00 -1.2824e+00 +6.7947e-01 -2.3915e+00 -3.3681e-01 +1.8739e+00
2472 +4.033343750e+01 +4.033343750e+01 +6.797343750e+01 +6.797343750e+01 +4.5511e+00 -1.9129e-01 -3.0835e+00 +5.4265e-01 +7.5490e-02 +9.8873e-01 -6.9966e-01 -2.1117e-01 -9.8008e-01 -6.1786e-01 +2.4365e+00 -1.6030e+00 +1.7462e+00 -2.2740e+00 +1.0385e+00 -1.2787e+00 +6.6047e-01 -2.3989e+00 -3.2330e-01 +1.8185e+00
2483 +3.952012354e+01 +3.952012354e+01 +6.716012354e+01 +6.716012354e+01 +4.5578e+00 -1.8896e-01 -3.0779e+00 +5.5603e-01 +7.8109e-02 +9.8605e-01 -7.1082e-01 -1.9503e-01 -9.7179e-01 -6.1626e-01 +2.4313e+00 -1.6099e+00 +1.7461e+00 -2.2693e+00 +1.0442e+00 -1.2791e+00 +6.6741e-01 -2.3973e+00 -3.2437e-01 +1.8338e+00
2514 +3.882206354e+01 +3.882206354e+01 +6.646206354e+01 +6.646206354e+01 +4.5535e+00 -1.9039e-01 -3.0971e+00 +5.6289e-01 +6.1239e-02 +1.0062e+00 -6.9373e-01 -1.7852e-01 -9.9906e-01 -6.2416e-01 +2.4237e+00 -1.6030e+00 +1.7629e+00 -2.2656e+00 +1.0505e+00 -1.2858e+00 +6.6995e-01 -2.4042e+00 -3.2132e-01 +1.8177e+00
2643 +3.796290514e+01 +3.796290514e+01 +6.560290514e+01 +6.560290514e+01 +4.5707e+00 -1.8938e-01 -3.0860e+00 +5.6801e-01 +8.9865e-02 +1.0244e+00 -7.0292e-01 -1.5331e-01 -9.8773e-01 -6.2789e-01 +2.4033e+00 -1.6010e+00 +1.7690e+00 -2.2827e+00 +1.0485e+00 -1.2628e+00 +7.1394e-01 -2.4032e+00 -3.1805e-01 +1.8476e+00
2700 +3.702790236e+01 +3.702790236e+01 +6.466790236e+01 +6.466790236e+01 +4.5771e+00 -1.9012e-01 -3.0794e+00 +5.5939e-01 +8.3170e-02 +1.0177e+00 -7.0965e-01 -1.5659e-01 -9.7346e-01 -6.3718e-01 +2.4100e+00 -1.5884e+00 +1.7672e+00 -2.2779e+00 +1.0742e+00 -1.2738e+00 +7.0432e-01 -2.3998e+00 -3.1113e-01 +1.8515e+00
2944 +3.630498173e+01 +3.630498173e+01 +6.394498173e+01 +6.394498173e+01 +4.5833e+00 -1.8930e-01 -3.0893e+00 +5.5497e-01 +8.4673e-02 +1.0258e+00 -7.1178e-01 -1.2573e-01 -9.6355e-01 -6.2689e-01 +2.4064e+00 -1.5933e+00 +1.7676e+00 -2.2624e+00 +1.0770e+00 -1.2702e+00 +7.0743e-01 -2.4057e+00 -3.1330e-01 +1.8412e+00
% function evaluation | noise-free fitness - Fopt (-1.552000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.471059260e+02 +7.471059260e+02 +7.315859260e+02 +7.315859260e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +7.244880787e+02 +7.244880787e+02 +7.089680787e+02 +7.089680787e+02 -8.1847e-01 +1.5572e-03 -9.9238e-01 +1.1917e+00 +6.4746e-02 -1.5447e+00 -7.0331e-02 -1.8575e+00 -1.1190e+00 -4.5831e-01 +1.6933e+00 +5.2975e-01 +1.3701e-01 -1.2995e+00 -1.1696e+00 +4.9601e-01 +2.6950e-01 +4.3420e-01 -2.1439e-01 +7.5856e-01
6 +6.310341264e+02 +6.310341264e+02 +6.155141264e+02 +6.155141264e+02 +2.2595e-01 -7.8994e-01 -9.9078e-01 +1.9324e-01 +6.2298e-01 -3.3004e-01 +3.7599e-01 +4.9597e-01 +2.9048e-01 -1.0377e+00 +2.7277e-01 -2.9019e-01 -4.5532e-02 -1.6123e-01 +4.1226e-01 -7.7095e-01 +1.0837e+00 -9.4515e-01 -7.1048e-01 +1.4283e+00
17 +5.276886048e+02 +5.276886048e+02 +5.121686048e+02 +5.121686048e+02 +4.5854e-02 -1.5092e+00 -9.1071e-01 +1.3625e+00 +2.7014e-01 -1.9945e+00 +9.7505e-01 +8.1385e-01 +9.7989e-01 -2.7785e+00 +8.9626e-01 -1.2386e-01 +9.7029e-01 -1.0461e+00 -5.2377e-01 -2.9117e+00 +1.3319e+00 +1.3692e+00 -1.3671e+00 +1.6236e+00
19 +4.781946887e+02 +4.781946887e+02 +4.626746887e+02 +4.626746887e+02 +1.0188e+00 +5.1992e-01 -1.1634e+00 +1.6405e+00 -6.3087e-01 -1.8293e-01 +7.3934e-01 +4.6849e-02 +1.3734e+00 +1.2940e-01 +3.5266e-01 +7.6466e-01 -5.0193e-04 +1.6423e+00 -1.0740e+00 -8.3548e-01 +1.2982e+00 -1.6650e+00 -4.7279e-01 +1.0115e+00
27 +4.007999526e+02 +4.007999526e+02 +3.852799526e+02 +3.852799526e+02 -4.7701e-02 +1.0598e+00 +3.0010e-02 +2.5058e+00 -6.0026e-01 -7.9914e-01 -3.0924e-01 +6.0302e-01 +2.0153e+00 -1.0091e-01 +8.3598e-01 +2.7807e+00 +5.0356e-01 +2.9128e+00 -1.3888e+00 -1.3001e+00 +2.9984e+00 -2.7954e+00 -2.3080e+00 +7.5042e-01
62 +3.903526282e+02 +3.903526282e+02 +3.748326282e+02 +3.748326282e+02 +3.2267e-02 -1.6029e+00 +9.2881e-01 +2.4381e+00 -2.4577e-01 -2.5467e+00 -2.4471e-01 +6.4765e-01 +1.8637e+00 -1.3248e+00 +5.3986e-01 +1.4224e+00 +1.8858e+00 +1.6354e+00 -2.0096e+00 -6.4923e-01 +1.8502e+00 -2.6913e+00 -1.3314e+00 +1.4748e-01
85 +3.683427748e+02 +3.683427748e+02 +3.528227748e+02 +3.528227748e+02 +6.7632e-01 -2.4543e+00 +2.1948e+00 +2.5172e+00 +6.4236e-01 -5.8273e-01 -5.7744e-01 +1.4746e+00 +1.1523e+00 -2.5972e+00 +1.2116e+00 +3.6733e-01 +3.2794e+00 +4.4977e+00 -2.8437e+00 -1.6456e+00 +2.6451e+00 -3.2459e+00 -2.1067e+00 +8.1322e-02
86 +3.044904086e+02 +3.044904086e+02 +2.889704086e+02 +2.889704086e+02 +1.0909e+00 -3.2568e+00 +2.9840e+00 +2.0267e+00 -6.9987e-01 -1.9370e+00 -2.5355e-01 +4.1969e-02 +2.1607e+00 -1.6618e+00 +1.7630e+00 +6.4033e-01 +3.5322e+00 +4.2431e+00 -3.0316e+00 -1.0090e+00 +2.1670e+00 -4.2202e+00 -8.5160e-01 +1.2195e+00
144 +2.908953117e+02 +2.908953117e+02 +2.753753117e+02 +2.753753117e+02 +1.9430e-01 -3.0008e+00 +3.8295e+00 +2.0007e+00 -1.7541e+00 -1.8489e+00 -1.4797e+00 +8.5564e-01 +1.8985e+00 -1.1787e+00 +6.6595e-01 -2.1619e-01 +4.0068e+00 +3.1989e+00 -2.9963e+00 -1.4940e+00 +4.2709e-01 -2.1932e+00 -6.3232e-01 +2.0447e+00
166 +2.693400931e+02 +2.693400931e+02 +2.538200931e+02 +2.538200931e+02 +4.8002e-01 -2.6543e+00 +2.4063e+00 +3.5050e+00 -5.7031e-01 -1.7350e+00 -2.7732e+00 +9.4497e-01 +1.3528e+00 -1.7475e+00 +8.2975e-01 -2.4025e-01 +3.9087e+00 +3.2183e+00 -2.3921e+00 -1.7576e+00 +8.0227e-01 -9.7700e-01 +2.4273e-01 +2.5242e+00
237 +2.493991809e+02 +2.493991809e+02 +2.338791809e+02 +2.338791809e+02 +2.7239e-03 -1.9348e+00 +3.8987e+00 +3.8992e+00 -1.6840e+00 -5.8790e-01 -5.0150e-01 +1.6309e+00 +7.4121e-01 -9.7322e-01 -3.8720e-01 -2.6385e-01 +3.9557e+00 +4.5217e+00 -3.5823e+00 -2.5026e+00 -8.2874e-01 -1.9538e+00 -6.2642e-01 +2.0117e+00
245 +2.314482167e+02 +2.314482167e+02 +2.159282167e+02 +2.159282167e+02 +5.9349e-01 -1.5078e+00 +2.9632e+00 +3.4603e+00 -1.3961e+00 -7.5985e-01 -1.1611e+00 +7.4477e-01 +9.1853e-01 -8.7190e-01 -4.0750e-02 -5.7414e-01 +3.0847e+00 +3.3688e+00 -3.8056e+00 -2.6467e+00 +2.0901e-02 -1.6690e+00 -1.0455e+00 +2.2014e+00
270 +2.262937378e+02 +2.262937378e+02 +2.107737378e+02 +2.107737378e+02 +1.5263e+00 -1.6346e+00 +2.8050e+00 +3.8164e+00 -6.2036e-01 -8.4606e-01 -5.1408e-01 +7.2213e-01 +1.0779e+00 -6.5580e-01 +4.0147e-01 -2.8206e-01 +2.6158e+00 +2.7990e+00 -2.9317e+00 -2.6166e+00 -4.1073e-01 -1.4424e+00 -7.9010e-01 +1.6540e+00
285 +2.219122693e+02 +2.219122693e+02 +2.063922693e+02 +2.063922693e+02 +1.9955e+00 -9.5913e-01 +2.6375e+00 +3.6158e+00 -4.6866e-01 -9.8108e-01 -8.7354e-01 +8.0844e-01 +4.6419e-01 -8.8583e-01 +2.3836e-01 +4.5698e-01 +1.7010e+00 +2.9716e+00 -3.1273e+00 -3.3977e+00 +6.9597e-01 -1.3510e+00 -6.6402e-01 +1.6302e+00
296 +2.147671113e+02 +2.147671113e+02 +1.992471113e+02 +1.992471113e+02 +2.0291e+00 -1.4686e+00 +2.7118e+00 +3.9504e+00 +3.5608e-01 -7.0323e-01 -4.3467e-01 +8.9412e-01 -1.3560e-01 -8.0495e-01 +3.2256e-01 +6.2269e-01 +2.0110e+00 +3.3317e+00 -2.7031e+00 -4.4167e+00 +4.1074e-01 -1.6154e+00 -4.5155e-01 +2.0354e+00
330 +2.094734023e+02 +2.094734023e+02 +1.939534023e+02 +1.939534023e+02 +2.0219e+00 -2.9079e+00 +2.8050e+00 +4.0599e+00 +3.5741e-01 -1.2066e+00 -2.8582e-01 +4.5492e-01 -4.7075e-01 -1.1924e-01 +7.8566e-03 +5.9754e-01 +2.2280e+00 +3.6235e+00 -2.4149e+00 -4.6600e+00 +1.4054e+00 -1.5291e+00 +1.0502e-01 +2.3001e+00
333 +1.555595090e+02 +1.555595090e+02 +1.400395090e+02 +1.400395090e+02 +1.5564e+00 -2.7939e+00 +3.5030e+00 +3.6397e+00 -2.8840e-01 -1.5837e+00 -2.7697e-01 +7.2540e-01 -5.5428e-01 -2.7422e-01 +1.3414e-01 +8.4021e-01 +1.9390e+00 +3.4391e+00 -2.5014e+00 -4.5113e+00 +9.4069e-01 -1.4279e+00 -8.9816e-04 +1.7419e+00
1960 +1.485846790e+02 +1.485846790e+02 +1.330646790e+02 +1.330646790e+02 +3.5473e+00 -1.9468e+00 +4.1245e+00 +4.1079e+00 -1.3852e+00 -4.0283e+00 +4.2730e-01 -2.6815e-01 -2.1889e+00 -6.5363e-01 -3.0832e-01 +1.9263e+00 +2.7075e+00 +2.5314e+00 -1.7283e+00 -5.3378e+00 +2.6300e+00 -2.7293e+00 +1.3545e+00 +1.6026e+00
1985 +1.452138401e+02 +1.452138401e+02 +1.296938401e+02 +1.296938401e+02 +3.3300e+00 -1.8103e+00 +4.1737e+00 +4.0051e+00 -1.5259e+00 -4.1493e+00 +3.7500e-01 -2.0526e-01 -2.0383e+00 -5.8649e-01 -2.8246e-01 +1.8749e+00 +2.6663e+00 +2.6238e+00 -1.7972e+00 -5.3682e+00 +2.4257e+00 -2.6866e+00 +1.4084e+00 +1.6567e+00
1989 +1.316177899e+02 +1.316177899e+02 +1.160977899e+02 +1.160977899e+02 +3.4755e+00 -1.8642e+00 +4.0884e+00 +3.9774e+00 -1.5511e+00 -4.1541e+00 +5.4143e-01 -1.8313e-01 -2.0829e+00 -5.1414e-01 -2.3426e-01 +1.8079e+00 +2.6071e+00 +2.7994e+00 -1.8411e+00 -5.2281e+00 +2.5925e+00 -2.7857e+00 +1.3444e+00 +1.5703e+00
2245 +1.280943330e+02 +1.280943330e+02 +1.125743330e+02 +1.125743330e+02 +3.7524e+00 -1.6939e+00 +4.1223e+00 +3.7938e+00 -1.3026e+00 -4.2791e+00 +5.1161e-01 +1.0082e-02 -1.9922e+00 -6.9406e-01 +1.2780e-01 +1.8110e+00 +2.7339e+00 +2.7862e+00 -1.9798e+00 -5.0692e+00 +2.7598e+00 -2.6036e+00 +1.2436e+00 +1.7438e+00
2251 +1.252833433e+02 +1.252833433e+02 +1.097633433e+02 +1.097633433e+02 +3.7477e+00 -1.6899e+00 +4.1013e+00 +3.7747e+00 -1.2855e+00 -4.2578e+00 +4.8007e-01 +9.0939e-03 -1.9122e+00 -7.1274e-01 +1.9223e-01 +1.8346e+00 +2.6977e+00 +2.8175e+00 -2.0304e+00 -5.0143e+00 +2.6842e+00 -2.6046e+00 +1.2744e+00 +1.7821e+00
