% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2028 +2.296704849e-06 +2.296704849e-06 -4.910299977e+02 -4.910299977e+02 -2.6370e-01 -1.4690e-01 +6.2822e-01 +3.7259e+00 -3.3221e+00 +7.6777e-01 +2.3222e+00 +5.4247e-01 +4.1344e-01 -6.2320e-01 -3.3535e+00 -9.3184e-02 +2.6305e+00 +3.0164e+00 -9.1850e-01 +2.9496e+00 -1.8571e+00 +2.0211e+00 -2.0329e+00 -5.8337e-01
2041 +2.001128792e-06 +2.001128792e-06 -4.910299980e+02 -4.910299980e+02 -2.6714e-01 -1.3287e-01 +6.2530e-01 +3.7234e+00 -3.3277e+00 +7.7142e-01 +2.3179e+00 +5.3349e-01 +4.0616e-01 -6.2950e-01 -3.3563e+00 -8.1861e-02 +2.6487e+00 +3.0109e+00 -9.1924e-01 +2.9540e+00 -1.8518e+00 +2.0179e+00 -2.0281e+00 -5.8470e-01
2042 +1.799203858e-06 +1.799203858e-06 -4.910299982e+02 -4.910299982e+02 -2.5732e-01 -1.3535e-01 +6.2040e-01 +3.7114e+00 -3.3261e+00 +7.7226e-01 +2.3149e+00 +5.2448e-01 +4.1008e-01 -6.2626e-01 -3.3704e+00 -8.9134e-02 +2.6530e+00 +3.0055e+00 -9.1248e-01 +2.9493e+00 -1.8531e+00 +2.0224e+00 -2.0240e+00 -5.8506e-01
2053 +1.620107639e-06 +1.620107639e-06 -4.910299984e+02 -4.910299984e+02 -2.6356e-01 -1.3389e-01 +6.2059e-01 +3.7215e+00 -3.3355e+00 +7.5691e-01 +2.3136e+00 +5.3309e-01 +4.0950e-01 -6.2741e-01 -3.3675e+00 -7.9454e-02 +2.6386e+00 +3.0084e+00 -9.1408e-01 +2.9585e+00 -1.8404e+00 +2.0214e+00 -2.0304e+00 -5.7791e-01
2062 +1.552156618e-06 +1.552156618e-06 -4.910299984e+02 -4.910299984e+02 -2.5449e-01 -1.2488e-01 +6.1846e-01 +3.7096e+00 -3.3262e+00 +7.6927e-01 +2.3095e+00 +5.3726e-01 +4.1465e-01 -6.3409e-01 -3.3684e+00 -8.7846e-02 +2.6457e+00 +3.0028e+00 -9.0661e-01 +2.9420e+00 -1.8535e+00 +2.0074e+00 -2.0273e+00 -5.8145e-01
2065 +1.442546534e-06 +1.442546534e-06 -4.910299986e+02 -4.910299986e+02 -2.6202e-01 -1.3411e-01 +6.1539e-01 +3.7015e+00 -3.3192e+00 +7.6354e-01 +2.3150e+00 +5.3261e-01 +4.2058e-01 -6.3531e-01 -3.3731e+00 -8.7197e-02 +2.6431e+00 +3.0109e+00 -9.0805e-01 +2.9331e+00 -1.8503e+00 +2.0173e+00 -2.0306e+00 -5.8483e-01
2121 +1.175484272e-06 +1.175484272e-06 -4.910299988e+02 -4.910299988e+02 -2.6792e-01 -1.4621e-01 +6.3224e-01 +3.7096e+00 -3.3416e+00 +7.2542e-01 +2.3127e+00 +5.4071e-01 +4.1679e-01 -6.1904e-01 -3.3810e+00 -6.1252e-02 +2.6298e+00 +3.0097e+00 -9.0382e-01 +2.9262e+00 -1.8320e+00 +2.0171e+00 -2.0231e+00 -5.7310e-01
2123 +1.061876560e-06 +1.061876560e-06 -4.910299989e+02 -4.910299989e+02 -2.6329e-01 -1.4388e-01 +6.2956e-01 +3.7120e+00 -3.3404e+00 +7.3710e-01 +2.3050e+00 +5.3925e-01 +4.2096e-01 -6.2385e-01 -3.3772e+00 -6.9258e-02 +2.6333e+00 +3.0051e+00 -9.0636e-01 +2.9277e+00 -1.8329e+00 +2.0151e+00 -2.0271e+00 -5.7222e-01
2130 +7.105135751e-07 +7.105135751e-07 -4.910299993e+02 -4.910299993e+02 -2.7194e-01 -1.3481e-01 +6.3094e-01 +3.6989e+00 -3.3417e+00 +7.3216e-01 +2.3021e+00 +5.4545e-01 +4.1814e-01 -6.2202e-01 -3.3835e+00 -6.8346e-02 +2.6309e+00 +3.0098e+00 -9.0962e-01 +2.9281e+00 -1.8395e+00 +2.0160e+00 -2.0240e+00 -5.7274e-01
2132 +6.211864729e-07 +6.211864729e-07 -4.910299994e+02 -4.910299994e+02 -2.7322e-01 -1.2624e-01 +6.2696e-01 +3.6950e+00 -3.3307e+00 +7.4203e-01 +2.3093e+00 +5.4345e-01 +4.2971e-01 -6.2457e-01 -3.3833e+00 -7.6227e-02 +2.6356e+00 +3.0104e+00 -9.1079e-01 +2.9286e+00 -1.8368e+00 +2.0059e+00 -2.0211e+00 -5.7979e-01
2170 +5.681809512e-07 +5.681809512e-07 -4.910299994e+02 -4.910299994e+02 -2.7165e-01 -1.2782e-01 +6.2523e-01 +3.6804e+00 -3.3446e+00 +7.4222e-01 +2.2961e+00 +5.6736e-01 +4.2601e-01 -6.2294e-01 -3.3915e+00 -6.8780e-02 +2.6392e+00 +3.0105e+00 -9.0624e-01 +2.9374e+00 -1.8294e+00 +2.0027e+00 -2.0050e+00 -5.7645e-01
2174 +4.616226761e-07 +4.616226761e-07 -4.910299995e+02 -4.910299995e+02 -2.7399e-01 -1.2685e-01 +6.2885e-01 +3.6808e+00 -3.3471e+00 +7.3524e-01 +2.2976e+00 +5.5480e-01 +4.2301e-01 -6.2330e-01 -3.3886e+00 -6.5262e-02 +2.6412e+00 +3.0080e+00 -9.0463e-01 +2.9413e+00 -1.8312e+00 +2.0108e+00 -2.0106e+00 -5.7761e-01
2182 +4.100236879e-07 +4.100236879e-07 -4.910299996e+02 -4.910299996e+02 -2.7765e-01 -1.2556e-01 +6.3161e-01 +3.6803e+00 -3.3392e+00 +7.3587e-01 +2.2995e+00 +5.5969e-01 +4.2375e-01 -6.2562e-01 -3.3928e+00 -6.5502e-02 +2.6461e+00 +3.0082e+00 -9.0939e-01 +2.9434e+00 -1.8379e+00 +2.0018e+00 -2.0122e+00 -5.7596e-01
2193 +3.352949420e-07 +3.352949420e-07 -4.910299997e+02 -4.910299997e+02 -2.7783e-01 -1.2611e-01 +6.2468e-01 +3.6825e+00 -3.3445e+00 +7.4579e-01 +2.2985e+00 +5.5761e-01 +4.2453e-01 -6.3177e-01 -3.3960e+00 -6.4874e-02 +2.6563e+00 +3.0088e+00 -9.1449e-01 +2.9445e+00 -1.8372e+00 +2.0093e+00 -2.0142e+00 -5.7523e-01
2203 +2.010310141e-07 +2.010310141e-07 -4.910299998e+02 -4.910299998e+02 -2.7819e-01 -1.2677e-01 +6.2255e-01 +3.6760e+00 -3.3549e+00 +7.5080e-01 +2.2932e+00 +5.5884e-01 +4.2630e-01 -6.3351e-01 -3.3934e+00 -6.3681e-02 +2.6541e+00 +3.0052e+00 -9.0012e-01 +2.9409e+00 -1.8370e+00 +2.0124e+00 -2.0186e+00 -5.7753e-01
2205 +1.979441890e-07 +1.979441890e-07 -4.910299998e+02 -4.910299998e+02 -2.7993e-01 -1.3557e-01 +6.2213e-01 +3.6763e+00 -3.3463e+00 +7.4887e-01 +2.2931e+00 +5.6055e-01 +4.2455e-01 -6.2759e-01 -3.3947e+00 -6.6877e-02 +2.6517e+00 +3.0131e+00 -9.0606e-01 +2.9457e+00 -1.8320e+00 +2.0042e+00 -2.0202e+00 -5.7651e-01
2212 +1.563899446e-07 +1.563899446e-07 -4.910299998e+02 -4.910299998e+02 -2.8598e-01 -1.3801e-01 +6.2305e-01 +3.6775e+00 -3.3539e+00 +7.4926e-01 +2.3022e+00 +5.6432e-01 +4.2093e-01 -6.2326e-01 -3.3933e+00 -6.2846e-02 +2.6539e+00 +3.0131e+00 -9.0392e-01 +2.9467e+00 -1.8301e+00 +2.0090e+00 -2.0189e+00 -5.7491e-01
2228 +1.019645879e-07 +1.019645879e-07 -4.910299999e+02 -4.910299999e+02 -2.8924e-01 -1.3948e-01 +6.2122e-01 +3.6756e+00 -3.3438e+00 +7.4638e-01 +2.3067e+00 +5.5559e-01 +4.2138e-01 -6.2642e-01 -3.3925e+00 -6.2386e-02 +2.6455e+00 +3.0151e+00 -9.0462e-01 +2.9477e+00 -1.8361e+00 +2.0133e+00 -2.0208e+00 -5.7312e-01
2240 +8.999711554e-08 +8.999711554e-08 -4.910299999e+02 -4.910299999e+02 -2.9161e-01 -1.3432e-01 +6.3083e-01 +3.6754e+00 -3.3470e+00 +7.4293e-01 +2.3159e+00 +5.5889e-01 +4.1938e-01 -6.2616e-01 -3.3928e+00 -6.1630e-02 +2.6454e+00 +3.0135e+00 -9.0378e-01 +2.9474e+00 -1.8272e+00 +2.0085e+00 -2.0181e+00 -5.7409e-01
2269 +7.816316838e-08 +7.816316838e-08 -4.910299999e+02 -4.910299999e+02 -2.8684e-01 -1.3131e-01 +6.4142e-01 +3.6775e+00 -3.3460e+00 +7.5301e-01 +2.3057e+00 +5.5406e-01 +4.2313e-01 -6.2482e-01 -3.3928e+00 -6.7696e-02 +2.6483e+00 +3.0125e+00 -9.0537e-01 +2.9413e+00 -1.8296e+00 +2.0081e+00 -2.0218e+00 -5.7699e-01
2276 +5.738883146e-08 +5.738883146e-08 -4.910299999e+02 -4.910299999e+02 -2.8156e-01 -1.3033e-01 +6.3728e-01 +3.6818e+00 -3.3381e+00 +7.5254e-01 +2.3070e+00 +5.5840e-01 +4.2404e-01 -6.2932e-01 -3.3931e+00 -7.0101e-02 +2.6449e+00 +3.0129e+00 -9.0595e-01 +2.9406e+00 -1.8290e+00 +2.0092e+00 -2.0246e+00 -5.7903e-01
2291 +5.370009148e-08 +5.370009148e-08 -4.910299999e+02 -4.910299999e+02 -2.8430e-01 -1.3463e-01 +6.4450e-01 +3.6847e+00 -3.3418e+00 +7.5321e-01 +2.3098e+00 +5.6447e-01 +4.2668e-01 -6.2852e-01 -3.3941e+00 -6.9437e-02 +2.6489e+00 +3.0145e+00 -9.0704e-01 +2.9402e+00 -1.8213e+00 +2.0099e+00 -2.0270e+00 -5.7734e-01
2305 +4.866853942e-08 +4.866853942e-08 -4.910300000e+02 -4.910300000e+02 -2.9188e-01 -1.4421e-01 +6.4355e-01 +3.6812e+00 -3.3448e+00 +7.5368e-01 +2.3172e+00 +5.6442e-01 +4.2494e-01 -6.3175e-01 -3.3989e+00 -7.1391e-02 +2.6438e+00 +3.0102e+00 -9.1086e-01 +2.9464e+00 -1.8182e+00 +2.0144e+00 -2.0243e+00 -5.7635e-01
2325 +4.653662700e-08 +4.653662700e-08 -4.910300000e+02 -4.910300000e+02 -2.8703e-01 -1.4031e-01 +6.4538e-01 +3.6851e+00 -3.3469e+00 +7.5962e-01 +2.3098e+00 +5.6085e-01 +4.2504e-01 -6.3338e-01 -3.3980e+00 -7.2359e-02 +2.6446e+00 +3.0123e+00 -9.1210e-01 +2.9490e+00 -1.8284e+00 +2.0207e+00 -2.0230e+00 -5.8214e-01
2357 +3.667128112e-08 +3.667128112e-08 -4.910300000e+02 -4.910300000e+02 -2.8461e-01 -1.3641e-01 +6.4127e-01 +3.6777e+00 -3.3475e+00 +7.6135e-01 +2.3062e+00 +5.6052e-01 +4.2648e-01 -6.3888e-01 -3.3953e+00 -7.6236e-02 +2.6507e+00 +3.0104e+00 -9.1317e-01 +2.9492e+00 -1.8294e+00 +2.0176e+00 -2.0218e+00 -5.8346e-01
2407 +2.732241455e-08 +2.732241455e-08 -4.910300000e+02 -4.910300000e+02 -2.8583e-01 -1.2772e-01 +6.3567e-01 +3.6763e+00 -3.3353e+00 +7.5814e-01 +2.3031e+00 +5.6077e-01 +4.2747e-01 -6.4057e-01 -3.3982e+00 -7.6807e-02 +2.6505e+00 +3.0128e+00 -9.0762e-01 +2.9480e+00 -1.8247e+00 +2.0159e+00 -2.0203e+00 -5.8266e-01
2419 +2.493402462e-08 +2.493402462e-08 -4.910300000e+02 -4.910300000e+02 -2.8526e-01 -1.2946e-01 +6.3788e-01 +3.6743e+00 -3.3370e+00 +7.5781e-01 +2.3009e+00 +5.5903e-01 +4.2898e-01 -6.3824e-01 -3.3980e+00 -7.4700e-02 +2.6531e+00 +3.0112e+00 -9.0788e-01 +2.9427e+00 -1.8277e+00 +2.0169e+00 -2.0204e+00 -5.8305e-01
2443 +1.992299303e-08 +1.992299303e-08 -4.910300000e+02 -4.910300000e+02 -2.9000e-01 -1.2862e-01 +6.3803e-01 +3.6755e+00 -3.3405e+00 +7.5719e-01 +2.3012e+00 +5.6402e-01 +4.2808e-01 -6.3303e-01 -3.3987e+00 -7.0793e-02 +2.6546e+00 +3.0080e+00 -9.0723e-01 +2.9436e+00 -1.8201e+00 +2.0207e+00 -2.0171e+00 -5.7941e-01
2452 +1.382699111e-08 +1.382699111e-08 -4.910300000e+02 -4.910300000e+02 -2.9278e-01 -1.2700e-01 +6.3735e-01 +3.6726e+00 -3.3443e+00 +7.5718e-01 +2.3014e+00 +5.6621e-01 +4.3011e-01 -6.3204e-01 -3.4023e+00 -6.8519e-02 +2.6569e+00 +3.0100e+00 -9.0651e-01 +2.9460e+00 -1.8208e+00 +2.0200e+00 -2.0177e+00 -5.7957e-01
2473 +1.238475988e-08 +1.238475988e-08 -4.910300000e+02 -4.910300000e+02 -2.9285e-01 -1.2811e-01 +6.3952e-01 +3.6736e+00 -3.3439e+00 +7.6076e-01 +2.3042e+00 +5.6043e-01 +4.2785e-01 -6.3663e-01 -3.4010e+00 -6.4672e-02 +2.6535e+00 +3.0104e+00 -9.0536e-01 +2.9489e+00 -1.8209e+00 +2.0157e+00 -2.0164e+00 -5.8085e-01
2485 +1.189300747e-08 +1.189300747e-08 -4.910300000e+02 -4.910300000e+02 -2.9326e-01 -1.2656e-01 +6.3749e-01 +3.6738e+00 -3.3402e+00 +7.6040e-01 +2.3058e+00 +5.6221e-01 +4.2888e-01 -6.3734e-01 -3.4017e+00 -6.6682e-02 +2.6516e+00 +3.0103e+00 -9.0696e-01 +2.9476e+00 -1.8212e+00 +2.0153e+00 -2.0140e+00 -5.8244e-01
2494 +1.060595878e-08 +1.060595878e-08 -4.910300000e+02 -4.910300000e+02 -2.9327e-01 -1.2704e-01 +6.3583e-01 +3.6763e+00 -3.3416e+00 +7.6065e-01 +2.3080e+00 +5.6356e-01 +4.2996e-01 -6.3752e-01 -3.4040e+00 -6.9427e-02 +2.6521e+00 +3.0103e+00 -9.0839e-01 +2.9476e+00 -1.8241e+00 +2.0158e+00 -2.0129e+00 -5.8157e-01
2507 +6.038135325e-09 +6.038135325e-09 -4.910300000e+02 -4.910300000e+02 -2.9782e-01 -1.3014e-01 +6.3702e-01 +3.6715e+00 -3.3408e+00 +7.6256e-01 +2.3058e+00 +5.6294e-01 +4.3145e-01 -6.3934e-01 -3.4048e+00 -6.9883e-02 +2.6553e+00 +3.0112e+00 -9.1025e-01 +2.9468e+00 -1.8214e+00 +2.0146e+00 -2.0125e+00 -5.7989e-01
% function evaluation | noise-free fitness - Fopt (-1.930700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.774167035e+01 +7.774167035e+01 -1.153283296e+02 -1.153283296e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +7.668591136e+01 +7.668591136e+01 -1.163840886e+02 -1.163840886e+02 +8.5385e-01 +9.1452e-01 +9.5899e-01 +7.2800e-01 +4.0365e-01 +1.1297e+00 -1.7852e+00 -1.7875e-01 +1.7248e+00 +4.4190e-01 +6.2285e-01 +1.2198e+00 -1.8200e+00 -9.5165e-01 -7.8811e-01 +1.8150e+00 +6.9075e-01 +1.5009e-01 -2.3947e-01 -6.2589e-01
7 +7.414203211e+01 +7.414203211e+01 -1.189279679e+02 -1.189279679e+02 -8.9941e-02 +1.6872e+00 -4.9064e-02 +1.5985e+00 -9.6148e-01 -5.9011e-01 -4.1044e-01 +5.1360e-01 +7.4358e-01 -5.1517e-01 -4.3737e-02 +4.3602e-01 -2.9733e-01 -1.0306e+00 -7.6592e-01 +6.3523e-01 +7.6310e-01 -4.5725e-01 +2.6545e-01 +5.4066e-01
17 +7.297096990e+01 +7.297096990e+01 -1.200990301e+02 -1.200990301e+02 -1.9755e-01 +1.8077e-02 +1.1749e-01 +1.1943e-01 -8.6029e-01 -8.9124e-01 -4.0404e-01 +1.1977e+00 +1.4121e+00 +2.0691e+00 +2.2578e+00 -1.0179e+00 +1.2044e+00 +1.0808e+00 -1.3120e+00 +8.0585e-01 -1.5863e-01 -6.8792e-01 +8.8869e-02 +7.1726e-01
21 +7.131984474e+01 +7.131984474e+01 -1.217501553e+02 -1.217501553e+02 +1.0668e-02 -4.0509e-01 -1.3715e+00 -2.9308e-01 +6.3924e-01 +9.8803e-01 -7.5867e-01 +1.5001e+00 +1.0265e+00 -1.7584e+00 +7.8481e-01 -7.9132e-01 +1.0340e+00 +3.1633e-02 -1.0482e+00 +2.0558e+00 -2.6954e-01 -2.5732e+00 +7.8507e-01 +1.4072e+00
31 +6.721307214e+01 +6.721307214e+01 -1.258569279e+02 -1.258569279e+02 -7.4235e-02 +7.6710e-01 -4.5204e-01 +1.4154e+00 -1.0699e-01 -3.4877e-02 -1.5339e-01 +1.9199e+00 +1.2694e+00 -9.5963e-01 -3.5224e-03 -9.8257e-01 +9.7344e-01 +1.1904e-03 -6.2160e-01 +3.2555e+00 +3.7164e-01 -2.3726e+00 +1.0231e+00 +2.9247e-01
38 +5.493874241e+01 +5.493874241e+01 -1.381312576e+02 -1.381312576e+02 -1.1196e-01 +1.0494e+00 -1.0661e+00 +1.3925e+00 -1.7978e+00 +3.6195e-01 +9.6307e-01 +2.6206e+00 -1.1120e-01 -3.0761e-01 +3.7266e-01 -1.4249e+00 +8.5225e-01 +1.3507e+00 +8.4128e-01 +2.7079e+00 -7.5847e-01 -3.2843e+00 +1.2716e+00 -1.0419e+00
49 +2.589602965e+01 +2.589602965e+01 -1.671739703e+02 -1.671739703e+02 -1.5719e+00 +2.0550e+00 -1.4435e+00 +1.6504e+00 -1.1257e+00 +1.4545e+00 -4.6024e-02 +2.8587e+00 -1.1025e+00 -6.7501e-01 +1.1693e-01 -2.2154e+00 +9.2383e-01 +9.6259e-01 +1.2299e+00 +2.8909e+00 -8.0614e-01 -2.8860e+00 +1.3617e+00 -6.6902e-02
67 +2.348171632e+01 +2.348171632e+01 -1.695882837e+02 -1.695882837e+02 -2.7710e+00 +2.4191e+00 -1.9656e+00 +2.5186e+00 -1.6318e+00 +8.0634e-01 +8.3737e-02 +3.2605e+00 -3.0069e+00 -8.3868e-01 -8.1665e-01 -2.7998e+00 +2.7935e-02 +4.3290e-02 +2.6644e+00 +1.3973e+00 -1.1556e+00 -2.7109e+00 +4.3821e-01 +1.5929e+00
81 +1.582950923e+01 +1.582950923e+01 -1.772404908e+02 -1.772404908e+02 -2.3496e+00 +8.2722e-01 -2.7107e+00 +2.6830e+00 -1.3663e+00 +9.3463e-01 -7.0455e-01 +1.9604e+00 -3.1426e+00 -1.5450e+00 -1.5723e+00 -2.5295e+00 -3.2092e-01 +5.4674e-01 +2.6881e+00 +1.0638e+00 -1.7871e+00 -2.5594e+00 -6.7610e-01 +2.0338e+00
143 +1.414188566e+01 +1.414188566e+01 -1.789281143e+02 -1.789281143e+02 -1.8838e+00 +2.1218e+00 -8.9460e-01 +3.1481e+00 -3.6960e+00 +2.7844e+00 -5.9856e-01 +2.4294e+00 -2.1826e+00 -1.6454e+00 +2.5041e-02 -2.0924e+00 +1.5242e+00 +2.6465e-01 +1.5384e+00 +6.3637e-01 -5.7074e-01 -2.6935e+00 -2.4923e+00 +1.4195e+00
152 +1.329429225e+01 +1.329429225e+01 -1.797757078e+02 -1.797757078e+02 -1.6739e+00 +1.5465e+00 -7.0775e-01 +4.0212e+00 -3.6604e+00 +3.9126e+00 -1.0331e+00 +2.7722e+00 -1.9744e+00 -2.0998e+00 +1.2601e-01 -2.2639e+00 +2.3114e+00 +2.6422e-01 +1.6109e+00 +1.3435e+00 -7.7941e-01 -3.5426e+00 -2.3954e+00 +1.7550e+00
170 +1.134417115e+01 +1.134417115e+01 -1.817258289e+02 -1.817258289e+02 -1.6101e+00 +1.6414e+00 -1.4452e+00 +3.0915e+00 -3.1185e+00 +3.3586e+00 -4.5797e-01 +1.8972e+00 -2.2744e+00 -1.2338e+00 +1.2392e-01 -2.0710e+00 +1.9579e+00 +5.0515e-01 +1.5468e+00 +7.3305e-01 -7.5879e-01 -2.6741e+00 -1.5197e+00 +1.2331e+00
179 +1.076719743e+01 +1.076719743e+01 -1.823028026e+02 -1.823028026e+02 -1.7758e+00 +9.0427e-01 -1.5007e+00 +3.3229e+00 -3.0644e+00 +3.5062e+00 -7.5508e-01 +1.6762e+00 -2.4643e+00 -8.4069e-01 +5.5849e-02 -1.8301e+00 +2.0026e+00 +9.5233e-01 +1.9834e+00 +1.7196e+00 -5.8586e-01 -2.6826e+00 -2.0272e+00 +8.4380e-01
201 +8.965358834e+00 +8.965358834e+00 -1.841046412e+02 -1.841046412e+02 -2.4545e+00 +9.9385e-01 -4.1443e-01 +2.3786e+00 -3.8908e+00 +3.5356e+00 -3.3070e-02 +2.9593e+00 -1.7667e+00 -1.2554e+00 -1.3782e-01 -1.5294e+00 +2.3015e+00 +1.5515e+00 +1.9046e+00 +1.8746e+00 -3.7091e-01 -3.1250e+00 -2.6225e+00 +8.0772e-01
206 +7.755668440e+00 +7.755668440e+00 -1.853143316e+02 -1.853143316e+02 -2.8566e+00 +8.3954e-01 -1.0219e+00 +3.0007e+00 -3.7389e+00 +3.1490e+00 +3.0766e-02 +3.1368e+00 -1.7117e+00 -1.1757e+00 -6.4502e-02 -1.0769e+00 +1.9503e+00 +1.9980e+00 +1.4141e+00 +2.0592e+00 -6.4299e-01 -2.6311e+00 -2.3912e+00 +1.0168e+00
219 +6.684488580e+00 +6.684488580e+00 -1.863855114e+02 -1.863855114e+02 -2.7787e+00 +1.0023e+00 -1.4281e+00 +3.8029e+00 -3.6420e+00 +2.7819e+00 +1.6585e-01 +3.0370e+00 -1.4453e+00 -1.6131e+00 -6.0532e-01 -1.2401e+00 +1.6947e+00 +2.0016e+00 +8.6976e-01 +2.1852e+00 -5.6917e-01 -3.0050e+00 -2.5664e+00 +1.2284e+00
243 +6.569033547e+00 +6.569033547e+00 -1.865009665e+02 -1.865009665e+02 -3.1076e+00 +1.5357e+00 -8.3680e-01 +3.2335e+00 -3.1896e+00 +3.5490e+00 -4.9671e-01 +3.3471e+00 -2.0568e+00 -2.1637e+00 -1.2672e+00 -1.0616e-01 +1.9210e+00 +2.6390e+00 +1.0338e+00 +2.3244e+00 -1.3112e+00 -2.2742e+00 -2.1693e+00 +2.1179e+00
264 +6.193553647e+00 +6.193553647e+00 -1.868764464e+02 -1.868764464e+02 -2.8559e+00 +1.2828e+00 -1.2887e+00 +3.1907e+00 -2.6939e+00 +2.3984e+00 +3.0938e-01 +2.0325e+00 -1.8174e+00 -1.7774e+00 -2.3668e+00 -7.3070e-01 +1.5616e+00 +2.7589e+00 +1.3732e+00 +3.1001e+00 -6.1780e-01 -2.4609e+00 -3.1192e+00 +2.0446e+00
298 +4.968593302e+00 +4.968593302e+00 -1.881014067e+02 -1.881014067e+02 -3.3846e+00 +9.4662e-01 -1.2923e+00 +3.5401e+00 -2.3494e+00 +2.5789e+00 +2.4305e-01 +1.8102e+00 -1.7571e+00 -1.7004e+00 -1.3206e+00 -1.0484e+00 +7.7571e-01 +2.2323e+00 +1.9601e+00 +3.0352e+00 -2.8512e-01 -2.8627e+00 -3.5578e+00 +2.2386e+00
315 +2.254457698e+00 +2.254457698e+00 -1.908155423e+02 -1.908155423e+02 -3.4528e+00 +1.6152e+00 -1.8497e+00 +3.2490e+00 -2.4855e+00 +2.0635e+00 -2.8658e-01 +1.9345e+00 -2.3760e+00 -1.8671e+00 -1.4923e+00 -1.0323e+00 +1.9333e+00 +1.1543e+00 +1.9805e+00 +3.7130e+00 -1.9815e-01 -2.4364e+00 -2.8354e+00 +1.8620e+00
383 +2.043949565e+00 +2.043949565e+00 -1.910260504e+02 -1.910260504e+02 -3.0291e+00 +1.5911e+00 -1.9101e+00 +3.0294e+00 -2.6080e+00 +2.1661e+00 +1.6630e-01 +1.7229e+00 -1.4829e+00 -1.7678e+00 -1.9341e+00 -1.1325e+00 +1.4752e+00 +1.2760e+00 +1.8942e+00 +1.9701e+00 -8.7915e-01 -3.2342e+00 -2.8746e+00 +2.0379e+00
385 +1.922788287e+00 +1.922788287e+00 -1.911472117e+02 -1.911472117e+02 -2.8123e+00 +1.2498e+00 -1.7692e+00 +2.8516e+00 -2.9366e+00 +2.4155e+00 +1.6308e-01 +2.0512e+00 -1.6427e+00 -1.6977e+00 -1.3090e+00 -1.4205e+00 +1.2675e+00 +1.1971e+00 +1.7331e+00 +1.8978e+00 -4.9534e-01 -3.0493e+00 -2.5554e+00 +1.9712e+00
386 +8.577453017e-01 +8.577453017e-01 -1.922122547e+02 -1.922122547e+02 -2.7746e+00 +1.2917e+00 -2.1745e+00 +2.9570e+00 -2.3721e+00 +2.2216e+00 +2.8992e-01 +1.9264e+00 -1.5494e+00 -2.3221e+00 -1.9718e+00 -1.3527e+00 +1.1664e+00 +1.1585e+00 +2.0491e+00 +2.1851e+00 -6.3630e-01 -3.5444e+00 -2.5718e+00 +1.7552e+00
451 +5.430697901e-01 +5.430697901e-01 -1.925269302e+02 -1.925269302e+02 -2.9209e+00 +1.6549e+00 -1.9368e+00 +2.8643e+00 -3.1056e+00 +2.6478e+00 -5.0139e-01 +2.2399e+00 -1.9383e+00 -2.5749e+00 -7.7823e-01 -1.4292e+00 +1.1182e+00 +1.4807e+00 +2.0295e+00 +3.2675e+00 -1.2522e+00 -3.2291e+00 -1.6286e+00 +2.0868e+00
496 +4.948239012e-01 +4.948239012e-01 -1.925751761e+02 -1.925751761e+02 -2.9211e+00 +1.8477e+00 -2.3697e+00 +3.0537e+00 -3.1509e+00 +2.3721e+00 -5.7398e-01 +2.0051e+00 -2.5634e+00 -2.4350e+00 -8.8104e-01 -1.6384e+00 +1.1988e+00 +1.3824e+00 +2.0592e+00 +2.2671e+00 -1.0047e+00 -3.0579e+00 -2.1398e+00 +1.7310e+00
523 +4.583978767e-01 +4.583978767e-01 -1.926116021e+02 -1.926116021e+02 -3.3963e+00 +1.5158e+00 -2.0826e+00 +3.0471e+00 -3.0386e+00 +2.4709e+00 -3.1788e-01 +2.0461e+00 -2.9569e+00 -2.3334e+00 -7.2276e-01 -1.5576e+00 +1.3029e+00 +1.3471e+00 +2.1485e+00 +2.4038e+00 -1.4395e+00 -3.3007e+00 -1.9916e+00 +1.9241e+00
538 +3.046283687e-01 +3.046283687e-01 -1.927653716e+02 -1.927653716e+02 -2.9301e+00 +1.2820e+00 -2.1808e+00 +2.9590e+00 -2.9561e+00 +2.2889e+00 -3.5291e-01 +1.9264e+00 -2.7486e+00 -2.2735e+00 -6.9199e-01 -1.1922e+00 +1.2646e+00 +1.3606e+00 +2.2213e+00 +2.4366e+00 -1.1853e+00 -3.4459e+00 -2.1706e+00 +1.7878e+00
563 +2.445806742e-01 +2.445806742e-01 -1.928254193e+02 -1.928254193e+02 -2.9375e+00 +1.2941e+00 -2.4864e+00 +3.2194e+00 -3.0708e+00 +2.3651e+00 -5.7632e-01 +2.3755e+00 -2.2991e+00 -2.2237e+00 -9.1108e-01 -1.3654e+00 +1.1837e+00 +1.2651e+00 +2.4240e+00 +2.7848e+00 -1.1639e+00 -3.4599e+00 -2.1017e+00 +1.8458e+00
